,Predicted_RetailPrice
208,19508.31348
209,21028.62757
210,20863.72903
211,19612.44841
212,20175.22618
213,21249.97905
214,20185.22574
215,21743.19597
216,34687.57438
217,32505.16105
218,36236.6848
219,35606.01356
220,34231.63833
221,36840.05073
222,36193.41471
223,24410.70897
224,29066.82461
225,25703.5935
226,21494.95593
227,26202.34864
228,26503.78754
229,26025.06925
230,30371.36195
231,29565.34101
232,30691.02114
233,26801.4409
234,30472.03783
235,32390.74414
236,30321.71335
237,29034.59342
238,29131.05833
239,31864.62021
240,30303.14207
241,13266.37108
242,12957.50589
243,12461.45727
244,13748.40979
245,13776.92283
246,12941.04789
247,12007.75969
248,12073.8995
249,11592.83823
250,13347.99146
251,12391.40321
252,15681.78214
253,12733.01699
254,12504.29703
255,21328.28007
256,19197.95893
257,18675.19373
258,19702.35347
259,21617.73936
260,18800.46841
261,21783.47702
262,9321.930011
263,9960.157821
264,11753.56487
265,9906.269163
266,8396.461294
267,12094.03831
268,10515.80544
269,17059.00513
270,15357.28955
271,17998.96798
272,16876.06174
273,17324.70474
274,16834.84204
275,18108.11946
276,14050.99812
277,14269.35889
278,14352.92965
279,9902.501924
280,13909.11153
281,12443.54219
282,11402.90346
283,15325.09007
284,13343.17625
285,11513.41659
286,11922.30603
287,9495.333149
288,11918.88501
289,14131.31075
290,11257.81715
291,12284.61337
292,13611.97107
293,12665.48749
294,11857.79977
295,12482.21379
296,10054.9196
297,19609.99547
298,18428.11278
299,21490.31827
300,17689.03306
301,18846.64276
302,17300.01364
303,18579.80281
304,19335.62413
305,18680.41639
306,17302.07362
307,19101.36987
308,18114.3227
309,22625.50984
310,18742.32515
311,12039.20504
312,13731.63048
313,13701.81869
314,16185.48284
315,13574.10042
316,14625.00672
317,15653.11069
318,12963.93119
319,12461.36633
320,12661.24743
321,12194.03766
322,11513.08628
323,14323.05556
324,12945.68123
325,19030.04061
326,20198.46499
327,17153.79045
328,20579.37682
329,21398.10443
330,21873.85211
331,10250.39393
332,10733.41008
333,10250.71974
334,11004.8069
335,10099.0498
336,9866.75041
337,10527.33405
338,18219.71004
339,20080.58024
340,17982.02576
341,18406.23736
342,17099.89002
343,17875.00105
344,18039.53606
345,13466.43316
346,9304.14836
347,12579.63155
348,12561.28998
349,10860.87764
350,10437.8486
351,13770.67918
352,12219.6139
353,13207.634
354,12645.93877
355,15861.86068
356,13036.25694
357,13587.85649
358,12498.02017
359,19098.10725
360,19674.79432
361,19889.17856
362,19627.5516
363,18921.35429
364,22438.49831
365,17990.02546
366,17436.12791
367,19952.04744
368,19963.29245
369,17152.02443
370,17386.12028
371,19635.36277
372,18477.26435
373,14011.71706
374,12501.74179
375,12772.10337
376,13016.13199
377,13221.42257
378,13966.69272
379,13786.84005
380,12689.53014
381,12894.93446
382,15416.5557
383,12955.39265
384,16943.30579
385,13154.08012
386,10007.16294
387,18816.09767
388,18412.31612
389,20673.26325
390,19200.78093
391,18624.41967
392,19377.8597
393,18223.44582
394,12514.12848
395,13546.95222
396,11801.57785
397,15040.79531
398,15340.86808
399,13684.11904
400,15301.44483
401,20525.21046
402,20406.61493
403,20478.55706
404,21407.1587
405,22659.44135
406,21997.88028
407,23590.71238
408,20765.43444
409,21557.35799
410,22516.24702
411,20761.07369
412,21299.27725
413,23771.60029
414,40581.86315
415,42722.61027
416,38871.06255
417,38982.0015
418,38920.09724
419,38180.79231
420,39600.51769
421,33306.36349
422,32787.34512
423,33212.04094
424,34486.61711
425,33784.16665
426,35142.63939
427,31740.18566
428,38517.55663
429,39749.28854
430,39937.1191
431,39382.91305
432,38594.24762
433,39314.29193
434,41739.02184
435,32626.71985
436,33196.11387
437,35461.80986
438,34999.60796
439,30462.67718
440,32813.93651
441,32015.17091
442,40328.74501
443,39762.32101
444,42660.90663
445,39194.23024
446,39437.48654
447,38891.8768
448,37981.88414
449,13395.14325
450,11790.1938
451,12774.62998
452,12219.93971
453,11927.84483
454,11811.69289
455,14924.66724
456,14472.92903
457,9769.671273
458,12558.12796
459,12884.59599
460,13998.21659
461,12694.31734
462,12244.69691
463,12298.29297
464,11053.8589
465,12913.10454
466,14168.94652
467,14909.8383
468,14843.69848
469,11457.70275
470,21501.07006
471,17432.55679
472,19220.28671
473,21236.93721
474,19061.16531
475,18619.65247
476,18393.21319
477,19307.12009
478,20491.60477
479,21167.83188
480,21010.62313
481,18361.93975
482,19842.75036
483,18665.75485
484,18398.77033
485,20088.98189
486,20239.958
487,21660.43561
488,18590.08422
489,18237.71865
490,16261.79463
491,17865.15273
492,21805.81002
493,17287.93923
494,18193.40823
495,18085.40158
496,17536.37081
497,22490.93015
498,15591.77166
499,13253.36181
500,12274.02902
501,11951.14942
502,13484.95118
503,13591.48717
504,13562.43211
505,15912.51339
506,11648.08655
507,12469.62127
508,10125.50463
509,11849.21251
510,12476.98975
511,10786.15116
512,11095.24605
513,12158.69611
514,13375.86709
515,13295.09895
516,14025.89955
517,11784.17532
518,11906.49311
519,11603.06162
520,18901.6856
521,20752.27263
522,20319.88252
523,18278.87155
524,22473.66212
525,19118.45112
526,20852.19628
527,22184.24469
528,18881.59001
529,21813.93487
530,22551.92342
531,19641.32048
532,22021.66454
533,20723.76823
534,16581.85142
535,17588.12148
536,15347.413
537,16938.41483
538,15640.96503
539,18404.0506
540,16524.60913
541,20993.99706
542,19644.91056
543,20589.66448
544,19006.70734
545,19338.87258
546,18812.07244
547,19731.25072
548,21207.96454
549,21688.57482
550,18405.59404
551,17240.59068
552,16270.97445
553,18586.74546
554,19167.6052
555,10869.01013
556,11601.85721
557,12925.63548
558,10272.38623
559,10905.53428
560,10113.42773
561,9115.298463
562,8901.645464
563,9858.512817
564,13082.40153
565,11527.0378
566,11167.76787
567,13773.18057
568,10544.22618
569,34016.17665
570,35931.01093
571,38683.26929
572,24889.22665
573,25965.38337
574,26411.29467
575,24716.77154
576,26407.99884
577,27668.89092
578,30555.77149
579,29773.0461
580,27852.1843
581,34091.37631
582,36870.65247
583,35560.42448
584,23645.6649
585,28374.98762
586,25306.20299
587,29618.57354
588,27966.7449
589,30669.47984
590,15177.76051
591,13529.48258
592,16150.86516
593,34520.87823
594,36776.31114
595,34941.7895
596,13392.62319
597,13549.66903
598,28925.13088
599,26184.60175
600,26674.45995
601,13097.76792
602,12025.52094
603,13017.12947
604,13455.8352
605,26468.69036
606,24709.10545
607,14019.62883
608,12396.60132
609,29155.62343
610,13792.37503
611,21087.04851
612,20663.88114
613,20396.28955
614,22187.86633
615,19282.82737
616,19944.48845
617,21466.61938
618,20775.30881
619,20174.51166
620,21037.36219
621,20099.96363
622,20791.3742
623,39103.98035
624,39749.28854
625,38648.0443
626,41893.45669
627,38691.70309
628,40434.95969
629,20528.17177
630,23368.27414
631,19860.42027
632,18723.5042
633,16938.34306
634,18347.61787
635,21373.39532
636,21920.59641
637,21019.56359
638,14385.00234
639,14601.40375
640,17418.92059
641,19984.52147
642,18392.09119
643,17825.04016
644,27482.03735
645,25217.3188
646,26376.35694
647,46919.57514
648,49851.51877
649,47626.22345
650,22364.31834
651,19734.58985
652,22678.56392
653,20766.12378
654,19827.09616
655,20867.15006
656,35639.27096
657,35486.11477
658,35069.58884
659,25748.61785
660,25487.09149
661,26303.35033
662,27479.45548
663,30816.78454
664,30791.65931
665,16476.60028
666,20142.85117
667,16754.35043
668,17300.63101
669,15280.05156
670,22155.65482
671,13515.29587
672,14374.62027
673,12684.47102
674,8889.841124
675,10354.16502
676,9998.90035
677,19465.61477
678,17941.29927
679,19913.76904
680,13036.80795
681,18073.91753
682,9722.591453
683,12922.22277
684,14158.35314
685,19804.79327
686,19784.81814
687,13363.7024
688,9642.767536
689,21293.43237
690,13750.11082
691,14279.88548
692,17290.18149
693,20399.56291
694,11316.684
695,15821.71835
696,13459.41463
697,14015.73846
698,12983.63831
699,14353.68187
700,13063.95095
701,19971.47411
702,20982.85715
703,18590.80844
704,9396.925142
705,10802.64061
706,9926.862706
707,16895.93627
708,17822.87114
709,16942.03416
710,19377.16515
711,11298.28013
712,14116.65371
713,12552.26335
714,10403.47094
715,12203.3233
716,12628.99655
717,18453.49289
718,18577.62273
719,17831.01644
720,18031.87948
721,17590.07853
722,12209.6137
723,14525.19213
724,13884.2869
725,12799.59226
726,14045.7222
727,15244.0961
728,15003.98306
729,19846.96654
730,14835.86412
731,11709.37308
732,17281.13489
733,19214.27753
734,20815.67178
735,20362.1416
736,20777.65239
737,21193.32549
738,20724.74567
739,20469.82244
740,41700.25023
741,41130.5304
742,39312.70058
743,34423.40961
744,42655.16721
745,38976.26208
746,32377.67436
747,37643.56619
748,41361.85685
749,33432.77851
750,33941.20799
751,40890.40702
752,32461.53322
753,40828.50276
754,32498.06186
755,13244.94396
756,12382.03113
757,19999.63329
758,9671.271578
759,12901.2124
760,10920.27152
761,15006.76734
762,12860.32301
763,12501.5996
764,20577.13039
765,19401.27523
766,19747.45488
767,11211.71027
768,18615.84274
769,17783.61912
770,18847.47563
771,19467.06986
772,16076.18245
773,18373.2564
774,16820.11105
775,17603.03706
776,13679.7199
777,9880.494073
778,10786.90279
779,13471.9816
780,13513.35971
781,14330.32856
782,11157.93575
783,14173.49234
784,17654.15181
785,21101.05428
786,17999.65075
787,23382.74378
788,21299.99117
789,20502.21614
790,17368.90847
791,14118.71341
792,14539.33658
793,19535.27486
794,19695.41141
795,19442.15495
796,20510.82767
797,18265.82074
798,19125.63836
799,12742.58699
800,13957.84081
801,10116.54304
802,10881.43701
803,12080.71292
804,12539.23537
