,Predicted_Adjusted,AuditLowriskProbability,AuditHighriskProbability
155,0,0.999952538286217,4.74617137834013e-05
156,1,0.03957041313976,0.96042958686024
157,0,0.993849094491822,0.00615090550817824
158,0,0.956289050992632,0.043710949007368
159,0,0.733215337639423,0.266784662360577
160,0,0.990628148233748,0.00937185176625175
161,0,0.739742586338065,0.260257413661935
162,0,0.877364670659951,0.122635329340049
163,0,0.928498806187319,0.0715011938126813
164,0,0.941789565924347,0.0582104340756533
165,0,0.99999896845129,1.03154870997429e-06
166,1,0.0392662730844499,0.96073372691555
167,0,1,0
168,0,0.99657129601339,0.00342870398660987
169,1,0.321395134548581,0.678604865451419
170,0,1,0
171,0,1,0
172,0,1,0
173,0,0.999981837153994,1.81628460057602e-05
174,0,1,0
175,0,1,0
176,0,0.920380423139919,0.0796195768600813
177,0,0.999995170775937,4.82922406332121e-06
178,0,1,0
179,1,4.16710460255931e-05,0.999958328953974
180,1,0.163339739997833,0.836660260002167
181,0,0.91819547561383,0.0818045243861705
182,0,1,0
183,0,0.999976997470971,2.3002529029284e-05
184,0,0.999109669951358,0.000890330048641988
185,0,0.946345735040489,0.0536542649595111
186,0,1,0
187,0,1,0
188,0,1,0
189,1,0.00934162048368925,0.990658379516311
190,0,0.984394390744733,0.0156056092552668
191,0,0.99993012957101,6.98704289894884e-05
192,0,0.997418084072773,0.00258191592722715
193,0,1,0
194,0,1,0
195,0,1,0
196,0,0.987312836461854,0.0126871635381458
197,0,0.999987445445764,1.25545542362711e-05
198,0,0.751999123126017,0.248000876873983
199,0,1,0
200,0,0.999999647281914,3.5271808609867e-07
201,0,0.998071397749704,0.00192860225029612
202,0,0.998542268951737,0.00145773104826344
203,0,0.999995264221068,4.73577893169381e-06
204,0,1,0
205,0,0.997746492802449,0.00225350719755095
206,0,0.999998652293756,1.34770624414586e-06
207,1,0.0146525970996986,0.985347402900301
208,0,0.997772461544224,0.00222753845577598
209,0,1,0
210,1,0.0063141642161515,0.993685835783849
211,0,1,0
212,0,1,0
213,0,0.999673574729315,0.000326425270685382
214,0,0.99999361428336,6.38571664015317e-06
215,1,0.225897831862516,0.774102168137484
216,0,1,0
217,0,1,0
218,0,1,0
219,0,1,0
220,1,0.488474660817563,0.511525339182437
221,0,0.996478627512196,0.00352137248780369
222,0,1,0
223,0,1,0
224,0,0.999999129010922,8.70989077869467e-07
225,0,1,0
226,0,1,0
227,0,0.99835758496568,0.00164241503431963
228,0,0.999694143938679,0.000305856061321528
229,0,0.999462101016372,0.000537898983627549
230,0,0.9974080031182,0.00259199688179998
231,0,0.978601877316235,0.021398122683765
232,0,0.998584859464221,0.00141514053577874
233,0,0.999988621837267,1.13781627334423e-05
234,0,0.999480918076845,0.000519081923154976
235,0,0.999998980721067,1.01927893337447e-06
236,0,0.999809084383972,0.000190915616028051
237,1,0.368818318623751,0.631181681376249
238,1,0.0103596796395834,0.989640320360417
239,0,1,0
240,0,1,0
241,1,0.000541511897642732,0.999458488102357
242,0,0.984242854189165,0.015757145810835
243,0,0.999999566565961,4.33434039134219e-07
244,0,0.767190549991975,0.232809450008025
245,0,0.610113943118379,0.389886056881621
246,1,0.0793969346639348,0.920603065336065
247,0,0.996692437934904,0.00330756206509555
248,0,0.999977357917763,2.26420822366536e-05
249,1,3.87916032835722e-05,0.999961208396716
250,0,0.99740519913345,0.00259480086654983
251,0,0.886716345842481,0.113283654157519
252,0,1,0
253,0,0.9330609603998,0.0669390396001999
254,0,1,0
255,0,1,0
256,0,0.668304404137746,0.331695595862254
257,0,0.999930943572669,6.9056427331298e-05
258,0,0.999629986857911,0.000370013142089089
259,0,0.990162256202169,0.00983774379783052
260,0,0.994996857839566,0.00500314216043382
261,1,0.343189145355825,0.656810854644175
262,0,0.999946770334402,5.32296655977548e-05
263,0,1,0
264,0,0.999978972347798,2.10276522022797e-05
265,0,0.999997454672705,2.54532729469169e-06
266,0,1,0
267,0,0.806628723323352,0.193371276676648
268,0,0.81011726598883,0.18988273401117
269,0,1,0
270,0,1,0
271,1,0.45345957799335,0.54654042200665
272,0,0.999999325622512,6.74377487859389e-07
273,0,1,0
274,0,0.98823675677725,0.0117632432227503
275,0,1,0
277,1,0.0964044280985944,0.903595571901406
278,1,0.0281660500320575,0.971833949967942
279,0,0.996913390441036,0.00308660955896407
280,1,0.0181611038436637,0.981838896156336
281,0,0.995462899069399,0.00453710093060119
282,1,0.109089848730698,0.890910151269302
283,1,0.0607384724018863,0.939261527598114
284,0,0.967083543446252,0.032916456553748
285,0,0.999986784840123,1.32151598774125e-05
286,0,1,0
287,0,1,0
288,0,0.99978535615742,0.000214643842580447
289,0,1,0
290,0,1,0
291,0,0.999980356007859,1.96439921409621e-05
292,0,1,0
293,1,0.00261117501936203,0.997388824980638
294,0,0.999995307759235,4.69224076530168e-06
295,0,1,0
296,0,0.999998992265811,1.00773418878707e-06
297,0,0.999999628950171,3.71049828565501e-07
298,0,0.999538685654613,0.000461314345386915
299,1,0.00894891379259632,0.991051086207404
300,0,1,0
301,0,0.999999546529338,4.53470662286029e-07
302,0,0.99613425731726,0.00386574268274028
303,1,0.373453175023078,0.626546824976922
304,0,0.99997675259545,2.32474045497409e-05
305,0,1,0
306,1,0.0364519481747075,0.963548051825292
307,0,1,0
308,0,1,0
309,0,0.999979456842091,2.05431579090219e-05
310,0,0.984481901265489,0.0155180987345115
311,0,1,0
312,0,0.999917900572522,8.20994274782163e-05
313,1,0.0226707621872259,0.977329237812774
314,0,1,0
315,0,1,0
316,0,1,0
317,0,1,0
318,0,0.99122335070102,0.00877664929897989
319,0,1,0
320,0,0.935959828354652,0.0640401716453476
321,0,0.999999570780141,4.29219858934908e-07
322,1,0.0121243770903284,0.987875622909672
323,0,0.999404966894671,0.000595033105329357
324,0,0.998790342641215,0.00120965735878457
325,0,1,0
326,1,0.0407659954146163,0.959234004585384
327,0,0.999955155102481,4.48448975190451e-05
328,0,1,0
329,0,0.99415355525289,0.00584644474711047
330,0,0.979542034510364,0.0204579654896363
331,0,0.997069929935849,0.00293007006415083
332,1,0.11270648929544,0.88729351070456
333,0,1,0
334,0,0.999991991810279,8.00818972099001e-06
335,0,0.999954157362202,4.58426377980715e-05
336,0,0.940921544799279,0.0590784552007208
337,0,0.997507254792353,0.00249274520764691
338,0,1,0
339,0,1,0
340,0,0.968507346566917,0.0314926534330826
341,1,0.0294853981160832,0.970514601883917
342,0,0.99999922133409,7.78665909959534e-07
343,1,0.0840782773879644,0.915921722612036
344,0,1,0
345,0,0.999814842922192,0.000185157077807495
346,0,0.999971152227648,2.88477723518528e-05
347,0,0.997597343884642,0.00240265611535844
348,0,1,0
349,0,1,0
350,0,0.995379114692333,0.00462088530766664
351,0,0.999999642132265,3.57867734820985e-07
352,0,0.921427306303293,0.0785726936967066
353,0,1,0
354,0,1,0
355,0,0.999996750887128,3.24911287224563e-06
356,0,0.998434126613101,0.00156587338689925
357,0,0.994086206441168,0.00591379355883246
358,0,0.999995322687876,4.6773121235337e-06
359,0,1,0
360,0,1,0
361,0,0.999706203589515,0.000293796410485253
362,0,0.998377626038703,0.00162237396129657
363,0,0.999999313970136,6.86029863980336e-07
364,0,0.999999598349352,4.01650648007293e-07
365,0,0.999612571173285,0.000387428826715039
366,0,1,0
367,0,0.839981564593161,0.160018435406839
368,0,0.98118990035539,0.0188100996446098
369,1,0.148268668406513,0.851731331593487
370,0,0.999995702539497,4.29746050312517e-06
371,0,1,0
373,1,0.0531610091335964,0.946838990866404
374,0,0.999832171179399,0.000167828820601114
375,0,0.943483621962907,0.0565163780370932
376,0,0.999864483337626,0.000135516662373772
377,0,0.999996935884814,3.0641151855967e-06
378,0,0.99900405206916,0.000995947930840385
379,0,1,0
380,0,1,0
381,0,0.986964518511961,0.0130354814880386
382,0,0.99998709103417,1.29089658299971e-05
383,0,1,0
384,0,0.99999957852733,4.21472670082174e-07
385,0,1,0
386,1,0.16428375753292,0.83571624246708
387,0,1,0
388,0,0.999964175185848,3.58248141524534e-05
389,0,1,0
390,0,0.999956652941625,4.33470583751259e-05
391,0,1,0
392,0,0.918052988260482,0.0819470117395185
393,0,1,0
395,0,1,0
396,1,0.0429801959775273,0.957019804022473
397,0,0.990277543114497,0.00972245688550337
398,0,0.999255985169755,0.000744014830245039
399,0,1,0
400,0,1,0
401,0,0.999995332380509,4.66761949138043e-06
402,1,0.369676206326646,0.630323793673354
403,0,0.999999172404668,8.27595332398108e-07
404,0,0.999994924990111,5.07500988896915e-06
405,0,0.999741849868048,0.000258150131951487
406,0,0.999932471440182,6.75285598180631e-05
407,0,1,0
408,0,0.987375812746531,0.0126241872534695
409,0,0.976767296496765,0.0232327035032355
410,0,1,0
411,0,0.991340974158338,0.00865902584166153
412,1,0.0584977608538111,0.941502239146189
413,0,0.999998604698203,1.39530179657135e-06
414,0,0.997634219885836,0.002365780114164
415,0,0.999996243930145,3.75606985476818e-06
416,0,0.935170120031105,0.0648298799688947
417,0,1,0
418,0,0.999928415767572,7.15842324279085e-05
419,1,0.0518759893363183,0.948124010663682
420,0,0.999927611592024,7.23884079763197e-05
421,0,0.999995405062827,4.59493717308225e-06
422,1,0.0442114129367156,0.955788587063284
423,1,0.0196431699675038,0.980356830032496
424,1,0.373485400201883,0.626514599798117
425,0,0.998805822211753,0.00119417778824681
426,0,0.999995687046347,4.31295365292305e-06
427,0,1,0
428,1,3.38407022573151e-05,0.999966159297743
429,0,0.992703271352498,0.00729672864750177
430,0,0.999484755121569,0.000515244878430591
431,0,0.999761709038391,0.000238290961608808
432,0,0.998165580086739,0.00183441991326113
433,0,0.995885138176165,0.00411486182383473
434,0,0.99487612438709,0.00512387561290954
435,1,0.303491498003349,0.696508501996651
436,0,1,0
437,0,0.999999304590093,6.95409907016372e-07
438,0,1,0
439,0,0.929546832704431,0.0704531672955688
440,0,0.99688842988982,0.00311157011018025
441,0,0.999897388758974,0.000102611241026091
442,0,1,0
443,0,0.997241028052273,0.0027589719477271
444,1,0.137131145706104,0.862868854293896
445,1,0.0978500394438901,0.90214996055611
446,0,1,0
447,1,0.265663990946085,0.734336009053915
448,1,0.0646572348496393,0.935342765150361
449,0,0.999993993673295,6.00632670510975e-06
450,0,1,0
451,0,0.999995515574675,4.48442532508821e-06
452,0,0.999994228714785,5.771285214621e-06
453,0,0.996948257521302,0.00305174247869785
454,0,0.999942460540817,5.75394591833962e-05
455,0,0.999998666838925,1.33316107500567e-06
456,0,0.99997286986398,2.71301360203041e-05
457,0,0.84126419270284,0.15873580729716
458,1,0.0226702586190317,0.977329741380968
459,1,0.0382499145386447,0.961750085461355
460,0,1,0
461,1,0.12151276495197,0.87848723504803
462,0,0.999418652648093,0.00058134735190652
463,1,0.40879850419519,0.59120149580481
464,0,1,0
465,0,0.999997488300469,2.51169953057955e-06
466,0,0.999858518702693,0.000141481297306629
467,0,0.999997744700863,2.25529913740233e-06
468,0,0.999959348185197,4.0651814802539e-05
469,0,0.999996768117657,3.23188234309498e-06
470,1,0.0667260368377453,0.933273963162255
471,0,0.999966337687073,3.36623129267454e-05
472,0,0.717776760650056,0.282223239349944
473,0,0.999893846040477,0.00010615395952258
474,0,1,0
475,0,1,0
476,1,0.00079885676780167,0.999201143232198
477,0,0.877668669623194,0.122331330376806
478,1,0.0338286573687698,0.96617134263123
479,0,0.995597134741209,0.00440286525879102
480,0,1,0
481,0,0.995908466573345,0.00409153342665506
482,0,1,0
483,0,0.786701294656603,0.213298705343397
484,0,0.998736847047764,0.00126315295223581
485,1,0.0142273374488747,0.985772662551125
486,1,0.365433004100473,0.634566995899527
487,0,0.999993274173376,6.72582662410972e-06
488,0,0.93487855492766,0.0651214450723397
489,0,0.998393713743018,0.00160628625698179
490,0,0.999988951696093,1.10483039066055e-05
491,0,0.736075450115308,0.263924549884692
492,0,0.999945306988672,5.46930113281121e-05
493,0,1,0
494,1,0.249064777545968,0.750935222454032
495,0,0.942321177237686,0.0576788227623138
496,0,0.95447663134168,0.0455233686583199
497,1,0.028949656913387,0.971050343086613
498,0,1,0
499,0,1,0
500,0,0.997480096011327,0.00251990398867305
501,0,1,0
502,0,0.974959230726521,0.0250407692734792
503,0,0.999994968115251,5.03188474861153e-06
504,0,0.999800305369709,0.000199694630290913
505,0,0.999994238273333,5.7617266670909e-06
506,0,0.825632198074153,0.174367801925847
507,0,0.999991330689032,8.66931096829333e-06
509,0,0.99999589066391,4.10933609022311e-06
510,1,0.0313276201033661,0.968672379896634
511,0,0.713273934240952,0.286726065759048
512,0,0.999987378236908,1.2621763091742e-05
513,0,0.999990843789013,9.15621098659947e-06
514,0,0.50629847673532,0.49370152326468
515,0,1,0
516,0,1,0
517,0,0.999867296408834,0.000132703591165916
518,0,1,0
519,0,0.98976183348667,0.0102381665133297
520,1,0.0143019694293101,0.98569803057069
521,1,0.00896237047043202,0.991037629529568
522,0,0.997125408123761,0.002874591876239
523,0,0.999784479823176,0.000215520176824043
524,0,0.999998374417336,1.62558266371239e-06
525,0,1,0
526,0,0.998227909731679,0.00177209026832078
527,0,1,0
528,0,0.995588252211544,0.0044117477884559
529,0,0.999999377983926,6.22016073599283e-07
530,0,0.964956058548747,0.0350439414512531
531,0,0.999942973781564,5.70262184362587e-05
532,0,0.99998942045944,1.05795405600675e-05
533,1,0.00264172989546263,0.997358270104537
534,0,1,0
535,0,0.99998385805978,1.61419402201996e-05
536,0,0.95711807703852,0.0428819229614804
537,0,1,0
538,0,0.990322570036765,0.0096774299632346
539,0,1,0
540,0,0.999985602087336,1.43979126644948e-05
541,0,0.996276350250765,0.00372364974923517
542,0,0.999961890722361,3.81092776391219e-05
543,1,0.0821191917040544,0.917880808295946
544,0,1,0
545,1,0.062337297964755,0.937662702035245
546,0,1,0
547,0,1,0
548,1,0.0172181254538969,0.982781874546103
549,0,0.999959866177362,4.01338226379692e-05
550,0,0.867871179115715,0.132128820884285
551,0,0.796246627705369,0.203753372294631
552,0,0.996060685086654,0.00393931491334626
553,0,1,0
554,0,1,0
555,0,0.999999118161384,8.81838616427478e-07
556,0,1,0
557,1,0.241863850993503,0.758136149006497
558,0,0.960415754014245,0.0395842459857549
559,0,1,0
560,1,0.0206527316203431,0.979347268379657
561,0,1,0
562,0,0.999664599780495,0.000335400219504828
563,1,0.103493909952324,0.896506090047676
564,1,0.0214258767281772,0.978574123271823
565,0,0.774406743790195,0.225593256209805
566,0,0.994121250673858,0.00587874932614172
567,1,0.00610275691970485,0.993897243080295
568,0,1,0
569,0,0.999960433225891,3.95667741088732e-05
570,0,0.998523428054295,0.00147657194570522
571,0,0.998481147184963,0.00151885281503678
572,0,0.998288031995383,0.00171196800461655
573,0,1,0
574,0,0.999818067923443,0.000181932076557214
575,0,1,0
576,1,0.0323007434421845,0.967699256557816
577,0,1,0
579,0,1,0
580,0,0.969367859193838,0.0306321408061616
581,0,1,0
582,0,1,0
583,0,1,0
584,0,0.821588083145675,0.178411916854325
585,0,1,0
586,0,1,0
587,0,0.99822692369378,0.00177307630621959
588,0,0.99993813406945,6.18659305501075e-05
589,0,0.999491838945189,0.000508161054810707
590,0,1,0
591,0,0.999997612516124,2.38748387606007e-06
592,1,0.0260991338052191,0.973900866194781
594,0,0.973256013508635,0.0267439864913651
595,0,1,0
596,0,1,0
597,1,0.256778154086816,0.743221845913184
598,0,0.721543400836281,0.278456599163719
599,0,0.997143273884335,0.00285672611566479
600,1,0.00431919125371205,0.995680808746288
601,0,1,0
602,0,1,0
603,0,0.999982118867743,1.78811322568835e-05
604,1,0.300107099100863,0.699892900899137
605,0,0.999996376278013,3.62372198728398e-06
606,0,1,0
607,0,0.999668181050767,0.000331818949232885
608,0,1,0
609,0,0.995630112178804,0.00436988782119603
610,0,0.99828044844608,0.00171955155392011
611,0,1,0
612,1,0.0328621646122993,0.967137835387701
613,0,1,0
614,0,0.999705667476727,0.000294332523272694
615,0,0.999318185061408,0.000681814938592391
617,0,0.999997651288584,2.34871141616024e-06
618,0,0.999999269940121,7.30059879057183e-07
619,0,0.768848084160235,0.231151915839765
620,0,1,0
621,0,0.998196820653618,0.00180317934638166
622,0,1,0
623,0,0.999961652999084,3.83470009163111e-05
624,0,0.999820123530378,0.000179876469622255
625,1,0.0423260411335212,0.957673958866479
626,0,0.999999403716822,5.96283177736781e-07
627,0,1,0
628,0,0.999998629801239,1.37019876078698e-06
629,0,0.999994814940182,5.18505981783255e-06
630,0,0.988552726958273,0.011447273041727
631,0,0.997662137399273,0.00233786260072666
632,0,1,0
633,0,0.999772530014468,0.000227469985531916
634,0,0.994549270900264,0.00545072909973564
635,0,0.999710972363391,0.000289027636609027
636,0,0.913887908075747,0.0861120919242527
637,0,0.999923202605726,7.67973942742433e-05
638,0,0.999086248649269,0.000913751350731338
639,0,0.999999589755972,4.10244028201618e-07
640,0,0.997949208819385,0.00205079118061518
641,0,0.992488849453472,0.00751115054652747
642,1,8.67658060921261e-06,0.999991323419391
643,0,1,0
644,0,1,0
645,0,0.998417313457154,0.00158268654284614
646,0,0.99998919894849,1.08010515099761e-05
647,0,1,0
648,0,0.999992066342251,7.93365774894286e-06
649,0,0.694812902938587,0.305187097061413
650,1,1.4883459728332e-05,0.999985116540272
651,0,0.999993324127029,6.67587297104649e-06
652,0,1,0
653,0,0.999895789605076,0.000104210394923981
654,1,1.47037676878625e-06,0.999998529623231
655,0,0.999996807900564,3.19209943613241e-06
656,0,0.999998850118061,1.1498819392313e-06
657,1,0.0303656582602723,0.969634341739728
658,1,0.00127304630450453,0.998726953695495
659,0,0.997596411126602,0.00240358887339754
660,0,0.999948002672403,5.19973275970901e-05
661,0,0.999999604733266,3.95266733760662e-07
662,0,0.999941908077616,5.80919223841829e-05
663,0,0.999998457930951,1.54206904933475e-06
664,0,1,0
665,0,0.999411008681959,0.000588991318041342
666,0,0.999996770950798,3.22904920170845e-06
667,1,0.0653991069096894,0.934600893090311
668,0,1,0
669,1,0.00819779651728147,0.991802203482719
670,0,1,0
671,0,0.999995316413093,4.68358690726025e-06
672,0,0.99122551499015,0.00877448500984999
673,1,0.296028415743268,0.703971584256732
674,0,1,0
675,0,0.995895002405618,0.00410499759438173
676,0,1,0
677,0,0.982155266935104,0.0178447330648959
678,1,0.0141018727874059,0.985898127212594
679,0,1,0
680,0,1,0
681,0,0.999999569664434,4.30335565720562e-07
682,1,0.428620255019025,0.571379744980975
683,0,1,0
684,0,0.999989192541304,1.08074586962847e-05
685,0,1,0
686,0,0.995090623111809,0.00490937688819062
687,0,1,0
688,0,1,0
689,0,0.815982209051556,0.184017790948444
690,0,1,0
691,0,0.90967177678685,0.0903282232131503
692,0,1,0
693,0,1,0
694,0,1,0
695,0,1,0
696,0,0.697078024456163,0.302921975543838
697,0,0.99970840712092,0.000291592879080405
698,0,0.997751011100478,0.00224898889952233
699,0,0.999958923162552,4.10768374479707e-05
700,0,0.966905002450329,0.0330949975496712
701,1,0.000147865258466773,0.999852134741533
702,0,0.821466639745683,0.178533360254317
703,0,0.998776108230981,0.00122389176901896
704,0,0.822596918979563,0.177403081020437
705,0,0.999233351936163,0.000766648063837191
706,0,0.999957585525521,4.24144744793624e-05
707,0,0.999428105488564,0.000571894511436145
708,0,0.993480373577546,0.0065196264224538
709,1,0.04211256231462,0.95788743768538
710,1,0.0489207620854264,0.951079237914574
711,0,0.998789329807642,0.00121067019235757
712,0,0.9960145675589,0.00398543244109971
713,0,0.999999530817614,4.6918238649191e-07
714,1,0.26483317714474,0.73516682285526
715,1,0.00121309737472375,0.998786902625276
716,1,0.00715528014122913,0.992844719858771
717,0,0.999997547482381,2.45251761912226e-06
718,0,1,0
719,0,1,0
720,0,0.999988711939639,1.12880603612769e-05
721,0,0.884895624094389,0.115104375905611
722,0,0.999121981818102,0.000878018181898176
723,0,1,0
724,0,1,0
725,0,0.999987828023333,1.2171976667112e-05
726,1,0.25892173382882,0.74107826617118
727,1,0.353658122396424,0.646341877603576
728,0,1,0
729,1,0.0602237500733303,0.93977624992667
730,0,0.999980146662897,1.98533371030785e-05
731,0,0.998215438974887,0.001784561025113
732,0,0.959539533800668,0.0404604661993319
733,0,0.999996270991447,3.72900855324168e-06
734,0,1,0
735,0,0.999974918122138,2.50818778621527e-05
736,0,0.634736753091508,0.365263246908492
737,0,0.999999532566823,4.67433177052213e-07
738,1,0.0218646598686004,0.9781353401314
739,0,0.514194847350201,0.485805152649799
740,1,0.0141129832426533,0.985887016757347
741,0,1,0
742,0,1,0
743,1,0.12665857113429,0.87334142886571
744,1,0.00235136036512251,0.997648639634877
745,0,1,0
746,0,0.99999537328107,4.6267189302306e-06
747,0,1,0
748,0,1,0
749,0,1,0
751,0,1,0
752,0,1,0
753,0,1,0
755,0,0.859181458968492,0.140818541031508
756,0,0.937468422408551,0.0625315775914492
757,1,0.0284112285356646,0.971588771464335
758,0,0.607994505005991,0.392005494994009
759,0,1,0
760,0,0.96922626155823,0.0307737384417697
761,0,0.891343348388579,0.108656651611422
763,0,0.999994970933605,5.02906639526208e-06
764,0,1,0
765,0,0.999977379901878,2.26200981222903e-05
766,0,1,0
767,0,0.639420647699171,0.360579352300829
768,1,0.00527380817049072,0.994726191829509
769,1,0.0086428816069275,0.991357118393073
770,0,0.999990897540306,9.10245969365728e-06
771,0,0.682320789473613,0.317679210526387
772,0,0.985673589062533,0.0143264109374671
773,0,0.736179564030772,0.263820435969228
774,0,0.998249016155331,0.00175098384466887
775,0,0.99987127116336,0.000128728836640339
776,1,0.219211217696526,0.780788782303474
777,1,0.0174022689465911,0.982597731053409
778,0,0.999989420300105,1.05796998947466e-05
779,0,0.999993690185882,6.3098141179565e-06
780,0,0.998180167831172,0.0018198321688277
781,0,1,0
782,0,0.999999567090624,4.32909376300294e-07
783,0,0.999999429506021,5.70493978601003e-07
784,0,1,0
785,0,0.745261391185577,0.254738608814423
786,0,1,0
787,0,0.99284046636618,0.00715953363381965
788,1,0.252533798940873,0.747466201059127
789,0,1,0
790,0,0.999999018342109,9.81657891021814e-07
791,0,0.999994856407935,5.14359206464802e-06
792,1,0.00211017455625773,0.997889825443742
793,1,0.047778667668691,0.952221332331309
794,0,0.999988307439254,1.16925607462654e-05
795,0,0.999997243368943,2.75663105695593e-06
796,0,1,0
797,0,0.999740054675442,0.000259945324558448
798,0,0.999786289123789,0.00021371087621146
800,0,0.998835125919361,0.00116487408063877
801,0,0.842101083679933,0.157898916320067
802,0,1,0
803,1,0.0234157101831232,0.976584289816877
804,0,1,0
805,0,0.998196273520829,0.00180372647917114
806,0,0.995544375533295,0.0044556244667052
807,0,0.999538785301645,0.000461214698354952
