,Predicted_RetailPrice
290,12556.65499
291,12992.56651
292,13808.7496
293,13204.80768
294,12783.77536
295,12850.3485
296,12422.4939
297,18403.18129
298,17556.1571
299,21001.04399
300,16918.73822
301,18250.42172
302,16546.96624
303,17922.43992
304,17542.84713
305,16915.61273
306,15418.64736
307,16497.66402
308,15809.58752
309,21026.30068
310,16227.49813
311,12245.26906
312,13025.56993
313,12998.85758
314,15786.8026
315,12887.27574
316,13925.54626
317,14962.94759
318,13384.95907
319,13088.35316
320,12970.24253
321,12945.46757
322,12354.42312
323,14313.32789
324,13175.45175
325,19031.24052
326,22349.08399
327,19364.27198
328,22742.4709
329,24165.20762
330,22729.33642
331,11184.32198
332,11366.47339
333,11184.41103
334,10836.47171
335,10498.55008
336,11112.49771
337,11276.66517
338,17282.34551
339,19109.56187
340,16799.82857
341,17443.23645
342,16103.13207
343,17000.001
344,17132.15656
345,11586.9506
346,10908.1967
347,12914.64721
348,12091.89577
349,11087.76388
350,9886.948577
351,12151.38552
352,12958.62453
353,13378.68122
354,13193.40225
355,15900.21922
356,13244.27351
357,13694.40751
358,13108.82269
359,17305.13264
360,17897.74312
361,18129.09764
362,17847.40431
363,17135.41384
364,19192.93682
365,15737.42148
366,16339.55025
367,18956.27599
368,18920.05411
369,16487.80631
370,16640.11952
371,18597.09757
372,17505.81325
373,14051.32589
374,12733.23173
375,13587.50149
376,14475.3993
377,13748.64027
378,14342.69879
379,14851.79901
380,13635.11285
381,13641.80123
382,15779.09242
383,13763.41709
384,17906.76316
385,14102.10491
386,12530.35663
387,18236.27491
388,18098.5784
389,20664.428
390,19328.93739
391,18422.66626
392,19610.04
393,17664.22037
394,14364.29004
395,14986.36901
396,14022.56555
397,17163.38278
398,17395.98405
399,15076.24943
400,17365.47626
401,19697.01077
402,19524.33919
403,20089.89159
404,22364.81012
405,23058.43466
406,22020.03391
407,23032.00486
408,20308.61562
409,22432.67353
410,22838.81401
411,22091.62509
412,20767.79294
413,24604.52437
414,40298.19543
415,42393.83169
416,37616.31936
417,37831.08715
418,37711.35128
419,36107.72498
420,38668.16065
421,34283.3209
422,33560.07928
423,34153.72604
424,35756.91266
425,34918.78982
426,36389.36798
427,32096.57115
428,36928.6205
429,39272.33314
430,39606.09798
431,38596.60777
432,36850.10289
433,38156.83367
434,42057.32056
435,33333.17768
436,35408.87976
437,37855.57518
438,36266.15908
439,30512.76198
440,34831.07189
441,32473.80268
442,40266.09097
443,39295.80175
444,42560.53551
445,37939.98481
446,38699.00074
447,37390.81216
448,35757.19182
449,13662.6135
450,12753.99212
451,13049.97501
452,12958.79286
453,12531.93404
454,12476.55491
455,14767.96097
456,14424.22042
457,12468.80808
458,12900.25833
459,13336.01553
460,14057.95784
461,12993.20304
462,12703.57384
463,12735.40509
464,12500.75568
465,13353.51936
466,14200.91235
467,14927.82113
468,14862.41038
469,12622.52391
470,21009.76446
471,16065.38976
472,17426.1391
473,19808.57371
474,17979.42151
475,16862.50482
476,16673.69951
477,16659.73175
478,18794.90813
479,18200.74924
480,19370.52688
481,15964.52317
482,18078.62872
483,16902.70842
484,18404.93728
485,20394.84577
486,20946.18716
487,21446.73922
488,18415.03983
489,17980.4522
490,15652.96187
491,17551.28378
492,22977.97992
493,16575.35341
494,17927.60494
495,17800.72443
496,16874.86183
497,22220.20736
498,16093.53398
499,13026.27568
500,12668.02
501,12495.36322
502,13249.19897
503,13870.76554
504,13050.81687
505,15725.7574
506,12401.29714
507,12599.82037
508,11426.04922
509,11827.79747
510,12283.06817
511,12509.97149
512,11997.3517
513,12431.71018
514,13111.01652
515,13724.71051
516,13489.05008
517,12229.77969
518,12055.27907
519,11691.71357
520,18855.51607
521,20746.93903
522,19955.38342
523,18308.70935
524,22205.59323
525,18560.88848
526,21366.94253
527,22317.81075
528,19371.58707
529,22551.04798
530,22893.85889
531,20473.84185
532,22058.18986
533,22077.04808
534,16587.45243
535,17379.86438
536,15892.48659
537,16630.03309
538,16353.50008
539,18401.24959
540,16529.64792
541,21684.21338
542,21500.10288
543,21160.53441
544,19063.25743
545,19489.64605
546,18857.03775
547,21630.565
548,21124.52079
549,21160.76874
550,16683.63387
551,17648.04599
552,17272.71733
553,16834.16076
554,19029.4395
555,11345.49322
556,11272.76907
557,13254.17498
558,11190.43765
559,11094.25769
560,10324.64243
561,10204.17154
562,10249.78815
563,11636.97405
564,11623.54134
565,10182.21749
566,10798.35624
567,14002.307
568,9897.265977
569,30046.3297
570,34844.96365
571,38074.85821
572,25446.00047
573,27074.65873
574,27239.5155
575,25532.47083
576,27792.08211
577,29769.88859
578,30554.95726
579,29031.74376
580,26839.52688
581,31052.1817
582,36550.33399
583,34323.20372
584,24002.99491
585,31018.98881
586,25534.74725
587,29333.8971
588,26752.59896
589,30687.20488
590,16371.48057
591,15171.04574
592,16297.2773
593,39263.7814
594,43763.21753
595,39960.60275
596,12737.09362
597,13036.16304
598,37784.40188
599,32966.02205
600,33881.09296
601,12727.81759
602,12241.62424
603,12678.4883
604,12967.94183
605,28166.4519
606,25044.57176
607,12041.00503
608,11493.48157
609,31058.69522
610,11933.82943
611,22225.04111
612,21264.77629
613,20031.39175
614,22637.33053
615,19461.64317
616,20687.57343
617,22391.52678
618,21360.87182
619,20862.61108
620,22204.05984
621,19837.79778
622,22103.57718
623,37776.38773
624,39272.33314
625,37182.71934
626,42182.74816
627,37267.71724
628,40435.33955
629,16581.44356
630,18867.53228
631,16154.49387
632,18585.21236
633,16200.12121
634,18363.40519
635,21148.22384
636,21704.13498
637,20761.87711
638,15717.58624
639,15436.11785
640,17499.21487
641,20559.74387
642,18399.47468
643,17252.58664
644,25599.11116
645,22652.10289
646,23940.78607
647,52319.61107
648,64396.34879
649,57467.31682
650,18357.03869
651,15965.06244
652,18737.32845
653,22093.61019
654,19685.10952
655,20213.38617
656,34462.06445
657,33973.77485
658,33440.10146
659,27245.07493
660,26321.44818
661,26873.95999
662,26362.73545
663,30136.88696
664,30824.50261
665,15844.24692
666,19984.43578
667,16504.12654
668,17908.28226
669,14677.10508
670,24370.19419
671,13010.9318
672,13656.0515
673,12258.24146
674,10334.95948
675,11215.03763
676,10108.00597
677,18431.30336
678,16762.57003
679,18871.12257
680,13811.47559
681,16434.41031
682,12479.68542
683,13157.88941
684,14205.19345
685,18037.50834
686,19435.87194
687,13641.76104
688,12500.27037
689,18302.63987
690,13835.60339
691,14281.67232
692,15414.48044
693,18692.44325
694,12253.00888
695,15139.54449
696,12791.18629
697,13291.99443
698,13204.09891
699,14335.86307
700,13265.62939
701,19834.12376
702,23555.2444
703,18559.15015
704,10533.89305
705,10725.62428
706,11119.33011
707,16338.16472
708,16959.20277
709,16006.06064
710,17585.42506
711,11284.08634
712,14163.14048
713,12896.35315
714,12129.07012
715,12950.23114
716,13183.55943
717,16025.25417
718,16826.35582
719,16965.54216
720,17125.89702
721,16783.83571
722,13169.93184
723,14779.79299
724,14304.33142
725,14441.97236
726,14548.25136
727,15578.74045
728,15992.45298
729,19397.07568
730,15871.32553
731,13985.76076
732,16962.49674
733,19147.33518
734,20134.11022
735,19460.57168
736,20318.40923
737,21731.68839
738,22077.42804
739,19615.90563
740,42023.36294
741,41070.16754
742,38464.1236
743,35687.52336
744,42370.80145
745,37544.31949
746,34147.5059
747,35253.71525
748,41354.34485
749,34455.16958
750,35117.73626
751,40748.08381
752,33099.67087
753,40660.90929
754,34337.82168
755,13563.81674
756,13044.74762
757,17228.66733
758,12389.75501
759,13346.20622
760,12207.77394
761,15024.23382
762,13321.18776
763,12862.96071
764,18890.13915
765,17610.26165
766,17018.60784
767,12263.03759
768,18578.42271
769,16247.61073
770,18745.52013
771,18954.11904
772,16753.45403
773,18144.76062
774,16588.42254
775,17272.84487
776,14002.31333
777,11482.17111
778,11421.23597
779,13180.59529
780,13211.36379
781,14068.85845
782,13189.01399
783,13640.09209
784,17025.38072
785,21106.14226
786,18100.65642
787,24101.28878
788,20895.53612
789,21993.83032
790,17463.48618
791,15277.46241
792,15412.42367
793,21336.0093
794,21576.28945
795,19625.30789
796,18816.31355
797,16574.24382
798,17332.14979
799,13550.42379
800,14168.21409
801,10870.95295
802,12192.01707
803,12867.8581
804,13132.0763
