,Predicted_censored,CensoredProbability,NonCensoredProbability
132,1,0.447911437254288,0.552088562745712
133,0,0.529391062892483,0.470608937107518
134,1,0.40731054075128,0.59268945924872
135,1,0.388456674834996,0.611543325165004
136,1,0.183876663334774,0.816123336665226
137,0,0.752556719601181,0.247443280398819
138,0,0.738973096925159,0.261026903074841
139,0,0.863609843288218,0.136390156711782
140,0,0.890333317192173,0.109666682807827
141,0,0.514953596198868,0.485046403801132
142,1,0.238253661537487,0.761746338462513
143,0,0.839489643445955,0.160510356554045
144,0,0.892158344777273,0.107841655222727
145,1,0.318741351485684,0.681258648514316
146,1,0.248621058059649,0.751378941940351
147,0,0.774147006244262,0.225852993755738
148,1,0.223835370548986,0.776164629451014
149,1,0.288239418864714,0.711760581135286
150,0,0.68392518318414,0.31607481681586
151,1,0.332796602650533,0.667203397349467
152,1,0.386701745397413,0.613298254602587
153,1,0.408937665004106,0.591062334995894
154,1,0.48696536796878,0.51303463203122
155,1,0.495463133975004,0.504536866024996
156,1,0.266176685832258,0.733823314167742
157,1,0.371524333601703,0.628475666398297
158,1,0.180177734453866,0.819822265546134
159,0,0.537454113663001,0.462545886336999
160,1,0.30822765877085,0.69177234122915
161,0,0.761516508387672,0.238483491612327
162,0,0.842958918600337,0.157041081399663
163,0,0.605350950354292,0.394649049645708
164,1,0.403877365917942,0.596122634082058
165,0,0.920889400825128,0.0791105991748719
166,1,0.165405455835896,0.834594544164104
167,1,0.195926964589468,0.804073035410532
168,0,0.614260873188057,0.385739126811943
169,0,0.771860775202392,0.228139224797608
170,1,0.36577526567475,0.63422473432525
171,1,0.37469420444062,0.62530579555938
172,1,0.339544122994493,0.660455877005507
173,1,0.39711566704167,0.60288433295833
174,0,0.585161577879363,0.414838422120637
175,0,0.778129390440242,0.221870609559758
176,1,0.385776523725476,0.614223476274524
177,0,0.782283609858286,0.217716390141714
178,0,0.915575849103697,0.0844241508963031
179,1,0.135420129377876,0.864579870622124
180,1,0.417604560083771,0.582395439916229
181,0,0.883799689815602,0.116200310184398
182,0,0.944843647772378,0.0551563522276221
183,0,0.950080143363661,0.0499198566363393
184,0,0.904567760326672,0.0954322396733282
185,0,0.885936783335895,0.114063216664105
186,0,0.844259341118397,0.155740658881603
187,1,0.316176407391092,0.683823592608908
188,0,0.893859441834035,0.106140558165965
189,1,0.37130433543714,0.62869566456286
190,1,0.140613098455555,0.859386901544445
191,0,0.772391045865009,0.227608954134991
192,0,0.782999129068622,0.217000870931378
193,1,0.315122612163772,0.684877387836228
194,0,0.677188290129265,0.322811709870735
195,0,0.602544273441104,0.397455726558896
196,0,0.851764323592821,0.14823567640718
197,1,0.498211574098398,0.501788425901602
198,0,0.532061098748979,0.467938901251021
199,1,0.341338777286629,0.658661222713371
200,1,0.385949744302889,0.614050255697111
201,0,0.896999220599944,0.103000779400056
202,0,0.96857457492112,0.0314254250788796
203,0,0.897433889402513,0.102566110597487
204,1,0.245736835290576,0.754263164709424
205,0,0.622653545340895,0.377346454659105
206,0,0.56136895614669,0.43863104385331
207,1,0.180611735445145,0.819388264554855
208,0,0.859263803146807,0.140736196853193
209,0,0.754897895715757,0.245102104284243
210,1,0.0596833993765173,0.940316600623483
211,0,0.552079122636056,0.447920877363944
212,0,0.779924392795497,0.220075607204503
213,0,0.544108515681512,0.455891484318488
214,1,0.182711327567584,0.817288672432416
215,1,0.251527962719734,0.748472037280266
216,0,0.755539614000384,0.244460385999616
217,0,0.550411639331961,0.449588360668039
218,1,0.311029431134856,0.688970568865144
219,1,0.194311166275062,0.805688833724938
220,1,0.405485345710807,0.594514654289193
221,1,0.327474130798379,0.672525869201621
222,0,0.809963389228477,0.190036610771523
223,0,0.953796381408407,0.0462036185915933
224,1,0.251953249933586,0.748046750066414
225,0,0.821157496525435,0.178842503474565
226,0,0.845812381562926,0.154187618437074
227,1,0.111838804079434,0.888161195920566
228,1,0.0988372156047216,0.901162784395278
229,1,0.445580816429338,0.554419183570662
230,0,0.530015477294177,0.469984522705823
231,1,0.493040767491958,0.506959232508042
232,0,0.667654575156586,0.332345424843414
233,1,0.357629284236959,0.642370715763041
234,1,0.417870335844977,0.582129664155023
235,1,0.388281279983056,0.611718720016944
236,0,0.921958274475676,0.0780417255243239
237,1,0.2362386205446,0.7637613794554
238,1,0.455539631622033,0.544460368377967
239,0,0.556028304557744,0.443971695442256
240,0,0.875071233276785,0.124928766723215
241,0,0.883284400151984,0.116715599848016
242,0,0.776160761730749,0.223839238269251
243,0,0.576915953827222,0.423084046172778
244,1,0.360776276950729,0.639223723049271
245,0,0.695623290090001,0.304376709909999
246,1,0.481069145814712,0.518930854185288
247,0,0.77049740522124,0.22950259477876
248,1,0.282852056066583,0.717147943933417
249,0,0.736751279461421,0.263248720538579
250,0,0.742380060953598,0.257619939046402
251,0,0.751233715218686,0.248766284781314
252,0,0.623825568371086,0.376174431628914
253,0,0.673783113492215,0.326216886507785
254,1,0.360389652338481,0.639610347661519
255,0,0.619310769313089,0.380689230686911
256,1,0.413054593188521,0.586945406811479
257,1,0.392018428505104,0.607981571494896
258,1,0.433863964485851,0.566136035514149
259,0,0.52489016205733,0.47510983794267
260,1,0.369319768475434,0.630680231524566
261,0,0.735028030396299,0.264971969603701
262,1,0.17198823642779,0.82801176357221
263,0,0.820557593128124,0.179442406871876
264,0,0.665111829745192,0.334888170254808
265,0,0.583060407399426,0.416939592600574
266,0,0.778322434708395,0.221677565291605
267,1,0.229725356995687,0.770274643004313
268,0,0.581896505825483,0.418103494174517
269,0,0.779483043582248,0.220516956417752
270,1,0.395334650911338,0.604665349088662
271,0,0.924697996968443,0.0753020030315567
272,0,0.960500608133886,0.0394993918661139
273,1,0.382567479323341,0.617432520676659
274,0,0.911289736044308,0.0887102639556924
275,0,0.918076060246139,0.0819239397538612
276,0,0.502478413539274,0.497521586460726
277,0,0.753515821854845,0.246484178145155
278,0,0.986311530073582,0.013688469926418
279,0,0.798329192668341,0.201670807331659
280,0,0.631002653566937,0.368997346433063
281,0,0.771193517400355,0.228806482599645
282,0,0.920673891162778,0.0793261088372221
283,0,0.832235420822878,0.167764579177122
284,1,0.454041216596278,0.545958783403722
285,0,0.952153425901494,0.0478465740985057
286,0,0.921983995755214,0.0780160042447864
287,0,0.829198616795587,0.170801383204413
288,1,0.306853041991428,0.693146958008572
289,0,0.824138268771844,0.175861731228156
290,0,0.752352437625984,0.247647562374016
291,0,0.923019922514823,0.0769800774851768
292,0,0.760465453164995,0.239534546835004
293,0,0.888510900228872,0.111489099771128
294,0,0.821880041945926,0.178119958054074
295,0,0.697614110629835,0.302385889370165
296,1,0.284613236631194,0.715386763368806
297,0,0.594464488127103,0.405535511872897
298,0,0.852957229019887,0.147042770980113
299,0,0.880959152004375,0.119040847995625
300,0,0.703756901802859,0.296243098197141
301,0,0.665637815231831,0.334362184768169
302,0,0.740747102073581,0.259252897926419
303,1,0.393978118644613,0.606021881355387
304,0,0.700126080114171,0.299873919885829
305,1,0.35326346452672,0.64673653547328
306,0,0.638038551470073,0.361961448529927
307,0,0.808902478612228,0.191097521387772
308,1,0.438305291695263,0.561694708304737
309,1,0.327731156172712,0.672268843827288
310,1,0.172288136062957,0.827711863937043
311,0,0.786031905681494,0.213968094318506
312,0,0.692649371033962,0.307350628966038
313,1,0.374874246262853,0.625125753737147
314,1,0.410827780851085,0.589172219148915
315,1,0.363795320835249,0.636204679164751
316,1,0.456695651993512,0.543304348006488
317,1,0.493109504049969,0.506890495950031
318,1,0.376081192665476,0.623918807334524
319,0,0.988167771702828,0.0118322282971716
320,1,0.476666556087679,0.523333443912321
321,0,0.509531667814167,0.490468332185833
322,1,0.343077967453771,0.656922032546229
323,0,0.7132095700567,0.2867904299433
324,0,0.730194404608252,0.269805595391748
325,0,0.583029913678465,0.416970086321535
326,1,0.362699293787129,0.637300706212871
327,1,0.326043675118078,0.673956324881922
328,0,0.83006457629613,0.16993542370387
329,1,0.426684190044176,0.573315809955824
330,0,0.866849711133739,0.133150288866261
331,1,0.125914577713995,0.874085422286005
332,0,0.539953417520341,0.460046582479659
333,0,0.502023939668846,0.497976060331154
334,1,0.451336496557029,0.548663503442971
335,1,0.302439861095049,0.697560138904951
336,1,0.285171336230259,0.714828663769741
337,0,0.811140366331982,0.188859633668018
338,0,0.948904883933689,0.0510951160663112
339,1,0.312863512174739,0.687136487825261
340,1,0.328075790527118,0.671924209472882
341,0,0.918049145409305,0.0819508545906953
342,0,0.747900473730104,0.252099526269896
343,1,0.281422233368282,0.718577766631718
344,0,0.640678819241984,0.359321180758016
345,1,0.339918543529423,0.660081456470577
346,1,0.352032410437713,0.647967589562287
347,0,0.842344283431593,0.157655716568407
348,1,0.291629123947801,0.708370876052199
349,1,0.421535759085983,0.578464240914017
350,0,0.596704426753242,0.403295573246759
351,1,0.276329890131669,0.723670109868331
352,0,0.826733452040673,0.173266547959327
353,1,0.325605330505572,0.674394669494428
354,1,0.433092698534259,0.566907301465741
355,1,0.285124584685987,0.714875415314013
356,1,0.442843306881356,0.557156693118644
357,0,0.570462744395059,0.429537255604941
358,0,0.988352296471875,0.0116477035281255
359,0,0.821311006867305,0.178688993132695
360,1,0.265094062885147,0.734905937114853
361,0,0.605729901976387,0.394270098023613
362,0,0.73688248619108,0.26311751380892
363,0,0.903211417053458,0.0967885829465423
364,0,0.850170052121021,0.149829947878979
365,0,0.615095520500448,0.384904479499552
366,0,0.671629401566299,0.328370598433701
367,1,0.405932927456145,0.594067072543855
368,0,0.691673406172928,0.308326593827072
369,0,0.70033448284898,0.29966551715102
370,0,0.938951134977701,0.0610488650222994
371,0,0.854231928247704,0.145768071752296
372,1,0.22566552478947,0.77433447521053
373,1,0.400741483145314,0.599258516854686
374,1,0.44681112692766,0.55318887307234
375,0,0.902978857852991,0.0970211421470085
376,0,0.860663834019262,0.139336165980738
377,0,0.837071614686891,0.16292838531311
378,0,0.929821340056321,0.0701786599436789
379,1,0.478287737301036,0.521712262698964
380,1,0.28256234649984,0.71743765350016
381,0,0.867301553627168,0.132698446372832
382,1,0.150745984073816,0.849254015926184
383,0,0.859282586072785,0.140717413927215
384,1,0.149392806649368,0.850607193350632
385,0,0.94389616256097,0.0561038374390302
386,0,0.818542555238922,0.181457444761078
387,1,0.453954906396595,0.546045093603405
388,0,0.667664400243596,0.332335599756404
389,1,0.347912423402171,0.652087576597829
390,1,0.363741563984986,0.636258436015014
391,0,0.91381036708191,0.0861896329180903
392,1,0.468030766069962,0.531969233930038
393,1,0.323975260533904,0.676024739466096
394,0,0.822450222277866,0.177549777722134
395,1,0.428596516141739,0.571403483858261
396,1,0.497879471029416,0.502120528970584
397,0,0.737050127245676,0.262949872754324
398,0,0.644760726922137,0.355239273077863
399,1,0.499035626961969,0.500964373038031
400,0,0.638244910400162,0.361755089599838
401,1,0.408016610318015,0.591983389681985
402,0,0.632732494605552,0.367267505394448
403,0,0.726396456480675,0.273603543519325
404,0,0.899881995262675,0.100118004737325
405,0,0.922347956558591,0.0776520434414087
406,0,0.516116721560667,0.483883278439333
407,1,0.474365334076461,0.525634665923539
408,0,0.916293793484701,0.0837062065152995
409,0,0.530885614491159,0.469114385508841
410,0,0.717978559308964,0.282021440691036
411,1,0.443197263130406,0.556802736869594
412,1,0.226117696737819,0.773882303262181
413,0,0.627195955184883,0.372804044815117
414,0,0.656684440525745,0.343315559474255
415,0,0.920236717578932,0.0797632824210685
416,0,0.546604572562418,0.453395427437582
417,0,0.707839971025242,0.292160028974758
418,0,0.656542419455418,0.343457580544582
419,0,0.842524463893826,0.157475536106174
420,1,0.483493384427433,0.516506615572567
421,1,0.34841977044848,0.65158022955152
422,1,0.399772669759602,0.600227330240398
423,0,0.600987480362881,0.399012519637119
424,1,0.36820843932743,0.63179156067257
425,0,0.518384327182097,0.481615672817903
426,0,0.719096559054572,0.280903440945428
427,0,0.513431832869148,0.486568167130852
428,1,0.32108325654726,0.67891674345274
429,0,0.876173196050165,0.123826803949836
430,0,0.730578869594291,0.269421130405709
431,1,0.334540570756983,0.665459429243017
432,0,0.800833797501597,0.199166202498403
433,0,0.927578799906515,0.0724212000934845
434,0,0.94679016883555,0.0532098311644497
435,1,0.295080655133414,0.704919344866586
436,1,0.460471242070271,0.539528757929729
437,1,0.430546999551337,0.569453000448663
438,1,0.314845142416903,0.685154857583097
439,1,0.337403789507466,0.662596210492534
440,1,0.183426855590258,0.816573144409742
441,1,0.208386736112509,0.791613263887491
442,0,0.768376793911738,0.231623206088262
443,1,0.341600053019799,0.658399946980201
444,0,0.800787362027922,0.199212637972078
445,0,0.661166504509939,0.338833495490061
446,0,0.72501396455666,0.27498603544334
447,1,0.300732171488542,0.699267828511458
448,1,0.243607810250064,0.756392189749936
449,1,0.242327897340806,0.757672102659194
450,1,0.198293595711804,0.801706404288196
451,0,0.798881748607748,0.201118251392252
452,1,0.180681044077398,0.819318955922602
453,0,0.541579136275792,0.458420863724208
454,0,0.86130463552371,0.13869536447629
455,1,0.316198155889132,0.683801844110868
456,0,0.96479584856176,0.0352041514382402
457,1,0.471640575107903,0.528359424892097
458,0,0.617502855912838,0.382497144087162
459,0,0.547260711529801,0.452739288470199
460,0,0.894211341570034,0.105788658429966
461,0,0.960400921369972,0.039599078630028
462,1,0.172854204043534,0.827145795956466
463,0,0.516135264222919,0.483864735777081
464,1,0.322992173841171,0.677007826158829
465,1,0.0930775135751873,0.906922486424813
466,1,0.262940351130417,0.737059648869583
467,0,0.623349114706809,0.376650885293191
468,0,0.958515992710392,0.041484007289608
469,0,0.759864520988277,0.240135479011723
470,0,0.900460435382943,0.099539564617057
471,0,0.929249820309163,0.0707501796908368
472,0,0.704926325708205,0.295073674291795
473,1,0.394248303670699,0.605751696329301
474,0,0.92299108663035,0.07700891336965
475,0,0.940151614964149,0.0598483850358508
476,0,0.880561450195034,0.119438549804967
477,0,0.701579775636404,0.298420224363596
478,0,0.844821930120278,0.155178069879722
479,0,0.902878040873456,0.0971219591265435
480,0,0.931108665904999,0.0688913340950011
481,0,0.637548810497456,0.362451189502544
482,0,0.880458767612882,0.119541232387118
483,0,0.781134158420247,0.218865841579753
484,1,0.407671625506361,0.592328374493639
485,0,0.614365263185708,0.385634736814292
486,1,0.188672048166694,0.811327951833306
487,0,0.825741841055102,0.174258158944898
488,0,0.742926947473298,0.257073052526702
489,0,0.836896538174861,0.163103461825139
490,0,0.701324477939114,0.298675522060886
491,0,0.511800891874751,0.488199108125249
492,1,0.431802256143606,0.568197743856394
493,1,0.468734215965303,0.531265784034697
494,0,0.661956879225357,0.338043120774644
495,0,0.92112612895876,0.0788738710412396
496,1,0.347269871995647,0.652730128004353
497,0,0.52980354997554,0.47019645002446
498,0,0.823182520194371,0.176817479805629
499,1,0.393654557777856,0.606345442222144
500,0,0.760559745589577,0.239440254410423
501,1,0.37324694247202,0.62675305752798
502,1,0.245758733045844,0.754241266954156
503,0,0.909947706633601,0.0900522933663987
504,0,0.942727674400773,0.0572723255992268
505,1,0.401241793880928,0.598758206119072
506,1,0.241387839950117,0.758612160049883
507,0,0.630983258139045,0.369016741860955
508,1,0.276799408322012,0.723200591677988
509,0,0.720901728789016,0.279098271210984
510,1,0.353094240057847,0.646905759942153
511,0,0.508562892198445,0.491437107801555
512,1,0.43810697739099,0.56189302260901
513,1,0.256618692317955,0.743381307682045
514,1,0.226535705980254,0.773464294019746
515,1,0.194071245041973,0.805928754958027
516,0,0.566472250600258,0.433527749399742
517,1,0.196583480405956,0.803416519594044
518,0,0.598065030874032,0.401934969125968
519,0,0.800512812634986,0.199487187365014
520,0,0.60290934314317,0.397090656856829
521,1,0.315059855330747,0.684940144669253
522,0,0.909775368023005,0.0902246319769949
523,1,0.461454832076201,0.538545167923799
524,0,0.752414251119457,0.247585748880543
525,1,0.449060272113905,0.550939727886095
526,0,0.697080551068748,0.302919448931252
527,0,0.9320295953462,0.0679704046538002
528,0,0.532357104012162,0.467642895987838
529,1,0.440059967076632,0.559940032923368
530,1,0.232792626217352,0.767207373782648
531,1,0.273349897193851,0.726650102806149
532,0,0.52799949730365,0.47200050269635
533,1,0.329013690980265,0.670986309019735
534,0,0.524804318976844,0.475195681023156
535,1,0.283447263468607,0.716552736531393
536,1,0.390213321811703,0.609786678188297
537,1,0.33252778500721,0.66747221499279
538,1,0.430455517254343,0.569544482745657
539,0,0.612463398659724,0.387536601340276
540,0,0.718906236609623,0.281093763390377
541,0,0.518954806774534,0.481045193225466
542,1,0.409782715729499,0.590217284270501
543,0,0.755972614403885,0.244027385596115
544,1,0.368322186468968,0.631677813531032
545,1,0.34688053029902,0.65311946970098
546,1,0.493298223004636,0.506701776995364
547,1,0.479605491204367,0.520394508795633
548,1,0.382147038046835,0.617852961953165
549,1,0.423453658000234,0.576546341999766
550,1,0.105268844118879,0.894731155881121
551,1,0.115023456603851,0.884976543396149
552,1,0.477847469332845,0.522152530667155
553,0,0.507590786239988,0.492409213760012
554,1,0.296650674787471,0.703349325212529
555,1,0.104759734905168,0.895240265094832
556,1,0.0959692779826511,0.904030722017349
557,1,0.166266017987933,0.833733982012067
558,1,0.110612159899954,0.889387840100046
559,1,0.270094305582688,0.729905694417312
560,1,0.279756595314023,0.720243404685977
561,0,0.856548388828577,0.143451611171423
562,1,0.262843144137814,0.737156855862186
563,1,0.324751470372747,0.675248529627253
564,0,0.911892695964593,0.0881073040354071
565,1,0.420608198738524,0.579391801261476
566,0,0.57615066807478,0.42384933192522
567,1,0.249956980795271,0.750043019204729
568,0,0.698718901333063,0.301281098666937
569,1,0.212934080382654,0.787065919617346
570,1,0.302105574058883,0.697894425941117
571,0,0.912071146133973,0.0879288538660266
572,0,0.842290543528458,0.157709456471542
573,0,0.89907800460255,0.10092199539745
574,0,0.648679699217083,0.351320300782917
575,0,0.655070771296066,0.344929228703934
576,0,0.949187148824652,0.0508128511753476
577,0,0.685181683664209,0.314818316335791
578,1,0.322762830026296,0.677237169973704
579,0,0.651172705192629,0.348827294807371
580,1,0.310489222151296,0.689510777848704
581,1,0.247366682366631,0.752633317633369
582,1,0.158722153743226,0.841277846256774
583,0,0.715346337995246,0.284653662004754
584,0,0.889983718067485,0.110016281932515
585,0,0.670679661433773,0.329320338566227
586,1,0.426773016701185,0.573226983298815
587,0,0.934108351611857,0.0658916483881426
588,1,0.268796435896957,0.731203564103043
589,0,0.661926853668049,0.338073146331951
590,1,0.397135778466159,0.602864221533841
591,1,0.341498303727886,0.658501696272114
592,0,0.733884888338363,0.266115111661637
593,0,0.762947113117604,0.237052886882396
594,1,0.465829150379014,0.534170849620986
595,0,0.511954183268197,0.488045816731803
596,1,0.407539770955302,0.592460229044698
597,1,0.446633037169565,0.553366962830435
598,1,0.479294563964977,0.520705436035023
599,0,0.649541789900614,0.350458210099386
600,1,0.267061273235009,0.732938726764991
601,1,0.37493459239082,0.62506540760918
602,1,0.358697312265343,0.641302687734657
603,1,0.240605600329975,0.759394399670025
604,0,0.585984310419883,0.414015689580117
605,0,0.620410345926002,0.379589654073998
606,1,0.292687402311608,0.707312597688392
607,0,0.516984573943062,0.483015426056938
608,1,0.355021660882363,0.644978339117637
609,0,0.607926703924029,0.392073296075971
610,1,0.293720093175789,0.706279906824211
611,0,0.656145586875001,0.343854413124999
612,1,0.302777078082871,0.697222921917129
613,1,0.231121649680399,0.768878350319601
614,1,0.473267481216904,0.526732518783096
615,0,0.804842833343294,0.195157166656706
616,1,0.347639478767212,0.652360521232788
617,1,0.34704164676032,0.65295835323968
618,1,0.298226162442481,0.701773837557519
619,1,0.419190001227755,0.580809998772245
620,1,0.243149267205567,0.756850732794433
621,1,0.244896549945206,0.755103450054794
622,1,0.454549072795675,0.545450927204325
623,1,0.427447733546875,0.572552266453125
624,1,0.43792462527437,0.56207537472563
625,1,0.352541949357673,0.647458050642327
626,1,0.16222335709651,0.83777664290349
627,1,0.357428330846769,0.642571669153231
628,1,0.278776875076864,0.721223124923136
629,0,0.850446871214193,0.149553128785807
630,0,0.926767685914154,0.0732323140858462
631,0,0.952100430334257,0.0478995696657435
632,0,0.800047813076018,0.199952186923982
633,1,0.293986302973269,0.706013697026731
634,1,0.282063730255955,0.717936269744045
635,0,0.820489427567019,0.179510572432981
636,0,0.522133550419592,0.477866449580408
637,0,0.882825066127558,0.117174933872442
638,0,0.672558865792002,0.327441134207998
639,0,0.619822901181576,0.380177098818424
640,1,0.241627375750681,0.758372624249319
641,1,0.289539990678322,0.710460009321678
642,1,0.166290283552983,0.833709716447017
643,0,0.71978996026238,0.28021003973762
644,0,0.850719414232254,0.149280585767746
645,1,0.339401929759584,0.660598070240416
646,1,0.271892728191659,0.728107271808341
647,0,0.887531572847473,0.112468427152527
648,1,0.30194979491265,0.69805020508735
649,0,0.865552979632202,0.134447020367798
650,0,0.890957735970495,0.109042264029505
651,1,0.490594621727964,0.509405378272036
652,0,0.950705267747932,0.0492947322520685
653,0,0.664232684181296,0.335767315818704
654,0,0.878563196223832,0.121436803776168
655,0,0.926215586980761,0.073784413019239
656,0,0.929368764977869,0.070631235022131
657,0,0.802655667140359,0.197344332859641
658,1,0.497971289576397,0.502028710423603
659,0,0.799662271911422,0.200337728088578
660,0,0.780110829379149,0.219889170620851
661,0,0.781317560440806,0.218682439559194
662,0,0.859321445226037,0.140678554773963
663,1,0.197671210255243,0.802328789744757
664,0,0.824760650366539,0.175239349633461
665,0,0.672328171832991,0.327671828167009
666,1,0.210420781956534,0.789579218043466
667,0,0.757824004325067,0.242175995674933
668,0,0.785257349246385,0.214742650753615
669,1,0.238092165634576,0.761907834365424
670,0,0.714662000528252,0.285337999471748
671,0,0.602188632039595,0.397811367960405
672,0,0.578474577782495,0.421525422217505
673,1,0.497646495631491,0.502353504368509
674,0,0.502701754493341,0.497298245506659
675,0,0.552615830961964,0.447384169038036
676,0,0.542879085037644,0.457120914962356
677,1,0.466072265850155,0.533927734149845
678,0,0.573112024804566,0.426887975195434
679,1,0.467804695338065,0.532195304661935
680,0,0.523531135868021,0.476468864131979
681,1,0.249821045362235,0.750178954637765
682,0,0.510952606382373,0.489047393617627
683,1,0.164136419240102,0.835863580759898
684,0,0.534845945369897,0.465154054630103
685,1,0.299535953018711,0.700464046981289
686,0,0.632347081217618,0.367652918782382
