,Predicted_RetailPrice
579,20086.131936057
580,20070.0329261454
581,20074.0105657985
582,20089.6779892026
583,20073.0800891031
584,20061.9497693494
585,20074.6360067385
586,20076.9461020524
587,20074.9340523488
588,20078.5476694489
589,20077.6171927534
590,20078.048779261
591,20060.9155085243
592,20068.0681886248
593,20073.3082568869
594,20080.8925234949
595,20064.7935135833
596,19970.8729661635
597,19961.3239620349
598,19970.8729661635
599,19971.803442859
600,19976.4727977579
601,19961.3239620349
602,19953.7396954268
603,19960.2212848263
604,19961.3239620349
605,19985.49003477
606,19972.0741652631
607,19979.6584318712
608,19962.5251611345
609,19984.7604026522
610,19979.6584318712
611,20119.745393524
612,20111.662236728
613,20103.6463836124
614,20111.662236728
615,20103.6463836124
616,20108.9790963233
617,20119.745393524
618,20111.662236728
619,20110.5595595194
620,20118.6427163154
621,20103.6463836124
622,20117.0622531193
623,20074.9340523488
624,20086.131936057
625,20078.5476694489
626,20091.233906838
627,20078.5476694489
628,20086.131936057
629,19970.1094277426
630,20017.5647137487
631,19969.006750534
632,20078.048779261
633,20061.9497693494
634,20078.5476694489
635,20082.7191635345
636,20082.7191635345
637,20077.6171927534
638,20068.9986653203
639,20068.4997751324
640,20077.6171927534
641,20069.5340359574
642,20078.5476694489
643,20061.9497693494
644,20086.131936057
645,20078.5476694489
646,20077.6171927534
647,20082.0937225945
648,20081.163245899
649,20073.578979291
650,20082.7191635345
651,20069.5340359574
652,20082.7191635345
653,20117.0622531193
654,20103.6463836124
655,20103.1474934245
656,20073.0800891031
657,20089.6779892026
658,20073.0800891031
659,20069.5340359574
660,20070.0329261454
661,20078.048779261
662,20070.0329261454
663,20086.131936057
664,20077.6171927534
665,20008.779248041
666,19971.304552671
667,20018.3282521696
668,19963.720286063
669,19970.8729661635
670,19984.4896802481
671,19961.3239620349
672,19970.8729661635
673,19963.2886995554
674,20060.2131996126
675,20058.1800457086
676,20074.6633299446
677,20064.3846936983
678,20068.8317270458
679,20064.3846936983
680,20060.7485702498
681,20061.2474604377
682,20051.6984563091
683,20068.8317270458
684,20068.8317270458
685,20068.8317270458
686,20060.7485702498
687,20059.2827229172
688,20051.6984563091
689,20064.3846936983
690,20068.8317270458
691,20064.3846936983
692,20051.6984563091
693,20068.8317270458
694,20058.0654298451
695,19966.425932816
696,19970.8729661635
697,19970.8729661635
698,20068.8317270458
699,20064.3846936983
700,20068.8317270458
701,19971.304552671
702,19970.8729661635
703,19955.2055427594
704,20061.2474604377
705,20068.8317270458
706,20051.6984563091
707,20056.5995825125
708,20059.2827229172
709,20061.2474604377
710,20068.8317270458
711,20050.0968889126
712,20064.3846936983
713,20068.8317270458
714,20061.6790469452
715,20059.2827229172
716,20059.2827229172
717,20051.6984563091
718,20061.2474604377
719,20059.2827229172
720,20059.2827229172
721,20059.2827229172
722,19954.4420043385
723,19980.0900183787
724,19962.0262709466
725,19972.0741652631
726,19971.5752750752
727,19985.1919891598
728,20073.1701594059
729,20077.6171927534
730,20073.1701594059
731,20065.3850482202
732,20070.4645126529
733,20086.131936057
734,20103.1474934245
735,20100.4643530198
736,20103.6463836124
737,20111.662236728
738,20117.0622531193
739,20102.0448162159
740,20091.233906838
741,20077.6171927534
742,20086.131936057
743,20077.6171927534
744,20103.9442077873
745,20070.0329261454
746,20086.131936057
747,20078.5476694489
748,20077.6171927534
749,20077.6171927534
750,20077.6171927534
751,20077.6171927534
752,20074.9340523488
753,20077.6171927534
754,20086.131936057
755,20059.2827229172
756,20059.2827229172
757,20059.2827229172
758,20061.2474604377
759,20059.2827229172
760,20061.2474604377
761,20073.9336978269
762,20059.2827229172
763,20068.8317270458
764,20068.8317270458
765,20068.8317270458
766,20059.2827229172
767,20061.2474604377
768,20069.2633135533
769,20061.2474604377
770,20078.048779261
771,20077.6171927534
772,20070.0329261454
773,20078.048779261
774,20070.4645126529
775,20070.4645126529
776,20086.131936057
777,20060.9155085243
778,20060.9155085243
779,20068.0681886248
780,20068.0681886248
781,20077.6171927534
782,20078.5476694489
783,20076.5829319284
784,20061.9497693494
785,20091.233906838
786,20078.5476694489
787,20108.2494642056
788,20103.1474934245
789,20112.1611269159
790,20077.6171927534
791,20065.8166347277
792,20068.4997751324
793,19963.2886995554
794,19963.2886995554
795,19961.6871321589
796,20068.8317270458
797,20061.2474604377
798,20066.1485866411
799,20065.8505410309
800,20124.8017563554
801,20060.7485702498
802,20061.6790469452
803,20060.7485702498
804,20059.2827229172
