,Predicted_RetailPrice
210,20717.445136431
211,19250.6769364189
212,19599.4112761097
213,21181.0887880925
214,19915.4115994923
215,21462.2145572805
216,35373.2391934219
217,31751.5363565765
218,37505.4779804654
219,36086.8770016074
220,34354.207595669
221,38810.3920223338
222,37341.4977132592
223,22576.8595192231
224,28385.8894829545
225,24140.7236204661
226,18791.6020993874
227,24864.7058952017
228,25182.8524158189
229,24897.2248614043
230,30720.7979816365
231,29272.7847586857
232,30891.8689459957
233,25750.5946224962
234,30867.3178855302
235,33726.3571040964
236,30355.8841857559
237,28524.5191776148
238,29313.8484127999
239,33323.8735610333
240,30329.0551354404
241,13813.0136369427
242,13132.5129768627
243,12665.2935657891
244,14286.8645734787
245,13922.8426132498
246,13497.7327723441
247,12613.4527225888
248,12675.1332362558
249,12229.9385264136
250,13506.2571500562
251,12973.324646086
252,15849.3180068869
253,13298.0314438482
254,13080.1871768644
255,22446.8474950142
256,19877.843726098
257,19271.2782395857
258,20232.8414009048
259,22231.4695192539
260,19415.7784320316
261,22762.3892482203
262,9744.82386894787
263,10444.9749317648
264,11602.8766200207
265,10565.7424775828
266,9001.87005408417
267,11909.0313800118
268,10523.4705924339
269,16470.078191455
270,14708.6468335753
271,17925.0349061213
272,16275.9372740183
273,16754.0904289487
274,16655.7266382204
275,17605.6327808761
276,14322.6675483928
277,14403.5121566559
278,14486.8137162145
279,10384.9063945784
280,13791.722739229
281,12826.9271081594
282,11511.1313150246
283,15205.3258207311
284,13246.0240089318
285,11557.0698502614
286,12287.7645921135
287,10157.8451258762
288,12284.619720347
289,14402.4923275194
290,11330.3050694815
291,12254.8829568322
292,13503.833938212
293,12607.0600826732
294,11866.1555244235
295,12807.8989570213
296,10293.2769368215
297,19508.1312929002
298,18163.0978837664
299,22067.5051462451
300,17856.0634489721
301,19162.0072737677
302,17427.5417777966
303,18856.8876475542
304,19424.5475793969
305,18674.586750413
306,16715.5246738411
307,18700.4989597436
308,17597.8074880423
309,23413.3806682006
310,18295.5106153484
311,12274.2493266691
312,14270.2360280881
313,14240.7159916402
314,16804.8728434856
315,14114.5936040673
316,15169.0513552721
317,15819.3961988121
318,12886.5037163877
319,12417.698050762
320,12976.4897251443
321,12171.8659641357
322,11914.4335344048
323,14197.8398513046
324,13246.5995643726
325,19447.4956914337
326,20751.856383061
327,17054.0937100037
328,20965.9916217851
329,22209.8375941138
330,23129.8691456497
331,10469.7069949518
332,10883.6084511546
333,10469.9834822106
334,11470.5734675749
335,10680.1504235795
336,10146.6762786488
337,10706.0384404175
338,17728.6449341802
339,20310.90666527
340,17906.227695922
341,17935.2199842126
342,16940.6248381667
343,17350.0359076799
344,17530.2421755197
345,13420.5009998455
346,9885.35790084067
347,12899.4977060145
348,12753.5677754298
349,11210.6818039468
350,10668.4310611076
351,13462.011251728
352,12195.2792261899
353,13497.8216717444
354,12588.8628079676
355,16176.4173265445
356,13333.1980002655
357,13866.6673145251
358,12451.5960561712
359,19150.9761702302
360,19818.5664133567
361,20069.6602779296
362,19763.4467152698
363,18948.6516254352
364,22676.7491143143
365,17461.3226898545
366,17305.5210703689
367,20159.2701518207
368,19706.3089189597
369,16569.23238937
370,16820.0843316343
371,19326.3708477651
372,18014.1954401496
373,13590.2244368994
374,12169.5371687129
375,12178.0354483774
376,12772.8143219885
377,13027.5232629648
378,13295.8892296178
379,13505.4175214465
380,12901.1805491577
381,12290.7126539777
382,14718.5482475971
383,13152.8395450454
384,16718.9791379735
385,12718.4966919359
386,9994.24598106278
387,17948.0922680728
388,17789.8828044465
389,19834.0695731309
390,18672.7544403828
391,18025.2804446354
392,18873.9757838252
393,17295.6455262377
394,11751.9430233918
395,12698.8654471994
396,11120.0417149486
397,14528.6025780275
398,14830.1200449033
399,12827.3835228311
400,14790.3303054949
401,20315.31585521
402,20175.3673444496
403,19953.1827553876
404,20813.3142647063
405,22916.4894359478
406,22093.4342207566
407,23765.6358462324
408,20290.6762028618
409,20993.4139701198
410,22737.0634566023
411,20047.4586105774
412,20926.2431367069
413,24334.0592303189
414,43008.1096951512
415,46768.8693880716
416,39780.8960404034
417,39964.6175273141
418,39862.0482017091
419,38977.5474345157
420,41336.8146718352
421,32196.4454998179
422,31428.7088215057
423,32056.2339063767
424,33976.7742954444
425,32911.406245043
426,34987.051724723
427,29907.9423906026
428,39198.2925104414
429,41246.8776126332
430,41563.8575901699
431,40632.0794738258
432,39657.4638615869
433,40855.5923675459
434,44666.3723272895
435,31192.9876675853
436,31733.2499405014
437,35168.8390645072
438,34765.5209421617
439,28103.7122533013
440,31171.136285328
441,30303.6461153694
442,42228.6616580062
443,41268.8318472166
444,46296.8511759215
445,40654.5752463861
446,40723.3641850016
447,40150.5465046196
448,38652.5426490486
449,13295.6735043291
450,11805.1570596582
451,13083.828881438
452,12195.5776294219
453,12292.8571426179
454,12186.2842901817
455,14798.5821423684
456,14346.3325445517
457,10054.6613089003
458,12879.2505136825
459,12811.920390105
460,14270.3274360397
461,13007.7513088586
462,12585.9375169587
463,12635.8539620969
464,11150.9674841925
465,12838.6964637944
466,14045.9561759315
467,15187.7882181598
468,15120.2631906271
469,11507.4497018122
470,22080.7534634474
471,17287.102839537
472,19291.459886396
473,21438.2412077851
474,18877.5645418813
475,18605.7835319966
476,18350.5037763331
477,18934.5753641512
478,20783.7030501441
479,21117.574799313
480,21408.8929788648
481,17871.2873876127
482,20015.1479582645
483,18657.9738146394
484,17266.4130822588
485,19458.3592711738
486,19869.0159060575
487,21247.5092325375
488,17762.9363478829
489,17375.5880246135
490,15490.5506126571
491,16970.6781360332
492,21741.7079118237
493,16567.8620825423
494,17327.1807246213
495,17209.4708192908
496,16834.1261435344
497,22263.3581046345
498,15503.5258657617
499,12562.5821540317
500,12266.736481534
501,11971.948248986
502,12834.0954376521
503,13312.6040982496
504,12662.1794147554
505,14950.3328494474
506,11114.6936010629
507,11844.6105319276
508,9871.7887190385
509,11343.2435391754
510,11669.4632255731
511,10373.832963732
512,10861.0509255209
513,11799.6577164479
514,12676.7162406819
515,12784.508122075
516,13098.398336833
517,11464.6668724434
518,11163.9472114196
519,11126.8611180712
520,18335.3300549533
521,19926.4601171636
522,19657.8101725013
523,17135.9969050232
524,22241.994625803
525,18285.6045511315
526,20351.3288453221
527,22323.7693448333
528,18126.1818062666
529,21302.8627107971
530,22781.7008979939
531,19051.8173162775
532,22122.7636443285
533,20003.6758816744
534,15891.9249041416
535,16961.3975909774
536,14568.4587859271
537,16481.4170998875
538,15269.0436375879
539,18006.3089351704
540,15560.8653401573
541,22033.4038881097
542,20095.7823557834
543,21538.4578767113
544,19654.8438929592
545,20042.9542608594
546,19196.2183974838
547,20197.4192559148
548,21968.7882877602
549,22312.4353143378
550,18364.4159462782
551,17142.3479305365
552,16105.648497213
553,18568.5758118835
554,19298.666524982
555,11229.5233002512
556,12007.0274657254
557,12862.9960256279
558,10488.3780785335
559,11434.7738476374
560,10183.9195746342
561,9687.91906252218
562,9393.06852563421
563,10686.3415485334
564,12807.8542918069
565,11621.8522004394
566,11073.8328367889
567,14106.2428322703
568,10759.7508409366
569,33933.6987370554
570,36600.7198787472
571,41438.4209261968
572,23102.7464070954
573,24479.2406810199
574,24796.5808685939
575,23214.5931195338
576,25056.9422166131
577,26739.5930346699
578,30989.446239629
579,29568.2517510112
580,27167.9696745824
581,34138.9362805751
582,38106.7904264921
583,36747.8320054505
584,21880.8427677811
585,28067.3305805434
586,23706.5673491321
587,29636.2656870327
588,27048.3846879777
589,31155.6797472378
590,14857.5561286644
591,12860.8668841938
592,15383.8346768127
593,37501.0125795052
594,41210.8279781968
595,38508.3360108361
596,13936.3488627994
597,13701.3417377085
598,31692.1740962332
599,27496.4222719834
600,28174.2174655141
601,13266.1579998046
602,12261.6791749736
603,13189.2410777693
604,13610.4013944001
605,26814.5075289736
606,24741.0910690325
607,13783.9840094581
608,11886.2558940469
609,30881.6011642496
610,13563.5949039657
611,20432.0680142463
612,20240.3619514074
613,19856.9223423144
614,22078.4574619514
615,18576.9651618712
616,19400.4457954622
617,20884.5190939124
618,20372.0495621621
619,19667.0703029837
620,20373.2083356477
621,19512.1233587059
622,20083.0553533795
623,40503.7978492428
624,41246.8776126332
625,39412.8452928547
626,44937.473354615
627,39484.7614813499
628,42409.8755214278
629,19747.0808311346
630,23195.7489373265
631,18976.5246455703
632,17910.716721628
633,16196.7668470392
634,17210.7131029577
635,20901.9216650647
636,21563.1827040298
637,20479.8185611683
638,13426.0374726223
639,13888.8000325791
640,17145.4701266234
641,19571.5245190683
642,17259.1350471944
643,17146.1823292978
644,27838.3797530329
645,24792.7533620435
646,26602.1334168392
647,51617.3936401093
648,57691.6550795027
649,53343.9649886336
650,22289.0597294081
651,19452.714829538
652,22679.8505083092
653,20053.3892083233
654,19197.2908875188
655,20721.5291181629
656,36873.2923353127
657,35898.2261563632
658,35971.6237553092
659,24536.769238348
660,23862.5483133429
661,24996.9677874606
662,26660.8405067395
663,31075.4628345047
664,31334.7929999156
665,16690.0530383596
666,20755.8270261679
667,17422.0366137289
668,17498.7512714841
669,15845.5254498372
670,22901.6204596569
671,13667.9933765267
672,14914.3720812414
673,13251.6434383267
674,9185.59273521442
675,10557.9527747515
676,10422.6345560184
677,19131.1541402474
678,17861.058442246
679,19648.6942008907
680,13584.9197316532
681,17993.5372939293
682,10015.547187727
683,13224.2171917136
684,14429.4203689006
685,19970.6368237325
686,20254.2089747158
687,13265.623684095
688,9949.40331773412
689,21269.2201049112
690,14025.580279342
691,14155.2108020965
692,16702.7757058831
693,20673.8000278963
694,11973.0508024117
695,15995.7625488131
696,14001.8188893691
697,14553.0972100804
698,13282.855572297
699,14228.1212104625
700,13359.7322609701
701,20551.5646888527
702,21699.5661419171
703,19174.2468366906
704,10086.8430341446
705,11291.703971435
706,10196.9568600107
707,16296.9725437219
708,17293.1350714809
709,16770.655720388
710,19472.5937676228
711,11598.0637059078
712,13994.6040778857
713,12873.7313120911
714,10982.276105536
715,12180.3637192762
716,12573.1024674885
717,17972.9369399901
718,18558.2673935895
719,17302.0196665262
720,17521.8356848192
721,17040.1778188161
722,12087.3436048995
723,14485.8520465983
724,13662.5497369614
725,12759.3184377126
726,14210.3459900288
727,15212.3366493461
728,14097.0950381846
729,19111.7485031718
730,13932.0347419933
731,11039.5489991696
732,16345.5658124571
733,18166.573009937
734,20660.1174570212
735,20123.0113587353
736,20305.1126972871
737,20869.8762884863
738,20004.8224168248
739,20249.8950864222
740,44598.4399095232
741,43956.9607501223
742,40514.7862211684
743,33880.2161510832
744,46647.9842623918
745,40290.9020363836
746,30535.6134672999
747,37776.3402710245
748,44360.1134270933
749,32384.8427716589
750,33148.1093896721
751,43540.4235566623
752,30951.498067294
753,43433.3609786768
754,30710.3334877069
755,13152.4261653151
756,12344.4859349662
757,19733.1253773192
758,10305.4390901176
759,12827.5236179934
760,11383.8233212754
761,15287.0191049714
762,12789.1445062792
763,12826.1007897966
764,20886.0864688986
765,19500.5066164709
766,19440.4242556385
767,11643.1708281797
768,18668.1991806591
769,17672.0321928677
770,18048.5802703369
771,18678.6644099484
772,15032.9035673325
773,17524.0765753041
774,15860.3865994728
775,16688.667773051
776,13147.7243869421
777,9670.92820482968
778,10424.3139490084
779,12766.6242531079
780,12805.4282430629
781,13971.1579318888
782,10858.9558306681
783,13238.8645813365
784,16961.1031920776
785,20336.8776561844
786,16834.1994594662
787,23833.5820890369
788,21241.4971184783
789,19744.6423539541
790,17091.2021024446
791,13421.0269838334
792,13828.2020952
793,19967.092132169
794,20155.1992314807
795,20164.4053847552
796,20806.6930261007
797,18207.6610548858
798,19182.5870265537
799,13314.7406469234
800,14044.1575963792
801,10920.2425674272
802,11401.6186050357
803,12676.4349148424
804,12489.7676672388
