,Predicted_RetailPrice
188,25955.737173818
189,25925.1929324232
190,24664.6332914266
191,26403.2766090031
192,26327.999172816
193,24363.4485167706
194,24085.1266888427
195,56565.9126551212
196,57724.7890754686
197,49364.6780067711
198,53235.8057168847
199,54227.1146027498
200,56273.6621684412
201,55453.8916117144
202,21657.7947336797
203,19703.1205308807
204,20097.6189799521
205,18288.9528916101
206,20744.0643499455
207,15844.897903399
208,19379.9287233402
209,20805.7302706812
210,20770.4210756993
211,19245.4373880707
212,19716.0270881977
213,21241.1587821656
214,19943.5030885917
215,21626.9720163874
216,36696.2479044519
217,33870.798089534
218,38418.5492090264
219,37434.6368266684
220,35974.9221777371
221,39319.5533939242
222,38316.1841177519
223,22692.1411376349
224,28151.4387038008
225,24218.1989347773
226,18923.3119233063
227,24875.6811189576
228,25193.4261022857
229,24825.2829042829
230,29832.1784814608
231,28684.1908689611
232,30056.1004226018
233,25481.378776905
234,29954.8760363306
235,32293.2770092364
236,29606.0108483466
237,28037.3484195022
238,28535.862032623
239,31867.3587489891
240,29583.3773188075
241,13509.5170404835
242,12950.5288265962
243,12345.9753402235
244,14096.9961098356
245,13949.1836825749
246,13113.0331940841
247,11975.599064879
248,12056.2061963954
249,11469.9183654401
250,13426.4285661153
251,12443.1601356205
252,16270.7087781928
253,12859.4979552998
254,12580.7481704501
255,22284.1630690985
256,19687.8589832868
257,19050.744980735
258,20136.9249814218
259,22255.9900829783
260,19203.4220352574
261,22673.2700679281
262,8794.81494623554
263,9738.30663395232
264,11543.0524610319
265,9689.53384828585
266,7666.9107242048
267,11958.0005025817
268,10034.5475712256
269,16908.6541486062
270,14834.7080997885
271,18236.7852873565
272,16685.694028673
273,17232.4724528012
274,16818.0203567754
275,18187.2500278313
276,14419.7679565672
277,14718.6193947106
278,14820.4702776364
279,9396.56331730233
280,14064.2829687988
281,12510.3299353901
282,11059.50124177
283,15789.9903262872
284,13374.5559370553
285,11144.5576582577
286,11825.4492680835
287,8867.60432884502
288,11821.2799336948
289,14517.6480448371
290,10833.0488174962
291,12084.4447533278
292,13702.1464961736
293,12548.6306486118
294,11564.2706533946
295,12507.8303297135
296,9367.03143050883
297,19763.0714391555
298,18322.6656776992
299,22269.9821118141
300,17802.8690012943
301,19213.6923425635
302,17328.7561193704
303,18888.4842602389
304,19594.3435437326
305,18795.8167384153
306,16933.415178703
307,19126.2865274672
308,17923.3342864385
309,23603.8534476071
310,18688.7049563784
311,11831.3603528087
312,14076.5465173573
313,14040.2137462551
314,17067.1505125077
315,13884.5585957407
316,15165.3384120267
317,16235.7657852202
318,12912.3554390994
319,12299.8603634147
320,12726.0254960595
321,11974.0566618916
322,11326.7174592926
323,14568.7724298409
324,13072.6758695264
325,19317.5515041606
326,20691.9249454446
327,16815.6043248219
328,20990.4978261179
329,22153.9715377759
330,22949.0726342421
331,9876.73936110673
332,10465.4096688556
333,9877.13644057233
334,10978.7337441991
335,9874.85282983704
336,9409.17829036524
337,10214.2569068649
338,18323.2497447986
339,20773.7259930613
340,18216.1371551455
341,18550.5777388533
342,17141.0445020392
343,17903.139670196
344,18103.6648003229
345,13574.4040371341
346,8667.32687873184
347,12626.5570899272
348,12636.9302963137
349,10564.5725653585
350,9883.35186466907
351,13729.9111813092
352,12005.2273999411
353,13391.9277598671
354,12524.8058806759
355,16626.7356263602
356,13183.0639609627
357,13855.3194962198
358,12344.5318032945
359,19304.8726133118
360,20007.70326742
361,20268.9815557834
362,19950.1267449083
363,19089.4570032249
364,23193.3729538534
365,17771.8484703129
366,17550.8305105362
367,20617.078143883
368,20448.2205049456
369,17022.0203360344
370,17307.3219320664
371,20048.5600228213
372,18637.1410623537
373,13644.7994857684
374,11804.534702455
375,11918.745582208
376,12398.7149824413
377,12847.2962565713
378,13374.6374428226
379,13338.0064583131
380,12381.6209094833
381,12068.4445407384
382,15141.6410647331
383,12705.6377534111
384,17184.9123210252
385,12549.934270232
386,8764.29577410495
387,18266.4882084776
388,17989.6732875623
389,20364.2281477749
390,18950.6055943092
391,18248.1720196665
392,19166.4182838616
393,17544.2006605551
394,11669.4751094823
395,12928.2170154275
396,10801.0623182198
397,14931.3832456943
398,15297.0934335099
399,13095.3874704443
400,15249.0468181726
401,20357.8555109431
402,20213.3185854655
403,20085.7080706693
404,21051.7715330127
405,22958.9245503419
406,22152.6546954455
407,23878.6111260601
408,20435.3365401282
409,21234.8251666533
410,22784.4081252117
411,20264.3629527321
412,21085.9512445103
413,24314.3553061603
414,42132.3953237164
415,44741.4059524272
416,39881.7180352514
417,40016.9235932875
418,39941.4784948239
419,39206.1182019929
420,40936.3919733356
421,34531.4656620152
422,33898.9180733178
423,34416.5111567246
424,35969.8860261435
425,35113.7826983145
426,36769.4055301248
427,32622.7046708863
428,39450.8868150777
429,40952.0457347705
430,41180.9620466877
431,40505.5298757057
432,39710.0120438366
433,40587.5576628079
434,43377.0100311767
435,33703.1578967781
436,34231.4412482998
437,36992.7318520674
438,36595.0876447273
439,31065.756086277
440,33765.6670351535
441,32957.8397398509
442,41658.2515643363
443,40967.9289133944
444,44500.5463790858
445,40441.2338797351
446,40572.0406861933
447,40072.7441356603
448,38963.7011882454
449,13437.8901118182
450,11481.8766642831
451,12864.2091500876
452,12005.6244794067
453,11832.1996189987
454,11690.6407895131
455,15301.9796630674
456,14751.4289840159
457,9019.3883583779
458,12600.3498451978
459,12815.6665892263
460,14355.4410831404
461,12766.3290618177
462,12218.3593992926
463,12283.6789713835
464,10584.4770720319
465,12850.4110424661
466,14380.9538426131
467,15466.4694278832
468,15385.8622963668
469,11076.6570696405
470,22283.0857341788
471,17275.0023851755
472,19453.777412911
473,21745.8877506184
474,19094.1910793559
475,18721.7614180813
476,18445.7911894908
477,19377.0422099923
478,21003.1814876739
479,21644.7630380217
480,21635.7290763713
481,18225.1146802929
482,20212.3977319357
483,18777.9481624634
484,17592.2163984361
485,19867.4312029184
486,20217.0905498336
487,21732.991943147
488,18040.6671214354
489,17611.2256793913
490,15368.7502748836
491,17157.1653104801
492,22125.4544614969
493,16619.3520517841
494,17557.22287207
495,17425.5910292243
496,16922.1251443024
497,22745.1475009559
498,15872.6898122203
499,12624.9285304306
500,11829.2296140372
501,11435.7238636297
502,12956.8055528206
503,13269.2074185716
504,12835.9453889396
505,15700.079574297
506,10668.5180034299
507,11669.7538759349
508,8862.51918304098
509,10963.2680957865
510,11513.0751493003
511,9618.04427719071
512,10210.0392270036
513,11506.106602715
514,12774.2304094954
515,12692.6985679171
516,13400.7909287526
517,11049.6637570103
518,10817.7890050384
519,10663.2745595273
520,18586.0866448903
521,20460.5199181824
522,20099.2084819445
523,17446.0911550961
524,22724.1022892792
525,18634.9779525524
526,20797.5898510814
527,22379.7841497674
528,18139.4230700413
529,21547.5252458116
530,22827.8883266946
531,19114.9659061655
532,22181.6414964341
533,20218.8973539211
534,16601.7863426173
535,17828.1662721163
536,15047.698725117
537,17202.0028323247
538,15588.0242041212
539,18789.8435975134
540,16316.7338197116
541,21876.7595373951
542,20017.2869333938
543,21383.9839205881
544,19454.7733369809
545,19859.5958521579
546,19051.9053416756
547,20122.5129917772
548,22091.5257694841
549,22511.6049666304
550,18460.8802091835
551,17090.6761022883
552,15908.967612669
553,18681.6563920559
554,19439.2026015669
555,10845.9598032376
556,11706.3818649072
557,13137.1588531308
558,9903.54222503459
559,10907.3765692745
560,9544.15443121227
561,8510.25836885373
562,8011.12218437512
563,9525.51446994714
564,12891.0808102337
565,11210.7885181627
566,10557.6433306478
567,14130.811234495
568,10012.9983101868
569,35662.7005888942
570,37830.7235936023
571,41350.6653938509
572,23225.6988105154
573,24537.2522853852
574,24915.0425194453
575,23230.8103101747
576,25076.6847393999
577,26613.3822712637
578,30056.9254589892
579,28937.3290282798
580,26761.9600534581
581,35803.9794677972
582,38975.9007723866
583,37760.0237927886
584,21925.4115670217
585,27689.2185499075
586,23783.5140488307
587,28914.7263761969
588,26735.9204710052
589,30195.5061924829
590,15073.1292661238
591,12881.7473691636
592,16026.8966872814
593,37983.1730857283
594,40731.9556863296
595,38661.8127698913
596,13663.3853334027
597,13672.2207553204
598,30061.4465469187
599,26555.7996074316
600,27152.808583958
601,13121.4715365361
602,11814.6830152535
603,13023.1943688007
604,13557.8618692282
605,26207.3407740737
606,24228.526134723
607,13732.8526375866
608,11572.2443992103
609,29647.6681414699
610,13455.8897103321
611,20661.6409580628
612,20361.1998089444
613,19985.4455056058
614,22218.5390092785
615,18628.4264319251
616,19484.4483489043
617,21124.2385354843
618,20497.0009861789
619,19764.7864516164
620,20601.0863395591
621,19624.3017316446
622,20301.2913430327
623,40331.2428677645
624,40952.0457347705
625,39609.9171410497
626,43565.2256978701
627,39663.1257894398
628,41787.6994701212
629,20216.5003567698
630,23677.8420583865
631,19402.685992027
632,18203.2711625977
633,16193.2857851976
634,17529.8749223373
635,21383.1649339552
636,22050.0598964269
637,20951.936634316
638,13709.1129691304
639,14188.1388109806
640,17754.8868478888
641,19905.7802488048
642,17584.0762693914
643,17273.9375508222
644,27396.3414750071
645,24636.2421096363
646,26214.4653231113
647,51004.3867825012
648,54743.317908027
649,52031.2651579936
650,22645.3622420779
651,19655.700412198
652,23028.345386647
653,20270.5176844489
654,19291.7476792064
655,20774.5904100881
656,37856.1170234633
657,37288.5115833284
658,37161.8235778654
659,24488.3609777231
660,23954.3396298875
661,24998.7757532929
662,26307.7011448141
663,30209.3730963225
664,30344.4109920821
665,17239.3841345188
666,20673.7764189101
667,17760.4512594415
668,17209.8537007671
669,15963.6666776112
670,22911.5682806804
671,13630.3288716998
672,14860.1828427147
673,12800.3331149258
674,8052.92249815947
675,10003.2091708997
676,9587.13787955514
677,19841.6816212448
678,18166.5022219457
679,20387.8644261747
680,13399.0246568543
681,18056.6533132049
682,8962.01037559901
683,13044.0861480034
684,14550.6056404817
685,20166.1379741935
686,20357.0826637526
687,13399.571943388
688,8864.72590652753
689,21797.8371720097
690,14053.0650700876
691,14516.1594006492
692,16918.9217782087
693,20891.0065386425
694,11302.6436182304
695,16441.2544086671
696,13744.7866238503
697,14422.7998113586
698,13118.9356272686
699,14606.0978996071
700,13216.8157155385
701,20464.9126200056
702,21647.8937588714
703,18947.9013991452
704,9019.14658147364
705,10732.3459357956
706,9482.43945176804
707,16709.9158760744
708,17839.6069557004
709,16948.6595009571
710,19644.9711755963
711,11097.6517479236
712,14317.2225883847
713,12593.202414817
714,10024.016861549
715,11985.3734266612
716,12504.1577484648
717,18336.6940101259
718,18670.5381670192
719,17849.5339423403
720,18094.3334328814
721,17555.8936775307
722,11614.1659761571
723,14453.1536040511
724,13655.1544293301
725,12300.4686921621
726,14034.4641850344
727,15329.3094448928
728,14703.9563855812
729,19522.8476376292
730,14499.0633813327
731,10688.6888294556
732,16445.400368396
733,18586.1063008276
734,20711.8518545236
735,20159.1172384114
736,20450.2270200881
737,21006.453940541
738,20220.0885923179
739,20290.3520017915
740,43329.7575747705
741,42801.0771437832
742,40419.9592508693
743,35892.8526098175
744,44659.2105030484
745,40175.5877172501
746,33233.9776307179
747,38385.7211486115
748,43083.0035643577
749,34685.5324946672
750,35305.1750007327
751,42508.4295776376
752,33501.83860772
753,42432.984479174
754,33380.6984932564
755,13254.8364781776
756,12203.1715135416
757,20221.0346141205
758,9082.02724026787
759,12835.9176419718
760,10604.2313716373
761,15584.6005688986
762,12786.0841690393
763,12531.4565579166
764,21107.4148473933
765,19674.3550560506
766,19913.6951077478
767,10959.4189536146
768,18766.7485265769
769,17702.8555093572
770,18354.3598992577
771,19059.8529807421
772,14927.2484425323
773,17776.41073708
774,15883.532924575
775,16837.7148804066
776,13161.4508770554
777,8563.91542491138
778,9668.59049820465
779,12891.3688518467
780,12941.7979439777
781,14120.0315844649
782,10088.0558133279
783,13580.6679266684
784,17065.6693711161
785,20885.5934861049
786,17105.7940530788
787,23840.4409639692
788,21302.1104801348
789,19948.8833173146
790,17693.9351499195
791,13599.8655826974
792,14112.4951727842
793,19883.6696932201
794,20078.8342505615
795,19985.4700427524
796,21026.6091761441
797,18290.533118442
798,19338.4258281548
799,13311.9221506586
800,14412.0504660348
801,10111.4616579398
802,10606.5324375811
803,12233.7949650574
804,12394.7623556926
