,Predicted_RetailPrice
207,16065.2110833182
208,17758.897555312
209,20860.2525674373
210,20658.1177120041
211,19552.9792474013
212,19984.9907568647
213,21024.9370722127
214,20043.816442132
215,21455.0304732147
216,31207.8255212265
217,27242.9948975973
218,35029.2859284975
219,33276.1861863508
220,30365.9110380389
221,36580.7798167229
222,34631.2588549057
223,23636.7724960603
224,31006.6504748295
225,25180.3515563813
226,20488.7080390367
227,26048.8159063151
228,26340.8517133464
229,25716.4639701124
230,32570.8226011583
231,30905.9574187618
232,33450.55315958
233,25968.5515039555
234,32806.0382609003
235,38041.8246411344
236,32570.7651715538
237,29835.8510353655
238,30039.6679767686
239,36613.5917154412
240,32527.744023168
241,13718.5040746574
242,13237.8159712544
243,13050.4356885503
244,13919.7741237322
245,13559.4193929509
246,13585.9267252244
247,13219.4251028252
248,13244.7459059126
249,13062.7602010825
250,13389.1486005581
251,13367.6612623169
252,14371.0348878788
253,13502.4838855065
254,13411.9175298267
255,19499.7995454063
256,17876.0978759519
257,17518.1450449809
258,18271.7703318717
259,19737.0447003203
260,17602.6119957421
261,19928.7485803856
262,11666.2907829072
263,11844.1257999274
264,12418.4791401847
265,12125.9457033917
266,11397.2289468483
267,12534.3601066398
268,12014.6712180899
269,15343.5122545665
270,14514.840896238
271,16353.9555427932
272,15249.914122524
273,15481.5149101616
274,15700.3865895736
275,15903.2596003233
276,14089.1010680186
277,13822.4691599679
278,13857.4703003072
279,12210.8619326784
280,13650.2633877584
281,13466.5390319618
282,12738.0256835502
283,14252.6156784459
284,13423.5210929434
285,12739.3480028345
286,13222.0340069269
287,12355.1341193128
288,13220.7264273586
289,14124.0460298757
290,12649.2881004405
291,13019.0200053752
292,13530.267191112
293,13161.7222371139
294,12862.7382571799
295,13439.5838966012
296,12241.9966704838
297,18230.0803957392
298,17409.8853267733
299,19755.8197784605
300,16938.191788489
301,17696.9180778309
302,16697.6164573252
303,17516.0578179054
304,17997.6456122286
305,17545.2559084562
306,16134.0179853834
307,17227.5379459077
308,16609.9651848943
309,20674.2526492867
310,16997.6485738395
311,12895.0615724877
312,13912.6689433747
313,13900.0630521948
314,15034.9989432907
315,13846.3150551205
316,14301.3378570533
317,14358.0990995433
318,13275.7452052449
319,13084.8573440818
320,13510.6652176402
321,12985.5382449686
322,13067.4361271343
323,13821.0213951828
324,13625.1525904292
325,17793.8234672902
326,18560.4659721076
327,16548.9570177213
328,18890.5317442488
329,19510.3324647123
330,19964.1997951784
331,11916.0519304689
332,12067.9264731025
333,11916.1530869468
334,12453.4108010791
335,12153.6565788026
336,11798.1200153849
337,12002.6591356272
338,15965.2103559074
339,17669.1716831983
340,16344.0538105482
341,16069.8478036683
342,15844.556031203
343,15775.3801215327
344,15865.4227362104
345,13514.7732418604
346,12018.8512237722
347,13478.1684189455
348,13143.930552868
349,12531.5215099648
350,12404.6028955346
351,13614.176846823
352,12994.9751656473
353,13732.3209559612
354,13154.3217948991
355,14921.5163090502
356,13662.0186127474
357,13890.9090972403
358,13098.5936964842
359,17830.9808845349
360,18241.1142508421
361,18398.4340399751
362,18206.8075933419
363,17708.9435066322
364,19704.5032087407
365,16535.3201182811
366,16031.3031181823
367,17581.8638221721
368,16999.9296248899
369,15391.5451044365
370,15513.7677034016
371,16795.2043637259
372,16110.0537682264
373,13467.6236362671
374,12894.2784879776
375,12972.253598064
376,13407.9783572461
377,13142.5615337259
378,13427.2190634613
379,13717.9344767803
380,13283.7221726848
381,13017.6073464615
382,14024.1841462514
383,13387.0986297805
384,15152.5437700694
385,13095.7067364415
386,12046.9903370066
387,18194.9099781247
388,17947.4171978882
389,19688.4708218688
390,18520.4698991468
391,18098.0571400772
392,18654.23853989
393,17775.7915115407
394,13410.1310074392
395,13828.9304685845
396,13135.6832357381
397,14908.8513109449
398,15056.1308555535
399,13886.5260997607
400,15036.6156070011
401,20346.9949321171
402,20240.2021881703
403,20253.4497004231
404,21170.5755483215
405,22481.6523885787
406,21773.5663526313
407,23491.0305935084
408,20514.0682968059
409,21318.8005951478
410,22324.5096653381
411,20555.8021781511
412,21017.3384785337
413,23781.8172087827
414,46840.1010229164
415,59993.7981862897
416,40029.6784558725
417,40422.1825720062
418,40202.2200779558
419,37595.0083268179
420,42562.2772883276
421,24321.2028184193
422,23667.9420742852
423,24199.8161693317
424,25949.9561226633
425,24955.2989922655
426,26953.2415484783
427,22451.2727073363
428,38828.2849332942
429,43362.9067753312
430,44149.1654231195
431,41907.1422527819
432,38917.7176311601
433,41457.9453422535
434,53445.7988338444
435,23472.823778683
436,24243.0422438515
437,27552.0774997093
438,26727.9389335258
439,21126.3586899376
440,23761.6631732428
441,22758.4946152694
442,45883.8148748103
443,43416.5554479771
444,59898.8813925664
445,41011.5936853808
446,42117.7592193368
447,39928.9931930881
448,36990.1862843526
449,13444.0271308355
450,12838.3272772118
451,13556.0714077183
452,12995.0954696748
453,13224.1515889845
454,13179.8862033586
455,14076.9526580513
456,13883.9046236991
457,12149.2320286235
458,13469.6323916322
459,13245.2421728632
460,14066.2292215122
461,13523.8772379653
462,13346.4294299101
463,13367.3368828709
464,12578.332167416
465,13256.1870733925
466,13756.9522766368
467,14471.9984855486
468,14441.7732074617
469,12719.6082238839
470,19764.9995324443
471,16743.6976509054
472,17916.3264001151
473,19494.3124546682
474,17839.8016865738
475,17504.4510123708
476,17354.0470395829
477,17362.100453935
478,18855.3945108022
479,18681.7454438666
480,19267.6877733051
481,16760.695143426
482,18364.1342530688
483,17535.3928193118
484,17932.5795178362
485,19251.6073037097
486,19334.0937405672
487,20516.5430343225
488,18109.0130157967
489,17859.8269295412
490,16550.6646531512
491,17603.7073422957
492,20704.6630137436
493,17188.9755889986
494,17828.9760326737
495,17754.2216242336
496,17350.9846130646
497,21310.4922820852
498,14549.1683604139
499,13167.9360750451
500,13160.173130297
501,13039.0280685034
502,13297.4882964577
503,13699.0698442424
504,13305.3486732529
505,14281.7994633567
506,12586.207499613
507,12877.3499934865
508,12114.2004658819
509,12693.7725031902
510,12898.0478392857
511,12294.5713975361
512,12416.8269993643
513,12785.9919359583
514,13214.5464993386
515,13555.5152182538
516,13487.2038613171
517,12653.50306028
518,12693.8140940646
519,12607.6366220488
520,18298.8323701428
521,19755.6663932857
522,19352.7160686981
523,17848.6679890772
524,21293.3590709071
525,18416.4380472688
526,19890.636214374
527,21968.4838929693
528,18915.6976805782
529,21576.8642823474
530,22363.4554263558
531,19618.8194459565
532,21798.2494289132
533,20521.3931825334
534,15006.4885297664
535,15518.89269926
536,14373.9108077668
537,15159.1626644882
538,14934.9460070861
539,16445.4909698813
540,14950.3664708679
541,19225.7767819658
542,18152.6653409134
543,18904.4514277111
544,17743.4579335269
545,17975.1024932661
546,17644.1921796662
547,18215.0880753366
548,19476.5181865109
549,19926.4717398505
550,17362.2037389078
551,16691.6447463833
552,16121.1478842207
553,17482.4320446103
554,17954.3816094691
555,12129.6230437798
556,12659.2198560781
557,12808.8733685903
558,11922.8838495146
559,12455.9592850589
560,11888.9961087661
561,11859.2624907587
562,11908.4176356833
563,12497.0451325726
564,13340.8410242983
565,12782.2192036453
566,12635.160778485
567,14015.2566208011
568,12440.4974889025
569,29729.8086168653
570,34082.117932418
571,42677.6478849068
572,24099.7806781999
573,25548.5992218897
574,26275.9747472154
575,23954.2497764112
576,26196.3267787471
577,28235.5909262171
578,33004.2741737453
579,31345.9332637228
580,27616.2082151179
581,30085.7258304045
582,36648.3853792158
583,33184.3140882303
584,22681.7710347044
585,29631.9174898378
586,24783.808913934
587,30913.4961472453
588,27892.7402960031
589,33277.3413333872
590,14763.1157065989
591,13640.3352628845
592,14746.2817500854
593,32796.8513300657
594,39124.9657706893
595,33693.9763023995
596,13770.654551716
597,13468.6717585009
598,32322.9617952073
599,27158.014790956
600,27971.6790271172
601,13291.7791906599
602,12890.0881673706
603,13260.7014058175
604,13431.5551066473
605,29017.4640042996
606,26029.519207962
607,14386.6574902591
608,13328.1371916883
609,34848.7767702582
610,14284.5410549089
611,20861.4499621188
612,20518.8846917372
613,20179.9297380104
614,22024.8156724908
615,19234.9044195478
616,19877.3265356491
617,21229.0075094814
618,20621.9791781293
619,20078.0552750085
620,20814.2761595673
621,19919.4790152123
622,20583.8351351745
623,40682.349826297
624,43362.9067753312
625,39263.2579331697
626,54428.0900197274
627,39410.975981049
628,46378.0284148067
629,18730.01383531
630,21195.3167792544
631,18231.4369288904
632,18205.1895516858
633,16966.0521406119
634,17896.683999753
635,20255.7158054063
636,20758.8171109581
637,19943.1819210937
638,13973.0498146564
639,14090.82253646
640,15855.5304356587
641,19127.5441520663
642,17927.884352321
643,17543.1121989782
644,31206.6005106154
645,27029.6493272816
646,28926.2906278415
647,51330.3893510179
648,75876.4675249631
649,55416.9404485777
650,19924.2841770262
651,17916.3184087403
652,20200.8379465438
653,20560.4690339712
654,19685.5225893861
655,20661.310449028
656,33375.2545799968
657,32988.4013726472
658,32043.1136498407
659,25322.8228540116
660,24883.7335205566
661,26199.5350796221
662,27008.3348416359
663,33761.1038396774
664,33575.8328007908
665,14739.1525179499
666,18599.0916505729
667,15321.5322281902
668,16672.0275636457
669,14600.4065350038
670,20206.114249534
671,13455.0514222647
672,14190.2324267286
673,13483.1590044061
674,11522.4872912764
675,11948.3573410397
676,12137.3598294001
677,16691.1561391181
678,16320.300552476
679,16968.6929827748
680,13685.6133602709
681,17146.3058327765
682,12134.0563570353
683,13615.6369708124
684,14135.8515310874
685,18336.1875445624
686,18363.5667200905
687,13431.61317752
688,12108.4124298141
689,18778.0880615716
690,13959.7048276266
691,13803.0138223993
692,16127.2521564031
693,18784.114126532
694,13015.6542423789
695,14434.5063328769
696,13798.4045241538
697,14033.9610224437
698,13640.57759491
699,13833.8250958306
700,13673.3304551701
701,18470.3621372095
702,19170.7318706994
703,17461.7033916145
704,11931.039863682
705,12385.2304192004
706,11816.4440549859
707,15260.0270705544
708,15747.0645936383
709,15758.3752291028
710,18027.1154237685
711,12683.5355379011
712,13735.3468852644
713,13467.306260342
714,12703.439907908
715,12988.9628029772
716,13147.9148066836
717,16817.1206184923
718,17476.3375802228
719,15751.4821925524
720,15861.2098370913
721,15621.8486855845
722,12771.2236139895
723,14053.2644704286
724,13397.7702348526
725,13304.1639123103
726,13828.4411352254
727,14370.7215106517
728,14466.2720511141
729,18973.0332274674
730,14389.7503129406
731,13100.9881157678
732,17216.6832227044
733,18524.939415732
734,20613.3714217851
735,20200.4433543361
736,20525.3168890485
737,21018.1446442271
738,20522.2932586207
739,20296.9792904073
740,53204.7327910365
741,49628.9176049022
742,41639.2479754326
743,25857.2207462247
744,59467.6804525012
745,40225.3488222645
746,23235.0090404694
747,36146.1810409567
748,50906.8099649514
749,24485.8129419246
750,25170.9916589972
751,48368.5687638255
752,23275.491830837
753,48053.9596816804
754,23377.9938055279
755,13384.9292884853
756,13055.2242137597
757,17830.8719469251
758,12414.138335144
759,13251.619288146
760,12849.7837064076
761,14516.5234248494
762,13235.9376067602
763,13447.2444708672
764,18922.1150964143
765,18044.2637747824
766,17657.2669335226
767,12955.8721442006
768,17573.7152693771
769,16961.7010650947
770,18295.475216268
771,18678.6546858572
772,16406.52159941
773,17954.8606768783
774,16922.9804678012
775,17427.8745584597
776,13711.8309576452
777,12036.0874922333
778,12330.216877713
779,13251.3474943051
780,13267.2538262043
781,13963.4302174474
782,12747.9941547838
783,13546.1644356785
784,17428.8647604345
785,20057.8620610744
786,17656.2654842095
787,23310.4670331119
788,21073.3880657969
789,20319.3930180926
790,15828.0867260657
791,13884.3375858611
792,14063.9280534858
793,18074.0141458417
794,18189.1247090914
795,18048.3670270046
796,18870.3497313745
797,17270.5618892728
798,17850.1410313922
799,13093.3643195628
800,13562.2934138813
801,12177.8166463974
802,12874.3636776904
803,13304.9535888197
804,13114.0739498035
