,Predicted_censored,CensoredProbability,NonCensoredProbability
194,0,0.69047619,0.30952381
195,0,0.854545455,0.145454545
196,0,0.888888889,0.111111111
197,0,0.785714286,0.214285714
198,0,0.69047619,0.30952381
199,1,0.090225564,0.909774436
200,1,0.323529412,0.676470588
201,0,0.854545455,0.145454545
202,0,0.854545455,0.145454545
203,0,0.854545455,0.145454545
204,1,0.090225564,0.909774436
205,0,0.785714286,0.214285714
206,0,0.785714286,0.214285714
207,1,0.090225564,0.909774436
208,0,0.854545455,0.145454545
209,0,0.854545455,0.145454545
210,0,0.636363636,0.363636364
211,0,0.888888889,0.111111111
212,0,0.785714286,0.214285714
213,0,0.785714286,0.214285714
214,1,0.090225564,0.909774436
215,1,0.090225564,0.909774436
216,0,0.785714286,0.214285714
217,0,0.785714286,0.214285714
218,1,0.323529412,0.676470588
219,1,0.090225564,0.909774436
220,1,0.090225564,0.909774436
221,1,0.090225564,0.909774436
222,0,0.854545455,0.145454545
223,0,0.854545455,0.145454545
224,1,0.090225564,0.909774436
225,0,0.854545455,0.145454545
226,0,0.854545455,0.145454545
227,1,0.090225564,0.909774436
228,1,0.090225564,0.909774436
229,0,0.785714286,0.214285714
230,1,0.19047619,0.80952381
231,0,0.7,0.3
232,0,0.785714286,0.214285714
233,1,0.19047619,0.80952381
234,0,0.714285714,0.285714286
235,0,0.785714286,0.214285714
236,0,0.854545455,0.145454545
237,1,0.323529412,0.676470588
238,1,0.2,0.8
239,0,0.7,0.3
240,0,0.854545455,0.145454545
241,0,0.854545455,0.145454545
242,0,0.854545455,0.145454545
243,0,0.785714286,0.214285714
244,0,0.714285714,0.285714286
245,0,0.785714286,0.214285714
246,0,0.69047619,0.30952381
247,0,0.854545455,0.145454545
248,1,0.090225564,0.909774436
249,1,0.2,0.8
250,0,0.7,0.3
251,0,0.854545455,0.145454545
252,0,0.7,0.3
253,0,0.611111111,0.388888889
254,1,0.323529412,0.676470588
255,0,0.69047619,0.30952381
256,1,0.323529412,0.676470588
257,0,0.714285714,0.285714286
258,1,0.090225564,0.909774436
259,0,0.69047619,0.30952381
260,1,0.090225564,0.909774436
261,0,0.854545455,0.145454545
262,1,0.090225564,0.909774436
263,0,0.854545455,0.145454545
264,0,0.854545455,0.145454545
265,0,0.69047619,0.30952381
266,0,0.854545455,0.145454545
267,1,0.090225564,0.909774436
268,0,0.611111111,0.388888889
269,0,0.7,0.3
270,1,0.090225564,0.909774436
271,0,0.854545455,0.145454545
272,0,0.854545455,0.145454545
273,1,0.323529412,0.676470588
274,0,0.854545455,0.145454545
275,0,0.854545455,0.145454545
276,1,0.323529412,0.676470588
277,0,0.854545455,0.145454545
278,0,0.854545455,0.145454545
279,0,0.854545455,0.145454545
280,1,0.19047619,0.80952381
281,0,0.854545455,0.145454545
282,0,0.854545455,0.145454545
283,0,0.854545455,0.145454545
284,0,0.714285714,0.285714286
285,0,0.854545455,0.145454545
286,0,0.7,0.3
287,0,0.854545455,0.145454545
288,1,0.090225564,0.909774436
289,0,0.854545455,0.145454545
290,0,0.854545455,0.145454545
291,0,0.854545455,0.145454545
292,0,0.854545455,0.145454545
293,0,0.854545455,0.145454545
294,0,0.854545455,0.145454545
295,0,0.611111111,0.388888889
296,1,0.090225564,0.909774436
297,0,0.7,0.3
298,0,0.854545455,0.145454545
299,0,0.854545455,0.145454545
300,0,0.69047619,0.30952381
301,0,0.854545455,0.145454545
302,0,0.854545455,0.145454545
303,1,0.323529412,0.676470588
304,0,0.888888889,0.111111111
305,1,0.323529412,0.676470588
306,0,0.785714286,0.214285714
307,0,0.785714286,0.214285714
308,0,0.69047619,0.30952381
309,0,0.714285714,0.285714286
310,1,0.090225564,0.909774436
311,0,0.785714286,0.214285714
312,0,0.69047619,0.30952381
313,1,0.2,0.8
314,1,0.323529412,0.676470588
315,0,0.636363636,0.363636364
316,0,0.69047619,0.30952381
317,0,0.888888889,0.111111111
318,0,0.714285714,0.285714286
319,0,0.854545455,0.145454545
320,0,0.785714286,0.214285714
321,0,0.714285714,0.285714286
322,1,0.090225564,0.909774436
323,0,0.7,0.3
324,0,0.785714286,0.214285714
325,0,0.69047619,0.30952381
326,1,0.323529412,0.676470588
327,0,0.714285714,0.285714286
328,0,0.854545455,0.145454545
329,1,0.090225564,0.909774436
330,0,0.854545455,0.145454545
331,0,0.636363636,0.363636364
332,0,0.7,0.3
333,1,0.323529412,0.676470588
334,1,0.19047619,0.80952381
335,1,0.090225564,0.909774436
336,1,0.090225564,0.909774436
337,0,0.854545455,0.145454545
338,0,0.854545455,0.145454545
339,1,0.090225564,0.909774436
340,1,0.090225564,0.909774436
341,0,0.854545455,0.145454545
342,0,0.854545455,0.145454545
343,1,0.323529412,0.676470588
344,0,0.7,0.3
345,1,0.090225564,0.909774436
346,1,0.323529412,0.676470588
347,0,0.854545455,0.145454545
348,1,0.090225564,0.909774436
349,1,0.323529412,0.676470588
350,0,0.611111111,0.388888889
351,1,0.090225564,0.909774436
352,0,0.785714286,0.214285714
353,1,0.090225564,0.909774436
354,0,0.714285714,0.285714286
355,1,0.090225564,0.909774436
356,1,0.323529412,0.676470588
357,0,0.785714286,0.214285714
358,0,0.854545455,0.145454545
359,0,0.854545455,0.145454545
360,1,0.090225564,0.909774436
361,0,0.785714286,0.214285714
362,0,0.854545455,0.145454545
363,0,0.854545455,0.145454545
364,0,0.854545455,0.145454545
365,0,0.611111111,0.388888889
366,0,0.854545455,0.145454545
367,1,0.090225564,0.909774436
368,0,0.888888889,0.111111111
369,0,0.785714286,0.214285714
370,0,0.854545455,0.145454545
371,0,0.854545455,0.145454545
372,1,0.090225564,0.909774436
373,1,0.090225564,0.909774436
374,1,0.090225564,0.909774436
375,0,0.854545455,0.145454545
376,0,0.854545455,0.145454545
377,0,0.854545455,0.145454545
378,0,0.854545455,0.145454545
379,1,0.090225564,0.909774436
380,1,0.090225564,0.909774436
381,0,0.854545455,0.145454545
382,1,0.090225564,0.909774436
383,0,0.854545455,0.145454545
384,1,0.090225564,0.909774436
385,0,0.854545455,0.145454545
386,0,0.854545455,0.145454545
387,1,0.19047619,0.80952381
388,0,0.785714286,0.214285714
389,1,0.323529412,0.676470588
390,1,0.090225564,0.909774436
391,0,0.854545455,0.145454545
392,1,0.323529412,0.676470588
393,1,0.323529412,0.676470588
394,0,0.854545455,0.145454545
395,0,0.69047619,0.30952381
396,1,0.2,0.8
397,0,0.888888889,0.111111111
398,0,0.69047619,0.30952381
399,0,0.7,0.3
400,0,0.785714286,0.214285714
401,1,0.090225564,0.909774436
402,0,0.854545455,0.145454545
403,0,0.854545455,0.145454545
404,0,0.854545455,0.145454545
405,0,0.854545455,0.145454545
406,1,0.19047619,0.80952381
407,1,0.19047619,0.80952381
408,0,0.854545455,0.145454545
409,0,0.7,0.3
410,0,0.69047619,0.30952381
411,0,0.785714286,0.214285714
412,1,0,1
413,0,0.888888889,0.111111111
414,1,0.19047619,0.80952381
415,0,0.854545455,0.145454545
416,1,0.090225564,0.909774436
417,1,0.2,0.8
418,0,0.7,0.3
419,0,0.7,0.3
420,1,0.090225564,0.909774436
421,1,0.090225564,0.909774436
422,1,0.090225564,0.909774436
423,0,0.69047619,0.30952381
424,0,0.714285714,0.285714286
425,0,0.69047619,0.30952381
426,0,0.7,0.3
427,1,0.19047619,0.80952381
428,1,0.323529412,0.676470588
429,0,0.854545455,0.145454545
430,0,0.854545455,0.145454545
431,1,0.090225564,0.909774436
432,0,0.854545455,0.145454545
433,0,0.854545455,0.145454545
434,0,0.854545455,0.145454545
435,0,0.636363636,0.363636364
436,0,0.69047619,0.30952381
437,1,0.090225564,0.909774436
438,0,0.714285714,0.285714286
439,1,0.2,0.8
440,1,0.090225564,0.909774436
441,1,0.090225564,0.909774436
442,0,0.7,0.3
443,1,0.090225564,0.909774436
444,0,0.854545455,0.145454545
445,0,0.854545455,0.145454545
446,0,0.785714286,0.214285714
447,1,0.19047619,0.80952381
448,1,0.090225564,0.909774436
449,1,0.090225564,0.909774436
450,0,0.636363636,0.363636364
451,0,0.854545455,0.145454545
452,1,0.090225564,0.909774436
453,0,0.785714286,0.214285714
454,0,0.854545455,0.145454545
455,1,0,1
456,0,0.854545455,0.145454545
457,0,0.69047619,0.30952381
458,0,0.714285714,0.285714286
459,1,0.090225564,0.909774436
460,0,0.854545455,0.145454545
461,0,0.888888889,0.111111111
462,1,0.323529412,0.676470588
463,0,0.785714286,0.214285714
464,1,0.090225564,0.909774436
465,1,0.090225564,0.909774436
466,1,0.090225564,0.909774436
467,0,0.785714286,0.214285714
468,0,0.854545455,0.145454545
469,0,0.854545455,0.145454545
470,0,0.854545455,0.145454545
471,0,0.888888889,0.111111111
472,0,0.854545455,0.145454545
473,1,0.090225564,0.909774436
474,0,0.854545455,0.145454545
475,0,0.854545455,0.145454545
476,0,0.854545455,0.145454545
477,0,0.854545455,0.145454545
478,0,0.854545455,0.145454545
479,0,0.854545455,0.145454545
480,0,0.854545455,0.145454545
481,1,0,1
482,0,0.854545455,0.145454545
483,0,0.854545455,0.145454545
484,0,0.7,0.3
485,0,0.69047619,0.30952381
486,1,0.090225564,0.909774436
487,0,0.854545455,0.145454545
488,0,0.611111111,0.388888889
489,0,0.854545455,0.145454545
490,0,0.785714286,0.214285714
491,0,0.69047619,0.30952381
492,1,0.19047619,0.80952381
493,1,0.090225564,0.909774436
494,0,0.611111111,0.388888889
495,0,0.854545455,0.145454545
496,1,0.19047619,0.80952381
497,1,0,1
498,0,0.888888889,0.111111111
499,1,0.090225564,0.909774436
500,0,0.854545455,0.145454545
501,1,0.19047619,0.80952381
502,1,0.090225564,0.909774436
503,0,0.854545455,0.145454545
504,0,0.888888889,0.111111111
505,1,0.2,0.8
506,1,0.090225564,0.909774436
507,0,0.785714286,0.214285714
508,1,0.323529412,0.676470588
509,0,0.888888889,0.111111111
510,1,0.19047619,0.80952381
511,1,0.323529412,0.676470588
512,0,0.611111111,0.388888889
513,1,0.090225564,0.909774436
514,0,0.636363636,0.363636364
515,1,0.090225564,0.909774436
516,0,0.888888889,0.111111111
517,0,0.636363636,0.363636364
518,1,0.19047619,0.80952381
519,0,0.854545455,0.145454545
520,0,0.854545455,0.145454545
521,1,0.323529412,0.676470588
522,0,0.854545455,0.145454545
523,1,0.090225564,0.909774436
524,0,0.854545455,0.145454545
525,1,0.090225564,0.909774436
526,0,0.611111111,0.388888889
527,0,0.854545455,0.145454545
528,0,0.785714286,0.214285714
529,0,0.611111111,0.388888889
530,1,0.090225564,0.909774436
531,1,0.090225564,0.909774436
532,1,0,1
533,1,0.090225564,0.909774436
534,1,0.323529412,0.676470588
535,1,0.090225564,0.909774436
536,1,0.323529412,0.676470588
537,1,0.090225564,0.909774436
538,0,0.69047619,0.30952381
539,0,0.785714286,0.214285714
540,0,0.854545455,0.145454545
541,0,0.611111111,0.388888889
542,1,0.090225564,0.909774436
543,0,0.785714286,0.214285714
544,1,0.090225564,0.909774436
545,0,0.611111111,0.388888889
546,0,0.714285714,0.285714286
547,1,0.090225564,0.909774436
548,1,0.090225564,0.909774436
549,1,0.090225564,0.909774436
550,0,0.636363636,0.363636364
551,0,0.636363636,0.363636364
552,1,0.090225564,0.909774436
553,1,0.090225564,0.909774436
554,1,0.090225564,0.909774436
555,0,0.636363636,0.363636364
556,0,0.636363636,0.363636364
557,0,0.636363636,0.363636364
558,0,0.636363636,0.363636364
559,0,0.636363636,0.363636364
560,1,0.090225564,0.909774436
561,0,0.854545455,0.145454545
562,1,0.090225564,0.909774436
563,1,0.090225564,0.909774436
564,0,0.854545455,0.145454545
565,1,0,1
566,0,0.785714286,0.214285714
567,1,0.090225564,0.909774436
568,0,0.785714286,0.214285714
569,0,0.636363636,0.363636364
570,1,0.090225564,0.909774436
571,0,0.854545455,0.145454545
572,0,0.854545455,0.145454545
573,0,0.854545455,0.145454545
574,1,0.2,0.8
575,0,0.785714286,0.214285714
576,0,0.854545455,0.145454545
577,0,0.785714286,0.214285714
578,1,0.090225564,0.909774436
579,1,0.2,0.8
580,1,0.090225564,0.909774436
581,1,0.323529412,0.676470588
582,1,0.090225564,0.909774436
583,0,0.854545455,0.145454545
584,0,0.854545455,0.145454545
585,0,0.7,0.3
586,0,0.69047619,0.30952381
587,0,0.854545455,0.145454545
588,1,0.090225564,0.909774436
589,0,0.854545455,0.145454545
590,0,0.7,0.3
591,1,0.090225564,0.909774436
592,1,0.323529412,0.676470588
593,0,0.785714286,0.214285714
594,1,0.19047619,0.80952381
595,0,0.69047619,0.30952381
596,0,0.7,0.3
597,1,0.323529412,0.676470588
598,0,0.785714286,0.214285714
599,1,0.090225564,0.909774436
600,1,0.090225564,0.909774436
601,1,0.323529412,0.676470588
602,1,0.19047619,0.80952381
603,1,0.090225564,0.909774436
604,0,0.69047619,0.30952381
605,0,0.611111111,0.388888889
606,1,0.090225564,0.909774436
607,0,0.69047619,0.30952381
608,1,0.323529412,0.676470588
609,0,0.611111111,0.388888889
610,1,0.090225564,0.909774436
611,1,0.2,0.8
612,1,0.090225564,0.909774436
613,1,0.090225564,0.909774436
614,1,0.323529412,0.676470588
615,0,0.69047619,0.30952381
616,1,0.19047619,0.80952381
617,1,0.090225564,0.909774436
618,1,0.090225564,0.909774436
619,1,0.090225564,0.909774436
620,1,0.323529412,0.676470588
621,1,0.323529412,0.676470588
622,1,0.090225564,0.909774436
623,1,0.090225564,0.909774436
624,1,0.090225564,0.909774436
625,1,0.090225564,0.909774436
626,1,0.090225564,0.909774436
627,1,0.090225564,0.909774436
628,1,0.090225564,0.909774436
629,0,0.854545455,0.145454545
630,0,0.854545455,0.145454545
631,0,0.854545455,0.145454545
632,0,0.854545455,0.145454545
633,1,0.090225564,0.909774436
634,1,0.323529412,0.676470588
635,0,0.854545455,0.145454545
636,0,0.7,0.3
637,0,0.785714286,0.214285714
638,0,0.785714286,0.214285714
639,0,0.69047619,0.30952381
640,0,0.636363636,0.363636364
641,0,0.636363636,0.363636364
642,0,0.636363636,0.363636364
643,0,0.854545455,0.145454545
644,0,0.854545455,0.145454545
645,1,0.090225564,0.909774436
646,0,0.636363636,0.363636364
647,0,0.888888889,0.111111111
648,1,0.19047619,0.80952381
649,0,0.785714286,0.214285714
650,0,0.854545455,0.145454545
651,1,0.19047619,0.80952381
652,0,0.854545455,0.145454545
653,0,0.854545455,0.145454545
654,0,0.854545455,0.145454545
655,0,0.854545455,0.145454545
656,0,0.854545455,0.145454545
657,0,0.854545455,0.145454545
658,1,0.19047619,0.80952381
659,0,0.854545455,0.145454545
660,0,0.854545455,0.145454545
661,0,0.854545455,0.145454545
662,0,0.854545455,0.145454545
663,1,0.090225564,0.909774436
664,0,0.854545455,0.145454545
665,0,0.69047619,0.30952381
666,1,0.090225564,0.909774436
667,0,0.69047619,0.30952381
668,0,0.785714286,0.214285714
669,1,0.090225564,0.909774436
670,0,0.785714286,0.214285714
671,0,0.7,0.3
672,0,0.785714286,0.214285714
673,0,0.69047619,0.30952381
674,0,0.611111111,0.388888889
675,1,0.19047619,0.80952381
676,1,0.090225564,0.909774436
677,1,0.323529412,0.676470588
678,0,0.69047619,0.30952381
679,1,0.323529412,0.676470588
680,1,0.2,0.8
681,1,0.090225564,0.909774436
682,0,0.785714286,0.214285714
683,1,0.090225564,0.909774436
684,0,0.714285714,0.285714286
685,0,0.69047619,0.30952381
686,0,0.854545455,0.145454545
