,Predicted_Survived,PassengerDiedProbability,PassengerSurvivedProbability
92,0,0.820471024472476,0.179528975527524
93,1,0.246675254942257,0.753324745057743
94,0,0.833569940844834,0.166430059155166
95,0,0.68583118634853,0.31416881365147
96,1,0.29288496414821,0.70711503585179
97,0,0.848412666753592,0.151587333246408
98,1,0.24045894162188,0.75954105837812
99,1,0.308024748575349,0.691975251424651
100,1,0.308024748575349,0.691975251424651
101,0,0.847018327151384,0.152981672848616
102,0,0.80216092113777,0.19783907886223
103,1,0.19942736903361,0.80057263096639
104,1,0.249577205506579,0.750422794493421
105,1,0.32063114612839,0.67936885387161
106,1,0.2458329433786,0.7541670566214
110,0,0.797183721606828,0.202816278393172
111,0,0.787007662492806,0.212992337507194
112,1,0.283894669431366,0.716105330568634
113,1,0.291973453158546,0.708026546841454
114,1,0.281891818165353,0.718108181834647
115,0,0.820783020450296,0.179216979549704
116,0,0.787091177087801,0.212908822912199
117,1,0.227659091898504,0.772340908101496
118,1,0.234783407458992,0.765216592541008
120,0,0.873855863706835,0.126144136293165
121,0,0.838474229793601,0.161525770206399
123,1,0.176540357038965,0.823459642961035
124,0,0.843707271789058,0.156292728210942
125,1,0.280789228718967,0.719210771281033
127,0,0.829624911102089,0.170375088897911
128,1,0.28148952226086,0.71851047773914
129,0,0.81506805386152,0.18493194613848
130,1,0.243972181447921,0.756027818552079
131,1,0.197776873328911,0.802223126671089
132,1,0.23779310192812,0.76220689807188
133,0,0.776539760900665,0.223460239099335
134,0,0.847018327151384,0.152981672848616
136,0,0.850555312134085,0.149444687865915
137,0,0.824396527039468,0.175603472960532
138,1,0.215258141104023,0.784741858895977
139,0,0.777686499855142,0.222313500144857
140,1,0.26224019068651,0.73775980931349
141,0,0.7503517747309,0.2496482252691
142,1,0.23779310192812,0.76220689807188
143,0,0.813483892707605,0.186516107292395
144,0,0.811014027073719,0.188985972926281
145,1,0.261858475640904,0.738141524359096
146,0,0.845615510975841,0.154384489024159
147,1,0.310110679859592,0.689889320140408
149,0,0.841356185299807,0.158643814700193
150,1,0.28148952226086,0.71851047773914
151,0,0.803803449014433,0.196196550985567
152,0,0.781809887002437,0.218190112997563
154,1,0.224014081740946,0.775985918259054
155,0,0.836508716452414,0.163491283547586
156,1,0.28882625216513,0.71117374783487
157,0,0.807063601330653,0.192936398669347
159,0,0.827438572009233,0.172561427990767
160,1,0.18804832684492,0.81195167315508
161,1,0.235965754523032,0.764034245476968
162,1,0.314300872765436,0.685699127234564
163,0,0.837020531408226,0.162979468591774
164,1,0.28148952226086,0.71851047773914
165,0,0.795508173374116,0.204491826625884
166,0,0.831120975571604,0.168879024428396
168,1,0.28148952226086,0.71851047773914
169,1,0.249577205506579,0.750422794493421
170,1,0.272663926645938,0.727336073354062
171,0,0.818211201669918,0.181788798330082
172,0,0.813483892707605,0.186516107292395
173,0,0.81977016791674,0.18022983208326
174,0,0.791283422687068,0.208716577312932
175,0,0.831938219971238,0.168061780028763
176,0,0.83555835439132,0.16444164560868
178,0,0.837020531408226,0.162979468591774
179,1,0.30180427293887,0.69819572706113
181,1,0.251460635460286,0.748539364539714
182,1,0.270700299181171,0.729299700818829
183,1,0.234783407458992,0.765216592541008
184,0,0.795508173374116,0.204491826625884
186,0,0.807063601330653,0.192936398669347
187,1,0.282586823900487,0.717413176099513
188,1,0.18804832684492,0.81195167315508
189,1,0.248918472841524,0.751081527158476
190,0,0.785283149237448,0.214716850762552
191,1,0.218736447200704,0.781263552799296
192,0,0.787007662492806,0.212992337507194
193,1,0.288622726117885,0.711377273882115
194,1,0.186456105137403,0.813543894862597
195,0,0.787007662492806,0.212992337507194
196,1,0.210101330250902,0.789898669749098
198,0,0.801256201374577,0.198743798625423
199,1,0.248547022614605,0.751452977385395
200,1,0.224014081740946,0.775985918259054
201,0,0.813483892707605,0.186516107292395
202,0,0.825921773648168,0.174078226351832
203,0,0.797183721606828,0.202816278393172
204,0,0.815780291536709,0.184219708463291
206,0,0.842140872281602,0.157859127718398
207,0,0.86634672071288,0.13365327928712
208,1,0.277507135991749,0.722492864008251
209,1,0.285499277137561,0.714500722862439
210,0,0.818915856278772,0.181084143721228
211,0,0.827438572009233,0.172561427990767
212,0,0.81506805386152,0.18493194613848
213,0,0.775918997006653,0.224081002993347
214,1,0.273552486018561,0.726447513981439
215,1,0.258018240401033,0.741981759598967
216,0,0.789235022456368,0.210764977543631
217,1,0.171974467224514,0.828025532775486
218,0,0.840708788452421,0.159291211547579
219,1,0.251460635460286,0.748539364539714
221,1,0.197776873328911,0.802223126671089
222,0,0.822322982029206,0.177677017970794
223,0,0.784417858829431,0.215582141170569
225,0,0.812688670099578,0.187311329900422
226,0,0.774767089940535,0.225232910059465
227,0,0.817352275435968,0.182647724564032
228,1,0.256109135467307,0.743890864532693
229,0,0.799600856895963,0.200399143104037
230,1,0.246675254942257,0.753324745057743
231,1,0.234783407458992,0.765216592541008
232,0,0.822862838886532,0.177137161113468
233,0,0.81506805386152,0.18493194613848
234,1,0.258397060418249,0.741602939581751
235,0,0.800510112893788,0.199489887106212
237,0,0.772986481407306,0.227013518592694
239,1,0.234146172822483,0.765853827177517
240,0,0.78872406705141,0.21127593294859
241,0,0.811891354733432,0.188108645266568
243,1,0.240273566420744,0.759726433579256
244,0,0.813483892707605,0.186516107292395
245,0,0.797183721606828,0.202816278393172
246,1,0.240273566420744,0.759726433579256
247,0,0.855257328757683,0.144742671242317
248,1,0.32063114612839,0.67936885387161
249,0,0.792132463747454,0.207867536252546
250,0,0.77865869107764,0.22134130892236
251,1,0.235149564658988,0.764850435341012
252,1,0.240644394686314,0.759355605313686
253,0,0.804456901802777,0.195543098197223
254,1,0.230080556842991,0.769919443157009
256,1,0.224014081740946,0.775985918259054
258,1,0.28148952226086,0.71851047773914
259,1,0.234783407458992,0.765216592541008
260,0,0.793824414397541,0.206175585602459
261,1,0.253351550060013,0.746648449939987
262,0,0.795508173374116,0.204491826625884
263,0,0.848412666753592,0.151587333246408
264,1,0.289536022706455,0.710463977293545
265,0,0.828946916046982,0.171053083953018
266,0,0.783550549708496,0.216449450291503
267,0,0.828946916046982,0.171053083953018
268,0,0.828946916046982,0.171053083953018
269,0,0.809408539754003,0.190591460245998
271,1,0.248547022614605,0.751452977385395
272,0,0.809408539754003,0.190591460245998
273,1,0.258018240401033,0.741981759598967
274,0,0.690020615573817,0.309979384426183
275,0,0.821476292000107,0.178523707999893
276,1,0.265047242608148,0.734952757391852
277,0,0.857935994043111,0.142064005956889
279,0,0.790432341162627,0.209567658837373
280,0,0.837819177605174,0.162180822394826
281,0,0.853905320910427,0.146094679089573
282,1,0.297688923669758,0.702311076330242
283,1,0.316405022725991,0.683594977274009
285,1,0.296763779989493,0.703236220010507
286,0,0.870824272406097,0.129175727593903
287,1,0.339931165312212,0.660068834687788
288,0,0.836361652312416,0.163638347687584
289,1,0.268743758507196,0.731256241492804
290,1,0.170469408997151,0.829530591002849
291,0,0.832087842479228,0.167912157520772
292,1,0.263111488450784,0.736888511549216
293,0,0.845615510975841,0.154384489024159
295,0,0.82759074937775,0.17240925062225
296,0,0.712612555029633,0.287387444970367
297,1,0.263111488450784,0.736888511549216
299,0,0.78872406705141,0.21127593294859
300,0,0.803803449014433,0.196196550985567
301,0,0.836361652312416,0.163638347687584
302,0,0.81506805386152,0.18493194613848
303,1,0.243972181447921,0.756027818552079
304,0,0.867045892484421,0.132954107515579
305,1,0.333447907712997,0.666552092287003
306,0,0.834895649259782,0.165104350740218
307,0,0.804865507116155,0.195134492883845
308,0,0.746576864691863,0.253423135308137
309,1,0.282586823900487,0.717413176099513
310,1,0.190692654474399,0.809307345525601
311,0,0.839413580806267,0.160586419193733
312,1,0.274833307565097,0.725166692434903
313,0,0.829098242288573,0.170901757711427
314,0,0.732449201734208,0.267550798265792
315,1,0.284794211594786,0.715205788405214
316,1,0.218736447200704,0.781263552799296
317,0,0.799929222301265,0.200070777698735
318,0,0.746576864691863,0.253423135308137
320,1,0.236605716071692,0.763394283928308
322,0,0.837819177605174,0.162180822394826
323,1,0.2458329433786,0.7541670566214
324,0,0.818915856278772,0.181084143721228
325,1,0.267673295538846,0.732326704461154
326,0,0.787007662492806,0.212992337507194
327,0,0.765785224652413,0.234214775347587
328,0,0.778304467815747,0.221695532184253
329,0,0.825085966813773,0.174914033186227
330,1,0.2834910020043,0.7165089979957
331,0,0.830446800310605,0.169553199689395
332,0,0.765785224652413,0.234214775347587
333,0,0.774767089940535,0.225232910059465
334,1,0.2458329433786,0.7541670566214
335,0,0.783550549708496,0.216449450291503
336,0,0.821320716523256,0.178679283476744
337,0,0.822017771064195,0.177982228935805
338,1,0.250426330598373,0.749573669401627
339,0,0.783550549708496,0.216449450291503
340,0,0.781027408032219,0.218972591967781
341,1,0.233969481602779,0.766030518397221
342,1,0.248735809213118,0.751264190786882
343,1,0.177538575689358,0.822461424310642
344,0,0.793824414397541,0.206175585602459
345,1,0.215258141104023,0.784741858895977
346,0,0.774767089940535,0.225232910059465
347,0,0.780061184889793,0.219938815110207
348,0,0.807063601330653,0.192936398669347
349,0,0.781809887002437,0.218190112997563
350,1,0.224014081740946,0.775985918259054
351,1,0.166005022391949,0.833994977608051
352,0,0.843707271789058,0.156292728210942
353,1,0.265047242608148,0.734952757391852
354,1,0.252313143133317,0.747686856866683
355,0,0.811014027073719,0.188985972926281
356,1,0.2458329433786,0.7541670566214
357,0,0.778304467815747,0.221695532184253
358,0,0.807063601330653,0.192936398669347
359,1,0.257155685340491,0.742844314659509
360,0,0.679148783656795,0.320851216343205
361,0,0.790603805025721,0.209396194974279
362,1,0.231343643483097,0.768656356516903
363,1,0.243972181447921,0.756027818552079
365,0,0.767597305232542,0.232402694767458
366,1,0.299743399627297,0.700256600372703
367,0,0.853905320910427,0.146094679089573
368,0,0.822862838886532,0.177137161113468
369,0,0.829624911102089,0.170375088897911
370,1,0.269625929718975,0.730374070281025
371,1,0.236789537085864,0.763210462914136
372,1,0.2140459561149,0.7859540438851
373,0,0.817352275435968,0.182647724564032
374,1,0.267673295538846,0.732326704461154
375,0,0.785283149237448,0.214716850762552
376,0,0.783550549708496,0.216449450291503
377,0,0.776539760900665,0.223460239099335
378,1,0.155884776151992,0.844115223848008
379,0,0.79901837764283,0.20098162235717
380,1,0.247889740155651,0.752110259844349
381,1,0.220487659984594,0.779512340015406
382,1,0.234783407458992,0.765216592541008
384,0,0.771197962449141,0.228802037550859
386,0,0.758645088793591,0.241354911206409
387,0,0.765785224652413,0.234214775347587
388,1,0.219258532018882,0.780741467981118
389,1,0.231162177062562,0.768837822937438
390,0,0.790432341162627,0.209567658837373
391,0,0.763965349003793,0.236034650996207
392,0,0.817352275435968,0.182647724564032
393,1,0.259934700157945,0.740065299842055
394,0,0.778304467815747,0.221695532184253
395,0,0.765785224652413,0.234214775347587
396,1,0.191257854194623,0.808742145805377
397,1,0.218124204246454,0.781875795753546
398,0,0.825921773648168,0.174078226351832
399,0,0.694185517007753,0.305814482992247
400,0,0.816801942582965,0.183198057417035
401,1,0.253542258448531,0.746457741551469
402,1,0.265727814082764,0.734272185917236
403,1,0.271585674228379,0.728414325771621
404,0,0.774767089940535,0.225232910059465
405,0,0.771197962449141,0.228802037550859
406,0,0.765785224652413,0.234214775347587
407,0,0.834087700840532,0.165912299159468
408,1,0.269625929718975,0.730374070281025
409,0,0.765785224652413,0.234214775347587
410,0,0.797183721606828,0.202816278393172
412,1,0.249577205506579,0.750422794493421
413,0,0.795508173374116,0.204491826625884
414,0,0.831120975571604,0.168879024428396
415,0,0.825085966813773,0.174914033186227
416,1,0.242119044648485,0.757880955351515
417,0,0.762137708816333,0.237862291183667
418,0,0.780061184889793,0.219938815110207
419,0,0.81506805386152,0.18493194613848
420,0,0.804542059883449,0.195457940116551
421,0,0.804542059883449,0.195457940116551
422,0,0.776539760900665,0.223460239099335
423,0,0.776539760900665,0.223460239099335
424,0,0.793824414397541,0.206175585602459
425,0,0.787007662492806,0.212992337507194
426,0,0.822862838886532,0.177137161113468
427,0,0.787007662492806,0.212992337507194
428,0,0.744902710561889,0.255097289438111
429,1,0.179626480016809,0.820373519983191
430,0,0.810290451757914,0.189709548242086
431,1,0.172504288843975,0.827495711156025
432,0,0.759656850759459,0.240343149240541
433,0,0.837819177605174,0.162180822394826
434,0,0.787007662492806,0.212992337507194
435,1,0.154472948346969,0.845527051653031
436,0,0.818368471472294,0.181631528527706
437,1,0.274833307565097,0.725166692434903
438,1,0.211383580901076,0.788616419098924
439,1,0.211383580901076,0.788616419098924
440,0,0.806657804158348,0.193342195841652
441,1,0.254774512177693,0.745225487822307
442,1,0.282586823900487,0.717413176099513
443,0,0.839127554559866,0.160872445440134
444,0,0.850421244850138,0.149578755149862
445,0,0.834752504722352,0.165247495277648
446,1,0.224192368043031,0.775807631956969
447,1,0.26398426301811,0.73601573698189
448,0,0.817510009399853,0.182489990600147
449,0,0.797183721606828,0.202816278393172
450,1,0.241009441745629,0.758990558254371
451,0,0.81977016791674,0.18022983208326
452,0,0.839919448054598,0.160080551945402
453,1,0.269625929718975,0.730374070281025
454,0,0.771197962449141,0.228802037550859
455,0,0.807063601330653,0.192936398669347
456,0,0.865769690647595,0.134230309352405
457,1,0.333447907712997,0.666552092287003
458,0,0.792132463747454,0.207867536252546
459,1,0.211812150808766,0.788187849191234
460,0,0.837020531408226,0.162979468591774
461,1,0.271783288454762,0.728216711545238
462,0,0.81506805386152,0.18493194613848
463,0,0.839127554559866,0.160872445440134
464,0,0.836219332831996,0.163780667168004
465,0,0.790432341162627,0.209567658837373
466,1,0.22224687994192,0.77775312005808
467,0,0.825085966813773,0.174914033186227
468,1,0.259934700157945,0.740065299842055
469,1,0.220487659984594,0.779512340015406
471,0,0.795508173374116,0.204491826625884
472,1,0.262917081491763,0.737082918508237
473,0,0.830446800310605,0.169553199689395
475,0,0.78872406705141,0.21127593294859
476,1,0.238620379238377,0.761379620761623
477,0,0.797351887704251,0.202648112295749
479,1,0.17417384926662,0.82582615073338
480,1,0.17723384520582,0.82276615479418
481,0,0.765330876742543,0.234669123257458
482,1,0.207974159541138,0.792025840458862
483,1,0.211812150808766,0.788187849191234
485,1,0.242119044648485,0.757880955351515
486,0,0.797183721606828,0.202816278393172
487,0,0.776539760900665,0.223460239099335
488,0,0.836361652312416,0.163638347687584
489,0,0.848412666753592,0.151587333246408
490,1,0.295640896994408,0.704359103005592
491,1,0.286604021274927,0.713395978725073
493,0,0.679502031828209,0.320497968171791
494,0,0.79901837764283,0.20098162235717
495,1,0.234966446649039,0.765033553350961
497,0,0.787007662492806,0.212992337507194
498,0,0.803803449014433,0.196196550985567
499,0,0.790432341162627,0.209567658837373
500,0,0.787007662492806,0.212992337507194
501,0,0.813483892707605,0.186516107292395
502,1,0.183296804631191,0.816703195368809
503,1,0.230530427875414,0.769469572124586
504,0,0.767597305232542,0.232402694767458
505,0,0.80216092113777,0.19783907886223
506,0,0.816643827024114,0.183356172975886
507,0,0.849174094496757,0.150825905503243
508,0,0.781809887002437,0.218190112997563
509,0,0.825921773648168,0.174078226351832
510,0,0.80216092113777,0.19783907886223
511,0,0.762137708816333,0.237862291183667
512,0,0.837819177605174,0.162180822394826
513,0,0.822787983635851,0.177212016364149
514,1,0.241105541325359,0.758894458674641
515,0,0.747431348402086,0.252568651597914
516,0,0.749319172128785,0.250680827871215
517,0,0.750632375678024,0.249367624321976
518,0,0.780061184889793,0.219938815110207
519,0,0.778481619919422,0.221518380080578
520,0,0.783550549708496,0.216449450291503
521,0,0.769401560890568,0.230598439109432
522,1,0.232968884434221,0.767031115565779
523,0,0.80216092113777,0.19783907886223
524,0,0.772986481407306,0.227013518592694
526,0,0.774767089940535,0.225232910059465
527,0,0.785283149237448,0.214716850762552
528,0,0.783550549708496,0.216449450291503
530,1,0.24704520960224,0.75295479039776
531,0,0.767597305232542,0.232402694767458
533,0,0.80543768077508,0.19456231922492
534,1,0.19613465859853,0.80386534140147
535,1,0.215258141104023,0.784741858895977
536,0,0.786403804008286,0.213596195991714
537,1,0.238435779531186,0.761564220468814
538,0,0.793824414397541,0.206175585602459
539,0,0.787007662492806,0.212992337507194
540,0,0.781809887002437,0.218190112997563
541,1,0.196874818000898,0.803125181999102
542,1,0.206874304441293,0.793125695558707
543,1,0.193929699247913,0.806070300752087
544,0,0.797183721606828,0.202816278393172
545,0,0.825085966813773,0.174914033186227
546,1,0.352824937992721,0.647175062007279
547,1,0.231162177062562,0.768837822937438
548,0,0.774767089940535,0.225232910059465
549,0,0.745219394047104,0.254780605952896
550,0,0.749319172128785,0.250680827871215
551,1,0.221983503989009,0.778016496010991
552,1,0.272663926645938,0.727336073354062
553,0,0.767597305232542,0.232402694767458
554,1,0.218736447200704,0.781263552799296
555,0,0.780061184889793,0.219938815110207
556,0,0.778304467815747,0.221695532184253
557,0,0.781809887002437,0.218190112997563
558,1,0.202753137163111,0.797246862836889
559,1,0.170469408997151,0.829530591002849
560,1,0.216993266246656,0.783006733753344
561,1,0.234783407458992,0.765216592541008
562,0,0.83342117081897,0.16657882918103
563,1,0.234783407458992,0.765216592541008
564,0,0.795508173374116,0.204491826625884
565,1,0.253351550060013,0.746648449939987
566,0,0.778304467815747,0.221695532184253
567,0,0.80543768077508,0.19456231922492
568,0,0.778304467815747,0.221695532184253
569,0,0.766692241207738,0.233307758792262
570,0,0.758459260321669,0.241540739678331
571,1,0.272663926645938,0.727336073354062
572,0,0.774767089940535,0.225232910059465
573,1,0.231162177062562,0.768837822937438
574,1,0.229363314732998,0.770636685267002
575,0,0.817352275435968,0.182647724564032
576,1,0.265727814082764,0.734272185917236
577,0,0.803803449014433,0.196196550985567
578,1,0.236605716071692,0.763394283928308
579,0,0.818915856278772,0.181084143721228
580,0,0.807794707020072,0.192205292979927
581,1,0.236605716071692,0.763394283928308
583,1,0.203339700877634,0.796660299122366
584,1,0.253351550060013,0.746648449939987
585,1,0.239353709537132,0.760646290462868
586,0,0.81419991481584,0.18580008518416
587,1,0.269625929718975,0.730374070281025
588,0,0.747431348402086,0.252568651597914
589,1,0.20017500005003,0.79982499994997
590,1,0.187488987392297,0.812511012607703
591,1,0.17404713309039,0.82595286690961
592,1,0.180327575424581,0.819672424575419
593,0,0.784850653166633,0.215149346833367
594,1,0.227125705947991,0.772874294052009
595,0,0.843564474893436,0.156435525106564
597,0,0.78872406705141,0.21127593294859
599,1,0.227572326158145,0.772427673841855
600,1,0.224014081740946,0.775985918259054
601,0,0.807063601330653,0.192936398669347
602,0,0.704487618194362,0.295512381805638
603,0,0.773166034306922,0.226833965693078
604,1,0.255441368359688,0.744558631640312
605,1,0.210101330250902,0.789898669749098
606,0,0.778304467815747,0.221695532184253
607,0,0.769401560890568,0.230598439109432
608,1,0.213531095080135,0.786468904919865
609,0,0.787007662492806,0.212992337507194
610,0,0.780061184889793,0.219938815110207
611,1,0.291564396127449,0.708435603872551
612,0,0.706903579416892,0.293096420583108
613,1,0.191257854194623,0.808742145805377
614,0,0.780061184889793,0.219938815110207
615,0,0.780061184889793,0.219938815110207
616,0,0.769401560890568,0.230598439109432
617,0,0.776539760900665,0.223460239099335
618,0,0.778304467815747,0.221695532184253
619,0,0.795508173374116,0.204491826625884
620,0,0.765785224652413,0.234214775347587
621,0,0.790432341162627,0.209567658837373
622,1,0.250426330598373,0.749573669401627
623,0,0.827595742072304,0.172404257927696
624,1,0.28681353191886,0.71318646808114
625,1,0.278803570216154,0.721196429783846
626,1,0.309385342957758,0.690614657042242
627,1,0.354475654088337,0.645524345911663
628,1,0.292891688314503,0.707108311685497
629,1,0.296976718426152,0.703023281573848
630,0,0.715429589100178,0.284570410899822
631,0,0.781809887002437,0.218190112997563
632,0,0.780061184889793,0.219938815110207
633,1,0.171069279792957,0.828930720207043
634,0,0.769401560890568,0.230598439109432
635,0,0.780061184889793,0.219938815110207
636,0,0.811014027073719,0.188985972926281
637,1,0.248547022614605,0.751452977385395
638,0,0.776539760900665,0.223460239099335
639,0,0.795508173374116,0.204491826625884
640,0,0.829103207049977,0.170896792950023
641,0,0.835048419357422,0.164951580642578
642,0,0.826079822175713,0.173920177824287
643,0,0.840858033240488,0.159141966759512
644,1,0.284800847677615,0.715199152322385
645,0,0.717434729953348,0.282565270046652
646,0,0.774767089940535,0.225232910059465
647,1,0.16956930441306,0.83043069558694
648,1,0.262917081491763,0.737082918508237
649,0,0.771197962449141,0.228802037550859
650,0,0.774767089940535,0.225232910059465
651,1,0.211812150808766,0.788187849191234
652,0,0.787007662492806,0.212992337507194
653,0,0.774767089940535,0.225232910059465
654,1,0.205017820395197,0.794982179604803
655,0,0.769401560890568,0.230598439109432
656,0,0.822017771064195,0.177982228935805
657,1,0.359444646541013,0.640555353458987
658,1,0.228112318858998,0.771887681141002
659,1,0.228112318858998,0.771887681141002
660,1,0.235788305796691,0.764211694203309
661,1,0.159666132397623,0.840333867602377
662,1,0.213531095080135,0.786468904919865
663,0,0.803803449014433,0.196196550985567
664,0,0.780061184889793,0.219938815110207
665,0,0.769401560890568,0.230598439109432
666,1,0.191257854194623,0.808742145805377
667,1,0.23779310192812,0.76220689807188
668,1,0.229363314732998,0.770636685267002
669,0,0.772986481407306,0.227013518592694
670,0,0.767597305232542,0.232402694767458
671,0,0.780061184889793,0.219938815110207
672,0,0.772986481407306,0.227013518592694
674,0,0.769401560890568,0.230598439109432
675,0,0.790432341162627,0.209567658837373
676,0,0.771197962449141,0.228802037550859
677,0,0.765785224652413,0.234214775347587
678,0,0.780061184889793,0.219938815110207
679,0,0.754937502568052,0.245062497431948
680,1,0.208569637050412,0.791430362949588
684,0,0.813643696643816,0.186356303356184
685,1,0.249766407816568,0.750233592183432
686,0,0.771197962449141,0.228802037550859
687,1,0.220487659984594,0.779512340015406
688,1,0.216993266246656,0.783006733753344
689,0,0.817352275435968,0.182647724564032
690,0,0.806172542351604,0.193827457648396
691,0,0.772986481407306,0.227013518592694
692,0,0.795508173374116,0.204491826625884
693,1,0.214393606771847,0.785606393228153
694,0,0.771197962449141,0.228802037550859
695,0,0.767597305232542,0.232402694767458
696,1,0.213531095080135,0.786468904919865
697,1,0.218736447200704,0.781263552799296
698,1,0.234783407458992,0.765216592541008
699,0,0.765785224652413,0.234214775347587
700,0,0.800510112893788,0.199489887106212
701,0,0.763965349003793,0.236034650996207
702,0,0.763965349003793,0.236034650996207
703,1,0.218736447200704,0.781263552799296
704,0,0.771197962449141,0.228802037550859
705,0,0.771197962449141,0.228802037550859
708,0,0.783550549708496,0.216449450291503
709,0,0.776539760900665,0.223460239099335
710,1,0.210101330250902,0.789898669749098
711,1,0.247701296326842,0.752298703673158
712,0,0.783550549708496,0.216449450291503
713,0,0.776539760900665,0.223460239099335
714,0,0.771197962449141,0.228802037550859
715,0,0.790432341162627,0.209567658837373
716,0,0.785283149237448,0.214716850762552
717,0,0.812611156152761,0.187388843847239
718,0,0.799600856895963,0.200399143104037
719,0,0.769401560890568,0.230598439109432
720,0,0.765785224652413,0.234214775347587
721,0,0.776539760900665,0.223460239099335
722,0,0.797183721606828,0.202816278393172
723,0,0.776539760900665,0.223460239099335
724,0,0.78872406705141,0.21127593294859
725,0,0.78872406705141,0.21127593294859
726,1,0.220487659984594,0.779512340015406
727,1,0.234783407458992,0.765216592541008
728,0,0.849865762137348,0.150134237862652
729,0,0.808681196249978,0.191318803750022
730,0,0.795508173374116,0.204491826625884
731,0,0.781809887002437,0.218190112997563
732,0,0.767597305232542,0.232402694767458
733,0,0.787007662492806,0.212992337507194
734,0,0.760487390181064,0.239512609818936
735,0,0.749319172128785,0.250680827871215
736,1,0.198847604349953,0.801152395650047
737,0,0.83342117081897,0.16657882918103
738,0,0.767597305232542,0.232402694767458
739,1,0.189648914012104,0.810351085987896
740,0,0.788123054768359,0.211876945231641
741,0,0.763965349003793,0.236034650996207
742,0,0.773877776189648,0.226122223810352
743,0,0.811891354733432,0.188108645266568
744,1,0.220487659984594,0.779512340015406
745,0,0.767597305232542,0.232402694767458
746,1,0.234783407458992,0.765216592541008
747,0,0.785283149237448,0.214716850762552
748,0,0.678088278932236,0.321911721067764
749,0,0.803968288301233,0.196031711698767
750,1,0.242305192076575,0.757694807923425
751,0,0.781809887002437,0.218190112997563
752,0,0.778304467815747,0.221695532184253
753,0,0.839127554559866,0.160872445440134
754,0,0.772986481407306,0.227013518592694
755,0,0.834752504722352,0.165247495277648
756,0,0.828800474511548,0.171199525488452
759,0,0.82887370529741,0.17112629470259
