,Predicted_RetailPrice
306,19199.09978
307,19199.09978
308,19199.09978
309,19199.09978
310,19199.09978
311,13157.53703
312,13157.53703
313,13157.53703
314,13157.53703
315,13157.53703
316,13157.53703
317,13157.53703
318,13157.53703
319,13157.53703
320,13157.53703
321,13157.53703
322,13157.53703
323,13157.53703
324,13157.53703
325,19199.09978
326,19199.09978
327,19199.09978
328,19199.09978
329,19199.09978
330,19199.09978
331,13157.53703
332,13157.53703
333,13157.53703
334,13157.53703
335,13157.53703
336,13157.53703
337,13157.53703
338,19199.09978
339,19199.09978
340,19199.09978
341,19199.09978
342,19199.09978
343,19199.09978
344,19199.09978
345,13157.53703
346,13157.53703
347,13157.53703
348,13157.53703
349,13157.53703
350,13157.53703
351,13157.53703
352,13157.53703
353,13157.53703
354,13157.53703
355,13157.53703
356,13157.53703
357,13157.53703
358,13157.53703
359,19199.09978
360,19199.09978
361,19199.09978
362,19199.09978
363,19199.09978
364,19199.09978
365,19199.09978
366,19199.09978
367,19199.09978
368,19199.09978
369,19199.09978
370,19199.09978
371,19199.09978
372,19199.09978
373,13157.53703
374,13157.53703
375,13157.53703
376,13157.53703
377,13157.53703
378,13157.53703
379,13157.53703
380,13157.53703
381,13157.53703
382,13157.53703
383,13157.53703
384,13157.53703
385,13157.53703
386,13157.53703
387,19199.09978
388,19199.09978
389,19199.09978
390,19199.09978
391,19199.09978
392,19199.09978
393,19199.09978
394,13157.53703
395,13157.53703
396,13157.53703
397,13157.53703
398,13157.53703
399,13157.53703
400,13157.53703
401,19199.09978
402,19199.09978
403,19199.09978
404,19199.09978
405,19199.09978
406,19199.09978
407,19199.09978
408,19199.09978
409,19199.09978
410,19199.09978
411,19199.09978
412,19199.09978
413,19199.09978
414,38433.73667
415,38433.73667
416,38433.73667
417,38433.73667
418,38433.73667
419,38433.73667
420,38433.73667
421,34035.83214
422,34035.83214
423,34035.83214
424,34035.83214
425,34035.83214
426,34035.83214
427,34035.83214
428,38433.73667
429,38433.73667
430,38433.73667
431,38433.73667
432,38433.73667
433,38433.73667
434,38433.73667
435,34035.83214
436,34035.83214
437,34035.83214
438,34035.83214
439,34035.83214
440,34035.83214
441,34035.83214
442,38433.73667
443,38433.73667
444,38433.73667
445,38433.73667
446,38433.73667
447,38433.73667
448,38433.73667
449,13157.53703
450,13157.53703
451,13157.53703
452,13157.53703
453,13157.53703
454,13157.53703
455,13157.53703
456,13157.53703
457,13157.53703
458,13157.53703
459,13157.53703
460,13157.53703
461,13157.53703
462,13157.53703
463,13157.53703
464,13157.53703
465,13157.53703
466,13157.53703
467,13157.53703
468,13157.53703
469,13157.53703
470,19199.09978
471,19199.09978
472,19199.09978
473,19199.09978
474,19199.09978
475,19199.09978
476,19199.09978
477,19199.09978
478,19199.09978
479,19199.09978
480,19199.09978
481,19199.09978
482,19199.09978
483,19199.09978
484,19199.09978
485,19199.09978
486,19199.09978
487,19199.09978
488,19199.09978
489,19199.09978
490,19199.09978
491,19199.09978
492,19199.09978
493,19199.09978
494,19199.09978
495,19199.09978
496,19199.09978
497,19199.09978
498,13157.53703
499,13157.53703
500,13157.53703
501,13157.53703
502,13157.53703
503,13157.53703
504,13157.53703
505,13157.53703
506,13157.53703
507,13157.53703
508,13157.53703
509,13157.53703
510,13157.53703
511,13157.53703
512,13157.53703
513,13157.53703
514,13157.53703
515,13157.53703
516,13157.53703
517,13157.53703
518,13157.53703
519,13157.53703
520,19199.09978
521,19199.09978
522,19199.09978
523,19199.09978
524,19199.09978
525,19199.09978
526,19199.09978
527,19199.09978
528,19199.09978
529,19199.09978
530,19199.09978
531,19199.09978
532,19199.09978
533,19199.09978
534,13157.53703
535,13157.53703
536,13157.53703
537,13157.53703
538,13157.53703
539,13157.53703
540,13157.53703
541,19199.09978
542,19199.09978
543,19199.09978
544,19199.09978
545,19199.09978
546,19199.09978
547,19199.09978
548,19199.09978
549,19199.09978
550,19199.09978
551,19199.09978
552,19199.09978
553,19199.09978
554,19199.09978
555,13157.53703
556,13157.53703
557,13157.53703
558,13157.53703
559,13157.53703
560,13157.53703
561,13157.53703
562,13157.53703
563,13157.53703
564,13157.53703
565,13157.53703
566,13157.53703
567,13157.53703
568,13157.53703
569,29530.06943
570,29530.06943
571,29530.06943
572,29530.06943
573,29530.06943
574,29530.06943
575,29530.06943
576,29530.06943
577,29530.06943
578,29530.06943
579,29530.06943
580,29530.06943
581,29530.06943
582,29530.06943
583,29530.06943
584,29530.06943
585,29530.06943
586,29530.06943
587,29530.06943
588,29530.06943
589,29530.06943
590,13157.53703
591,13157.53703
592,13157.53703
593,50960.48882
594,50960.48882
595,50960.48882
596,13157.53703
597,13157.53703
598,38433.73667
599,38433.73667
600,38433.73667
601,13157.53703
602,13157.53703
603,13157.53703
604,13157.53703
605,26345.90176
606,26345.90176
607,13157.53703
608,13157.53703
609,26345.90176
610,13157.53703
611,19199.09978
612,19199.09978
613,19199.09978
614,19199.09978
615,19199.09978
616,19199.09978
617,19199.09978
618,19199.09978
619,19199.09978
620,19199.09978
621,19199.09978
622,19199.09978
623,38433.73667
624,38433.73667
625,38433.73667
626,38433.73667
627,38433.73667
628,38433.73667
629,19199.09978
630,19199.09978
631,19199.09978
632,19199.09978
633,19199.09978
634,19199.09978
635,19199.09978
636,19199.09978
637,19199.09978
638,13157.53703
639,13157.53703
640,13157.53703
641,19199.09978
642,19199.09978
643,19199.09978
644,26345.90176
645,26345.90176
646,26345.90176
647,50960.48882
648,50960.48882
649,50960.48882
650,19199.09978
651,19199.09978
652,19199.09978
653,19199.09978
654,19199.09978
655,19199.09978
656,29530.06943
657,29530.06943
658,29530.06943
659,29530.06943
660,29530.06943
661,29530.06943
662,29530.06943
663,29530.06943
664,29530.06943
665,13157.53703
666,19199.09978
667,13157.53703
668,19199.09978
669,13157.53703
670,19199.09978
671,13157.53703
672,13157.53703
673,13157.53703
674,13157.53703
675,13157.53703
676,13157.53703
677,19199.09978
678,19199.09978
679,19199.09978
680,13157.53703
681,19199.09978
682,13157.53703
683,13157.53703
684,13157.53703
685,19199.09978
686,19199.09978
687,13157.53703
688,13157.53703
689,19199.09978
690,13157.53703
691,13157.53703
692,19199.09978
693,19199.09978
694,13157.53703
695,13157.53703
696,13157.53703
697,13157.53703
698,13157.53703
699,13157.53703
700,13157.53703
701,19199.09978
702,19199.09978
703,19199.09978
704,13157.53703
705,13157.53703
706,13157.53703
707,19199.09978
708,19199.09978
709,19199.09978
710,19199.09978
711,13157.53703
712,13157.53703
713,13157.53703
714,13157.53703
715,13157.53703
716,13157.53703
717,19199.09978
718,19199.09978
719,19199.09978
720,19199.09978
721,19199.09978
722,13157.53703
723,13157.53703
724,13157.53703
725,13157.53703
726,13157.53703
727,13157.53703
728,13157.53703
729,19199.09978
730,13157.53703
731,13157.53703
732,19199.09978
733,19199.09978
734,19199.09978
735,19199.09978
736,19199.09978
737,19199.09978
738,19199.09978
739,19199.09978
740,38433.73667
741,38433.73667
742,38433.73667
743,34035.83214
744,38433.73667
745,38433.73667
746,34035.83214
747,38433.73667
748,38433.73667
749,34035.83214
750,34035.83214
751,38433.73667
752,34035.83214
753,38433.73667
754,34035.83214
755,13157.53703
756,13157.53703
757,19199.09978
758,13157.53703
759,13157.53703
760,13157.53703
761,13157.53703
762,13157.53703
763,13157.53703
764,19199.09978
765,19199.09978
766,19199.09978
767,13157.53703
768,19199.09978
769,19199.09978
770,19199.09978
771,19199.09978
772,19199.09978
773,19199.09978
774,19199.09978
775,19199.09978
776,13157.53703
777,13157.53703
778,13157.53703
779,13157.53703
780,13157.53703
781,13157.53703
782,13157.53703
783,13157.53703
784,19199.09978
785,19199.09978
786,19199.09978
787,19199.09978
788,19199.09978
789,19199.09978
790,13157.53703
791,13157.53703
792,13157.53703
793,19199.09978
794,19199.09978
795,19199.09978
796,19199.09978
797,19199.09978
798,19199.09978
799,13157.53703
800,13157.53703
801,13157.53703
802,13157.53703
803,13157.53703
804,13157.53703
