,Predicted_RetailPrice
286,11922.02828
287,9494.55761
288,11918.60655
289,14131.48608
290,11254.58799
291,12281.59481
292,13609.22476
293,12662.54704
294,11854.69367
295,12482.05088
296,10051.44371
297,19609.52892
298,18427.40383
299,21491.65182
300,17691.06028
301,18848.90741
302,17301.96107
303,18582.01273
304,19336.57465
305,18681.23252
306,17299.79193
307,19099.45722
308,18112.2076
309,22627.13514
310,18740.33886
311,12039.4727
312,13735.06039
313,13705.24249
314,16189.41605
315,13577.49802
316,14628.61987
317,15654.11959
318,12961.05196
319,12458.38402
320,12661.12124
321,12191.00052
322,11512.72459
323,14320.45509
324,12945.61337
325,19034.20609
326,20202.92904
327,17156.15669
328,20582.44567
329,21402.81453
330,21880.07422
331,10249.22183
332,10732.33705
333,10249.54771
334,11006.60465
335,10100.66178
336,9865.499621
337,10526.21875
338,18219.88025
339,20083.94724
340,17984.96234
341,18406.44582
342,17102.64567
343,17875.10055
344,18039.66931
345,13463.59809
346,9301.93291
347,12579.48862
348,12559.74259
349,10858.98149
350,10434.39234
351,13766.49209
352,12216.582
353,13207.61987
354,12642.99432
355,15862.39096
356,13036.20766
357,13587.92035
358,12495.04538
359,19099.00905
360,19675.81441
361,19890.24261
362,19628.56199
363,18922.21984
364,22437.27012
365,17987.88487
366,17438.95252
367,19955.38808
368,19963.82028
369,17151.97565
370,17386.11952
371,19635.82334
372,18477.48739
373,14007.18507
374,12496.90009
375,12765.9027
376,13012.79649
377,13218.20182
378,13960.73707
379,13783.66263
380,12689.01542
381,12888.75898
382,15410.89742
383,12954.93246
384,16940.77578
385,13149.43113
386,10001.80959
387,18815.55607
388,18413.10612
389,20671.62922
390,19201.73265
391,18625.25317
392,19378.84774
393,18222.78266
394,12509.77143
395,13542.80701
396,11797.07465
397,15039.77161
398,15339.90593
399,13680.00196
400,15300.4746
401,20525.65082
402,20407.03096
403,20477.57343
404,21404.8922
405,22660.31945
406,21998.62269
407,23590.36707
408,20764.50965
409,21555.12229
410,22517.09575
411,20758.67467
412,21298.46195
413,23772.7065
414,40581.85858
415,42723.04478
416,38869.23375
417,38980.19545
418,38918.2785
419,38180.29527
420,39600.31184
421,33305.15892
422,32786.0341
423,33210.81702
424,34485.65462
425,33783.06007
426,35141.81144
427,31738.65985
428,38515.65532
429,39747.63987
430,39935.50896
431,39381.18923
432,38593.83538
433,39314.02738
434,41737.78128
435,32625.37588
436,33193.41335
437,35459.57405
438,34998.75068
439,30460.88935
440,32811.1576
441,32013.7015
442,40327.21519
443,39760.67502
444,42659.85515
445,39193.94106
446,39435.77392
447,38891.5256
448,37981.3463
449,13392.35246
450,11787.07383
451,12774.52704
452,12216.90788
453,11927.56822
454,11811.39245
455,14922.19017
456,14470.35931
457,9766.136881
458,12557.98062
459,12881.70049
460,13998.36462
461,12694.19793
462,12244.48528
463,12298.09234
464,11050.5879
465,12910.21488
466,14166.31445
467,14910.17331
468,14844.01992
469,11454.51459
470,21502.40582
471,17433.11698
472,19221.21358
473,21236.80437
474,19060.5862
475,18620.45614
476,18393.97042
477,19305.24964
478,20492.79239
479,21166.34307
480,21011.9172
481,18359.87544
482,19843.80489
483,18666.56798
484,18396.6698
485,20088.64245
486,20241.12286
487,21660.47739
488,18589.43735
489,18236.9995
490,16262.14355
491,17864.35717
492,21807.29604
493,17288.49862
494,18192.68
495,18084.6512
496,17536.98115
497,22491.14228
498,15588.51564
499,13245.39663
500,12270.09252
501,11947.14669
502,13476.97459
503,13586.34755
504,13553.05699
505,15903.62028
506,11639.79212
507,12461.49534
508,10116.83899
509,11840.90042
510,12467.39199
511,10777.67993
512,11088.25265
513,12151.92083
514,13367.92703
515,13288.48411
516,14016.61948
517,11777.32322
518,11896.77834
519,11594.69903
520,18902.57597
521,20750.65481
522,20319.64935
523,18276.74643
524,22473.87071
525,19117.97153
526,20852.01338
527,22185.02532
528,18880.27883
529,21811.75179
530,22552.77947
531,19640.10621
532,22022.41183
533,20721.36156
534,16577.336
535,17583.81246
536,15342.70331
537,16935.44589
538,15639.13066
539,18401.30963
540,16518.66755
541,21000.0387
542,19649.26108
543,20595.6232
544,19012.34138
545,19344.57475
546,18816.19322
547,19735.61894
548,21210.71351
549,21689.94902
550,18406.35381
551,17241.05259
552,16271.23748
553,18587.54238
554,19168.46234
555,10869.37933
556,11603.77742
557,12925.01209
558,10271.21864
559,10907.25276
560,10110.75421
561,9115.235333
562,8897.874122
563,9859.226192
564,13078.07327
565,11523.80494
566,11163.0469
567,13773.22353
568,10540.79175
569,34020.7217
570,35934.47538
571,38688.77158
572,24888.26084
573,25964.63829
574,26409.16772
575,24717.18479
576,26407.34455
577,27668.49524
578,30555.03416
579,29770.6749
580,27850.89245
581,34095.87786
582,36874.30964
583,35566.70068
584,23645.85846
585,28376.15119
586,25305.2638
587,29617.64399
588,27964.00321
589,30668.76584
590,15175.77223
591,13524.34111
592,16146.32026
593,34526.81661
594,36782.71212
595,34949.28754
596,13395.98357
597,13550.2465
598,28931.09258
599,26188.52801
600,26678.48669
601,13098.2527
602,12025.78579
603,13017.59771
604,13456.39342
605,26471.28933
606,24712.81685
607,14021.73225
608,12395.55673
609,29160.24684
610,13794.43183
611,21084.71634
612,20662.87661
613,20395.28905
614,22187.17437
615,19281.59848
616,19943.33637
617,21464.36506
618,20774.32713
619,20173.40675
620,21035.01984
621,20098.90234
622,20788.98139
623,39103.67265
624,39747.63987
625,38646.16976
626,41892.2478
627,38689.83751
628,40433.45166
629,20528.50276
630,23369.18766
631,19860.6143
632,18722.88469
633,16938.83074
634,18345.50684
635,21373.37823
636,21920.69156
637,21019.47393
638,14378.62192
639,14596.48213
640,17417.4509
641,19985.63394
642,18389.98929
643,17825.70971
644,27481.5076
645,25216.32454
646,26377.07375
647,46923.036
648,49857.05432
649,47631.30258
650,22360.74474
651,19731.8913
652,22675.05478
653,20763.72579
654,19825.9789
655,20867.66055
656,35645.56333
657,35489.48798
658,35075.76437
659,25749.24273
660,25486.24832
661,26302.61566
662,27478.08718
663,30814.62741
664,30790.97037
665,16477.77808
666,20147.2449
667,16758.40032
668,17304.44179
669,15283.79906
670,22159.04697
671,13515.86629
672,14378.18207
673,12687.68615
674,8886.91663
675,10353.0142
676,9999.018452
677,19466.04052
678,17944.22749
679,19914.28671
680,13038.17321
681,18074.60926
682,9719.047405
683,12922.15011
684,14158.53401
685,19805.84002
686,19787.27521
687,13360.90517
688,9639.207115
689,21291.96932
690,13750.20796
691,14277.27616
692,17287.89735
693,20400.73164
694,11317.69645
695,15822.76183
696,13462.78871
697,14019.22664
698,12983.57825
699,14351.08769
700,13063.90735
701,19975.83269
702,20987.48209
703,18596.35718
704,9398.393111
705,10804.3969
706,9925.624247
707,16895.83496
708,17822.95995
709,16944.75743
710,19378.12419
711,11296.47368
712,14114.01091
713,12552.11481
714,10402.82275
715,12200.28806
716,12626.04863
717,18451.44736
718,18578.41778
719,17831.10692
720,18032.01116
721,17590.1196
722,12206.18542
723,14523.58057
724,13881.2021
725,12797.68569
726,14045.48563
727,15242.63199
728,15000.1367
729,19846.63638
730,14831.98327
731,11704.85097
732,17280.21955
733,19212.34426
734,20816.17171
735,20362.54852
736,20776.7301
737,21192.42955
738,20722.33919
739,20470.25144
740,41699.00171
741,41130.63836
742,39310.96237
743,34422.43415
744,42655.58789
745,38975.92819
746,32374.80598
747,37641.48563
748,41362.01226
749,33431.59986
750,33940.13362
751,40890.46574
752,32460.15537
753,40828.54878
754,32495.21817
755,13242.12237
756,12379.03255
757,19997.90488
758,9670.532125
759,12898.32031
760,10919.78824
761,15007.12223
762,12857.42253
763,12501.44066
764,20578.33555
765,19402.23921
766,19745.67474
767,11211.28677
768,18616.58671
769,17784.25131
770,18846.88155
771,19466.66177
772,16075.07888
773,18372.56506
774,16819.10114
775,17602.18773
776,13673.18395
777,9871.778182
778,10778.37281
779,13464.06126
780,13505.44785
781,14325.39939
782,11150.88257
783,14164.24255
784,17654.78631
785,21099.508
786,17997.46835
787,23383.77023
788,21300.59044
789,20499.76402
790,17367.42852
791,14113.69279
792,14534.40223
793,19539.60289
794,19699.77228
795,19447.8783
796,20512.01923
797,18266.55183
798,19126.5458
799,12746.1556
800,13958.77091
801,10119.57302
802,10880.88685
803,12081.88208
804,12536.26904
