,Predicted_RetailPrice
199,61266.8354698558
200,70075.7408730689
201,66259.6716038012
202,18225.6040368224
203,17302.7406174527
204,17421.9647813303
205,16857.8377543623
206,17620.9242448438
207,16217.343056743
208,17174.5087440365
209,20434.3783265865
210,20374.8827951433
211,19759.3654891218
212,20337.4644281606
213,20572.703814842
214,20036.4401521942
215,21161.9985132319
216,32725.2108486459
217,30045.6915235844
218,34814.9597397865
219,34791.17122357
220,32078.8903269361
221,35807.0255607054
222,35756.9048632953
223,24890.8046305511
224,29642.3957121994
225,26464.6587717797
226,23262.7695793481
227,26325.2343924554
228,27167.6187838079
229,26216.173188729
230,30264.7006308588
231,29338.2361411237
232,30571.8763939247
233,26735.3248978691
234,30377.7935654158
235,32707.0860153884
236,30155.8701310544
237,28790.4786143807
238,28322.0308216926
239,31281.0822041962
240,30135.2493128311
241,15628.2008983874
242,14151.2772573711
243,14030.9334105196
244,15773.3897852218
245,14354.6584918871
246,15531.7156607135
247,15261.4147933626
248,15280.2602198157
249,15144.2422976912
250,14247.4730121021
251,15371.3794036268
252,14850.8206726926
253,15470.639324198
254,15404.0408285064
255,21289.1199809456
256,20171.3433039247
257,19914.7567269964
258,20400.8484853801
259,21774.0104861448
260,19975.64821907
261,21517.0598948862
262,11966.2949713474
263,12087.564012019
264,12524.1057514323
265,13062.7838981925
266,11806.537407172
267,12589.6995478254
268,12291.2976229719
269,15292.8726044912
270,14821.5827774234
271,17259.0177220472
272,15240.7735039687
273,15369.176731112
274,16845.4783872687
275,15598.6578738595
276,15333.214820977
277,13888.3568987622
278,13908.0806639552
279,12930.1879169149
280,13948.5615207396
281,14707.7227405604
282,13233.8648977411
283,14293.5003833197
284,13815.3093660542
285,13401.384269289
286,14745.1662820493
287,14127.4407823339
288,14744.2575281937
289,15356.3206577524
290,13345.5291746109
291,13572.7804449029
292,13878.279494277
293,13659.056128656
294,13477.384454358
295,14895.4238872246
296,13088.796241005
297,19774.8942921026
298,19225.8694867594
299,20398.7358426005
300,18653.7030714171
301,19159.2041864108
302,18489.7630015741
303,19040.2666934585
304,19667.2969176953
305,19362.4364335032
306,16769.7333363269
307,17411.6615792907
308,17053.5564654797
309,21355.6180907525
310,17279.6713826063
311,13930.0940694023
312,15768.2905943974
313,15759.238994769
314,16550.7619967328
315,15720.5778952861
316,16044.4509352078
317,14843.0984543089
318,13727.4299392045
319,13612.6826292659
320,14944.1178626979
321,13552.423389159
322,14637.2509336455
323,14047.6658542134
324,15022.1369074536
325,20064.5944729924
326,21007.5789090611
327,19462.6054377262
328,21188.6699874954
329,21675.0053156521
330,21595.5930958646
331,12251.2858665172
332,12340.5123861043
333,12251.34561816
334,13440.5738019457
335,13243.580076811
336,12181.3303935455
337,12302.2859399559
338,15631.9042320353
339,18051.4180984441
340,17252.8536920601
341,15687.7941721715
342,16937.8810250779
343,15529.6588144716
344,15578.2947859711
345,13690.6793721556
346,12809.1005627644
347,14921.8803631065
348,13497.1418916479
349,13128.9753414411
350,13030.5270980883
351,13904.3949217809
352,13558.1655047902
353,15094.7135755092
354,13654.6012554529
355,15871.6818257562
356,15047.1527552894
357,15201.3145719037
358,13620.986664718
359,19555.6801317204
360,19828.9107943862
361,19932.4416106816
362,19806.240701532
363,19473.4369956451
364,18742.2782370951
365,17009.5024499034
366,17056.5712335601
367,18000.3882134584
368,16170.4131716717
369,15319.4997217894
370,15386.9226345645
371,16066.3167964115
372,15709.1814897611
373,12982.5456479976
374,12678.8579045969
375,12855.0944904129
376,14046.6633699501
377,12831.4468996565
378,13100.912036141
379,14234.9574585113
380,13834.5680924838
381,12879.9438372499
382,13412.1879798139
383,13897.0223291159
384,15061.857922096
385,12942.4923615814
386,12207.1124212466
387,18295.0920209736
388,17887.8801759545
389,19066.1857614513
390,18201.5457822183
391,17971.1909384153
392,18273.5095960737
393,18055.8868808734
394,13059.0419219707
395,13277.8599228572
396,12912.2352097097
397,14883.7496841596
398,14965.416416407
399,13307.473452358
400,14954.6360279947
401,20204.609899548
402,20145.6282310843
403,20491.9235636137
404,20953.9559370736
405,21328.3518733787
406,20966.8767470181
407,22223.6393099652
408,20640.1787608588
409,21034.8451586803
410,21249.0578889379
411,20612.9875875574
412,20921.8512259968
413,21964.9597399945
414,41436.5533433139
415,46473.5579941164
416,38048.5602881532
417,38245.8132940994
418,38135.4940534673
419,36945.3214267642
420,39475.2366753774
421,24427.2452555299
422,24054.6192670755
423,24358.6710103544
424,25319.1455715916
425,24780.6345329711
426,25843.6373723062
427,23336.3910896862
428,37433.3674807517
429,39668.145672489
430,40032.5968511823
431,38976.0227007372
432,37647.9845934386
433,38937.6840219345
434,43902.0280368354
435,23941.5921060881
436,24312.452464597
437,26066.8863181439
438,25727.4392513047
439,22516.2091609736
440,24039.5313330066
441,23520.8131450692
442,40814.4341688762
443,39693.2184582746
444,46185.9903118786
445,38716.5332515146
446,39077.5831027626
447,38170.5773645807
448,36616.5403518274
449,13827.4389928307
450,13462.3969095692
451,14975.1209005465
452,13558.2386841475
453,14746.6378353441
454,14715.8398727436
455,14194.2374893046
456,14083.8959258062
457,13029.3583663579
458,14916.0323923509
459,13709.1874414716
460,15318.0674731544
461,14953.1471468079
462,14831.3111489352
463,14845.7300244372
464,13301.2919021654
465,13715.7371701057
466,14010.6057525222
467,15583.9648378406
468,15564.363318176
469,13389.1695413969
470,20404.2037510015
471,18807.213223844
472,19612.9374787791
473,20584.0545304386
474,19516.0953467145
475,19334.6419019349
476,19231.7634475173
477,17488.2112537674
478,20229.2398778941
479,18212.3259303222
480,20492.1254374939
481,17142.0017075497
482,19909.928813581
483,19355.722666046
484,18106.7700434373
485,18548.1529701599
486,18632.1499557455
487,19537.3105618526
488,17938.7802626995
489,17801.2952298173
490,17084.8510554533
491,17658.2021467153
492,19320.8947956533
493,17458.834557698
494,17784.1553355146
495,17742.5147970384
496,17551.8515773922
497,19932.4772040161
498,14099.1416052397
499,12605.0532418308
500,13336.875019593
501,13267.069921938
502,12521.941056415
503,13618.6103018814
504,12655.9516905946
505,13133.2242729085
506,12300.9300221243
507,12454.7154248682
508,11909.7868795659
509,12216.2100381696
510,12447.0294247393
511,12143.6121774213
512,12088.8142593761
513,12281.7345676397
514,12628.8809231345
515,13691.104230892
516,12747.3104156477
517,12213.0943298541
518,12339.9637810431
519,12171.4903153833
520,18081.2738295387
521,19101.3437376698
522,18931.4805127018
523,18058.8669358752
524,19924.0980494625
525,18419.5855602715
526,18874.6227096958
527,21067.460152892
528,19704.0585617504
529,21174.4778072353
530,21268.7585284628
531,19750.2705593678
532,20979.6599425486
533,20593.6383482824
534,13628.8911981202
535,13861.160659349
536,13500.3215668749
537,13721.3189198996
538,14833.953387873
539,15601.7382104863
540,13756.5704297554
541,21105.5984068287
542,20713.2706515455
543,20887.804050633
544,20076.7087312084
545,20241.6426152385
546,19957.9454892136
547,20758.6311325108
548,20280.250049595
549,20500.034294729
550,19237.3601544493
551,18445.0219773193
552,18050.5759799293
553,19319.622918533
554,19282.4425872175
555,12252.0228955141
556,13573.6631339096
557,12762.3712793442
558,12255.3204109407
559,13274.4991014208
560,12217.4680613162
561,13026.114778232
562,12719.4301710198
563,14066.3944006049
564,13743.6873042965
565,13260.4816680555
566,13315.5667804574
567,15067.7580134712
568,13052.6339913605
569,32651.0547918763
570,35278.5618940979
571,40121.3256049024
572,25785.6400621242
573,26690.599693777
574,27041.5558501574
575,25161.7052409666
576,27081.5082783728
577,28260.605627523
578,30472.5005104775
579,29558.3149599526
580,27685.6094250932
581,31903.496156113
582,36767.7786238352
583,33908.6616298153
584,24359.548117264
585,28350.1774921609
586,25587.6715184855
587,29445.0311622974
588,27748.1376400084
589,30602.0598020237
590,14537.3335147887
591,12969.6516077108
592,13681.647519598
593,36452.9356948827
594,40523.8353880027
595,37230.4140107453
596,15665.9687545409
597,14297.6700566405
598,34454.0679973832
599,30834.4637655934
600,31414.2268967749
601,14185.6808157801
602,13926.8503697501
603,14165.881354571
604,14274.2711219647
605,28358.3460919351
606,26770.6428451133
607,15095.3918472596
608,13417.5603234216
609,31326.9672919118
610,15032.3831031571
611,20783.6208248382
612,20249.9642056974
613,20449.8007303245
614,21043.4504319255
615,19896.2552208101
616,19895.8284791178
617,20985.9037370453
618,20305.9474430407
619,20007.7074448434
620,20757.4300093172
621,20299.4998560774
622,20628.7303439182
623,38551.9419511669
624,39668.145672489
625,37658.1199322132
626,44268.75651188
627,37733.9217747829
628,41031.7723568124
629,17643.344999387
630,18794.0182061445
631,17392.9722614798
632,17991.3936189287
633,17329.5972724281
634,18086.302071937
635,19404.3495951735
636,19659.404596743
637,19242.9195881
638,13279.0111241227
639,13193.7700019903
640,15327.8975275873
641,18524.4270146566
642,18104.0948447148
643,17661.1870115842
644,27613.2261495823
645,25653.0804819653
646,26661.7456754323
647,51425.7860752936
648,63273.0241637218
649,53985.4844470472
650,18523.5688187859
651,17256.4480662752
652,18656.2580938804
653,20615.6097114554
654,20163.0382393256
655,20376.6182004112
656,34019.794385672
657,34614.7453025152
658,33232.8407031363
659,25986.0576599702
660,26280.6738781328
661,26411.0376527109
662,27340.8810731367
663,30716.1745934566
664,30742.5045679296
665,15068.1384545256
666,20627.3403154135
667,16743.3768033099
668,19248.4961410077
669,16253.1647809585
670,22090.1424450604
671,14289.0896735725
672,15966.0806485913
673,15456.4556473897
674,11998.311986074
675,12270.3462798588
676,13211.9186943751
677,16012.9575133322
678,17238.0543099957
679,16154.606316701
680,14879.1749446498
681,19088.5438760869
682,13019.6000946519
683,15015.6715378528
684,15364.1163958123
685,19891.5613625126
686,19589.4343236452
687,13820.0978349038
688,13003.0882868211
689,18263.3711557953
690,15247.2647092999
691,14037.2645711119
692,16765.6480382364
693,20183.3227129382
694,14427.9826837166
695,14888.6259673076
696,15686.0230935502
697,15855.0774297492
698,15032.6100356034
699,14055.0542292555
700,15054.8181258408
701,20538.6278215573
702,21439.2330683231
703,19873.9489136715
704,13094.8029968681
705,13396.0981521655
706,12192.2387403398
707,15246.4162304722
708,15514.3126862543
709,16882.7266670826
710,19686.9494115685
711,13221.7476526449
712,13998.0747838644
713,14914.4382866701
714,14187.5869479099
715,13554.5075438472
716,13650.742715226
717,17174.9359262069
718,19315.4633700267
719,15516.7085192183
720,15576.0247706197
721,15446.1511392722
722,12631.0772490346
723,14265.6636954821
724,12966.1973852592
725,14006.1357739726
726,14159.1630889003
727,14446.6929406478
728,13599.323344147
729,18726.6259973647
730,13561.4392271897
731,12893.4791170164
732,17438.4675948811
733,18439.4558880118
734,20350.535687815
735,20123.5987888315
736,20646.5405079473
737,20518.7541380176
738,20594.1448518218
739,20177.0205911779
740,43810.9112878121
741,42620.4901889825
742,38846.1323276068
743,25269.7331865281
744,46296.258885734
745,38321.3957185416
746,23735.3817815373
747,35994.5052208313
748,43140.1786977032
749,24519.7591157945
750,24899.0275894119
751,42094.1194456802
752,23826.4577720173
753,41960.521342957
754,23818.5409626671
755,13792.4389856928
756,13594.7436349523
757,17750.8814562778
758,14170.4762062846
759,13713.0042369215
760,14483.6919452546
761,15612.7805641496
762,13703.6157437791
763,14900.6811579207
764,20272.0939273903
765,19698.3735879554
766,17654.321668008
767,14558.7796765852
768,19034.9943382246
769,18960.1698642775
770,18040.5583679571
771,18565.2484030973
772,17239.2303357768
773,17853.9288349494
774,17268.8338868179
775,17558.9010035812
776,13779.7648294767
777,11867.474784154
778,12025.5282380549
779,12647.638672092
780,12655.7312110416
781,13943.7631933264
782,13218.5229367971
783,12776.6814482747
784,17596.2980124602
785,19258.1085573276
786,17948.2863985551
787,21738.099290575
788,20598.5991672182
789,20479.4701635022
790,15313.5541526232
791,13091.8973664376
792,13180.581882979
793,20655.9562925565
794,20739.7781576363
795,20293.4803404432
796,20238.8560432422
797,19174.3648556778
798,19568.5529230755
799,13693.1479415625
800,14113.9261761405
801,13116.843376147
802,14306.1214948244
803,14624.9652023048
804,13630.3362004653
