,Predicted_censored,CensoredProbability,NonCensoredProbability
356,1,0.172832774,0.827167226
357,0,0.668235705,0.331764295
358,0,0.997737918,0.002262082
359,0,0.839458227,0.160541773
360,1,0.121708142,0.878291858
361,1,0.278869831,0.721130169
362,0,0.809251319,0.190748681
363,0,0.999997787,2.21E-06
364,0,0.795465918,0.204534082
365,0,0.703292288,0.296707712
366,0,0.5855733,0.4144267
367,0,0.5813359,0.4186641
368,0,0.993091747,0.006908253
369,0,0.667324668,0.332675332
370,0,0.995348493,0.004651507
371,0,0.977328012,0.022671988
372,1,0.178444,0.821556
373,1,0.13320783,0.86679217
374,1,0.224410385,0.775589615
375,0,0.886829676,0.113170324
376,0,0.960061987,0.039938013
377,0,0.9148884,0.0851116
378,0,0.93565273,0.06434727
379,1,0.222369317,0.777630683
380,1,0.157531727,0.842468273
381,0,0.88288211,0.11711789
382,1,0.008288875,0.991711125
383,0,0.874065889,0.125934111
384,1,0.012451919,0.987548081
385,0,0.966011227,0.033988773
386,0,0.999983449,1.66E-05
387,1,0.44245274,0.55754726
388,0,0.734580379,0.265419621
389,1,0.250847397,0.749152603
390,1,0.223188791,0.776811209
391,1,0.029891599,0.970108401
392,0,0.517457674,0.482542326
393,1,0.18301376,0.81698624
394,0,0.816226726,0.183773274
395,1,0.237687546,0.762312454
396,1,0.218451586,0.781548414
397,0,0.995862352,0.004137648
398,0,0.839371771,0.160628229
399,0,0.51113291,0.48886709
400,0,0.546072767,0.453927233
401,1,0.052963192,0.947036808
402,0,0.69413788,0.30586212
403,0,0.837841264,0.162158736
404,0,0.862639807,0.137360193
405,0,0.998110141,0.001889859
406,1,0.327427417,0.672572583
407,1,0.493465464,0.506534536
408,0,0.999804076,0.000195924
409,1,0.304927081,0.695072919
410,0,0.63484565,0.36515435
411,1,0.302196534,0.697803466
412,1,0.018405074,0.981594926
413,0,0.996416691,0.003583309
414,0,0.736519219,0.263480781
415,0,0.926925977,0.073074023
416,1,0.254153055,0.745846945
417,1,0.225372726,0.774627274
418,1,0.345630377,0.654369623
419,0,0.975119453,0.024880547
420,1,0.460182981,0.539817019
421,1,0.116922877,0.883077123
422,1,0.148580357,0.851419643
423,1,0.450047733,0.549952267
424,1,0.027020038,0.972979962
425,1,0.040733896,0.959266104
426,0,0.660181581,0.339818419
427,1,0.316624835,0.683375165
428,1,0.25635088,0.74364912
429,0,0.97309513,0.02690487
430,0,0.812843646,0.187156354
431,1,0.158362701,0.841637299
432,0,0.92340001,0.07659999
433,0,0.996261091,0.003738909
434,0,0.99427431,0.00572569
435,1,0.114690884,0.885309116
436,1,0.453012127,0.546987873
437,1,0.290093773,0.709906227
438,1,0.118197843,0.881802157
439,1,0.105255836,0.894744164
440,1,0.063434755,0.936565245
441,1,0.006081053,0.993918947
442,0,0.613403921,0.386596079
443,1,0.083862857,0.916137143
444,0,0.78941147,0.21058853
445,0,0.774847097,0.225152903
446,0,0.681594186,0.318405814
447,1,0.285923606,0.714076394
448,1,0.11068467,0.88931533
449,1,0.190789183,0.809210817
450,1,0.171755278,0.828244722
451,0,0.921115694,0.078884306
452,1,0.155179626,0.844820374
453,1,0.404712595,0.595287405
454,0,0.927678233,0.072321767
455,1,0.136129269,0.863870731
456,0,0.979498978,0.020501022
457,1,0.115005521,0.884994479
458,0,0.767667659,0.232332341
459,1,0.323879156,0.676120844
460,0,0.978890554,0.021109446
461,0,1,1.47E-61
462,1,3.86E-09,0.999999996
463,0,0.554126716,0.445873284
464,1,0.170317147,0.829682853
465,1,0.000262898,0.999737102
466,1,0.197173163,0.802826837
467,0,0.810889695,0.189110305
468,0,0.997093205,0.002906795
469,1,0.074055439,0.925944561
470,0,0.977854142,0.022145858
471,0,1,6.33E-11
472,0,0.624510488,0.375489512
473,1,0.07372046,0.92627954
474,0,0.999626653,0.000373347
475,0,0.937346381,0.062653619
476,0,0.988908163,0.011091837
477,0,0.810487924,0.189512076
478,0,0.86079491,0.13920509
479,0,0.956261788,0.043738212
480,0,0.920028179,0.079971821
481,0,0.706136618,0.293863382
482,0,0.910422409,0.089577591
483,0,0.895690094,0.104309906
484,1,0.256572729,0.743427271
485,0,0.645517078,0.354482922
486,1,0.12883966,0.87116034
487,0,0.937677308,0.062322692
488,0,0.711888768,0.288111232
489,0,0.881751178,0.118248822
490,0,0.69362828,0.30637172
491,0,0.505238403,0.494761597
492,1,0.356180543,0.643819457
493,1,0.338780889,0.661219111
494,0,0.563737634,0.436262366
495,0,0.987186971,0.012813029
496,1,0.194169881,0.805830119
497,1,0.011135515,0.988864485
498,0,0.999999999,1.46E-09
499,1,0.232760037,0.767239963
500,0,0.802992702,0.197007298
501,1,0.31119332,0.68880668
502,1,0.217809995,0.782190005
503,0,0.949777116,0.050222884
504,0,0.999999994,5.90E-09
505,1,0.11308557,0.88691443
506,1,0.02358071,0.97641929
507,0,0.748275968,0.251724032
508,1,0.119715337,0.880284663
509,0,0.999999954,4.58E-08
510,1,0.273540358,0.726459642
511,0,0.758237486,0.241762514
512,1,0.262972368,0.737027632
513,1,0.158199189,0.841800811
514,1,0.08021992,0.91978008
515,1,0.061289662,0.938710338
516,0,0.998424075,0.001575925
517,1,0.000733654,0.999266346
518,0,0.69449711,0.30550289
519,0,0.920042925,0.079957075
520,0,0.607818193,0.392181807
521,1,0.218487159,0.781512841
522,0,0.998170465,0.001829535
523,0,0.596513638,0.403486362
524,0,0.833826944,0.166173056
525,1,0.151239177,0.848760823
526,0,0.745699078,0.254300922
527,0,0.998003628,0.001996372
528,1,0.378093981,0.621906019
529,1,0.478827871,0.521172129
530,1,0.110490634,0.889509366
531,1,0.055360495,0.944639505
532,0,0.505232529,0.494767471
533,1,0.074519591,0.925480409
534,0,0.932667553,0.067332447
535,1,0.053622617,0.946377383
536,1,0.352714566,0.647285434
537,1,0.092824059,0.907175941
538,1,0.370051845,0.629948155
539,1,0.498368315,0.501631685
540,0,0.911184534,0.088815466
541,1,0.402356782,0.597643218
542,1,0.144620078,0.855379922
543,1,0.450107047,0.549892953
544,0,0.650260842,0.349739158
545,1,0.387104441,0.612895559
546,1,0.212599697,0.787400303
547,1,0.212068014,0.787931986
548,1,0.408536911,0.591463089
549,1,0.256492451,0.743507549
550,1,0.001338694,0.998661306
551,1,0.009401966,0.990598034
552,0,0.654833879,0.345166121
553,0,0.743989531,0.256010469
554,0,0.848179678,0.151820322
555,1,0.062559157,0.937440843
556,1,0.000283941,0.999716059
557,1,0.083626154,0.916373846
558,1,0.078981512,0.921018488
559,1,0.373452599,0.626547401
560,1,0.160279495,0.839720505
561,0,0.888736712,0.111263288
562,1,0.024902588,0.975097412
563,1,0.09678642,0.90321358
564,0,0.948295356,0.051704644
565,1,0.374422557,0.625577443
566,1,0.289481458,0.710518542
567,1,0.213368994,0.786631006
568,0,0.53470766,0.46529234
569,1,0.093946743,0.906053257
570,1,0.225541039,0.774458961
571,0,0.932553905,0.067446095
572,0,0.895798686,0.104201314
573,0,0.938977288,0.061022712
574,1,0.458176352,0.541823648
575,1,0.270571908,0.729428092
576,0,0.975120707,0.024879293
577,0,0.715344676,0.284655324
578,1,0.040151599,0.959848401
579,0,0.548485226,0.451514774
580,1,0.062385637,0.937614363
581,1,0.010014154,0.989985846
582,1,0.008763468,0.991236532
583,0,0.931990688,0.068009312
584,0,0.975924651,0.024075349
585,0,0.929673504,0.070326496
586,1,0.246961146,0.753038854
587,0,0.951550363,0.048449637
588,1,0.312494564,0.687505436
589,1,0.431494346,0.568505654
590,1,0.009286319,0.990713681
591,1,0.030745133,0.969254867
592,0,0.685645944,0.314354056
593,0,0.577813438,0.422186562
594,1,0.416373321,0.583626679
595,1,0.425794717,0.574205283
596,1,0.395260372,0.604739628
597,1,0.314829341,0.685170659
598,1,0.313045399,0.686954601
599,0,0.999880098,0.000119902
600,1,0.041040894,0.958959106
601,1,0.05639423,0.94360577
602,1,0.26335744,0.73664256
603,1,0.168111749,0.831888251
604,1,0.359632059,0.640367941
605,0,0.725190163,0.274809837
606,1,0.131450948,0.868549052
607,0,0.529200634,0.470799366
608,1,0.28903697,0.71096303
609,0,0.659222932,0.340777068
610,1,0.076488891,0.923511109
611,1,0.364127026,0.635872974
612,1,0.164448569,0.835551431
613,1,0.207586471,0.792413529
614,1,0.231867228,0.768132772
615,0,0.78692403,0.21307597
616,1,0.294160714,0.705839286
617,0,0.975166328,0.024833672
618,1,0.025694255,0.974305745
619,1,0.21059565,0.78940435
620,1,0.017906175,0.982093825
621,1,0.102144418,0.897855582
622,1,0.159052335,0.840947665
623,1,0.186796363,0.813203637
624,0,0.564917126,0.435082874
625,1,0.109146896,0.890853104
626,1,0.037087449,0.962912551
627,0,0.982512243,0.017487757
628,1,0.125959049,0.874040951
629,0,0.972230393,0.027769607
630,0,0.911993518,0.088006482
631,0,0.986081353,0.013918647
632,0,0.762155185,0.237844815
633,1,0.131254285,0.868745715
634,1,0.208188488,0.791811512
635,0,0.931230554,0.068769446
636,1,0.000925214,0.999074786
637,0,0.979182416,0.020817584
638,0,0.650314227,0.349685773
639,0,0.522615569,0.477384431
640,1,0.127772739,0.872227261
641,1,0.412749041,0.587250959
642,1,0.162749022,0.837250978
643,0,0.847109947,0.152890053
644,0,0.892691663,0.107308337
645,1,0.127800421,0.872199579
646,1,0.153047067,0.846952933
647,0,1,3.92E-20
648,1,0.228487133,0.771512867
649,0,0.890430023,0.109569977
650,0,0.997865636,0.002134364
651,1,0.100556223,0.899443777
652,0,0.979731528,0.020268472
653,0,0.608523497,0.391476503
654,0,0.878069728,0.121930272
655,0,0.995976422,0.004023578
656,0,0.89279731,0.10720269
657,0,0.908438131,0.091561869
658,0,0.567242678,0.432757322
659,0,0.793416652,0.206583348
660,0,0.904228591,0.095771409
661,0,0.76275738,0.23724262
662,0,0.889429389,0.110570611
663,1,0.16064358,0.83935642
664,0,0.970800355,0.029199645
665,1,0.376343143,0.623656857
666,1,0.165365379,0.834634621
667,0,0.658033554,0.341966446
668,0,0.953832021,0.046167979
669,1,0.005904168,0.994095832
670,0,0.689738254,0.310261746
671,1,0.332340537,0.667659463
672,1,0.218600582,0.781399418
673,1,0.33283412,0.66716588
674,0,0.716758196,0.283241804
675,0,0.596158078,0.403841922
676,0,0.999999903,9.66E-08
677,0,0.518054925,0.481945075
678,1,0.396723058,0.603276942
679,0,0.512119249,0.487880751
680,1,0.345226639,0.654773361
681,1,0.150456182,0.849543818
682,1,0.259219123,0.740780877
683,1,0.01408038,0.98591962
684,1,0.244847788,0.755152212
685,1,0.262713979,0.737286021
686,0,0.656628918,0.343371082
