,Predicted_RetailPrice
177,14745.786787294
178,15673.8554077383
179,15389.1191211761
180,15762.9189636466
181,18950.6819379655
182,18435.1602523359
183,19941.1171052138
184,16888.9049209355
185,17124.4328020459
186,19698.6623493061
187,20159.5716802621
188,26440.1732751864
189,26379.8607814259
190,25130.8552092516
191,26864.6889995977
192,26817.6869417446
193,24825.4214854282
194,24513.8358952066
195,55721.0420565072
196,56896.2672680805
197,48418.2163499835
198,52343.9558009443
199,53349.249527411
200,55424.6686606812
201,54593.3332317646
202,22388.1414016856
203,20369.5409706875
204,20769.6047869281
205,18906.0856810635
206,21425.1698526953
207,16456.8886601675
208,20012.4523998567
209,20695.4072227695
210,20630.262554077
211,19083.7652352325
212,19597.344515552
213,21107.6411692287
214,19791.6788627624
215,21535.248003884
216,36135.3876243664
217,33299.4152682926
218,37911.3235595895
219,36949.8814419328
220,35433.2231819905
221,38795.7012650242
222,37814.5277663954
223,22912.6532646241
224,28485.3183580675
225,24467.2532544221
226,19127.0062398679
227,25126.9974271878
228,25456.2383904935
229,25046.5508712108
230,30490.5640388146
231,29355.7185994075
232,30746.9822985632
233,26078.3856447047
234,30614.9925433122
235,32986.382391164
236,30290.5431081166
237,28699.750852396
238,29139.6091109135
239,32518.1047508316
240,30267.5902771899
241,13548.0831175412
242,13082.8442235117
243,12469.7620290212
244,14143.8500185255
245,14095.5875529984
246,13146.0058950789
247,11992.5254706993
248,12074.269763298
249,11479.7109060466
250,13565.4576948397
251,12466.6826358964
252,16449.8634479663
253,12888.893920575
254,12606.2116870563
255,22800.4419415217
256,20167.5106254783
257,19521.4085689529
258,20652.2491507614
259,22837.5596169115
260,19676.2395073973
261,23224.3755989111
262,8554.40463660775
263,9481.86923518557
264,11377.7635343968
265,9360.11052271714
266,7410.588562092
267,11798.5654347203
268,9847.97748719195
269,17179.9985030357
270,15076.7943639068
271,18425.2309673299
272,16953.8929843452
273,17508.3850577858
274,16986.4508813434
275,18476.6321097742
276,14351.699831508
277,14720.0517600608
278,14823.3394992311
279,9322.91504232289
280,14092.835075197
281,12408.3111003106
282,11038.6501315188
283,15842.8877630496
284,13393.377753798
285,11131.9198856479
286,11720.7819216862
287,8721.20933268155
288,11716.5537686208
289,14450.960758235
290,10816.016449472
291,12085.066390974
292,13725.5897803692
293,12555.8007655942
294,11557.5539609033
295,12412.7896400652
296,9329.31729541031
297,20189.996726359
298,18729.2705125565
299,22695.9227566385
300,18136.4527199931
301,19567.179181093
302,17655.6513142646
303,19237.3832419878
304,19989.551159572
305,19179.759177227
306,17392.7190986885
307,19616.5262704939
308,18396.6034408
309,24055.6250241814
310,19172.7715392436
311,11947.8871363712
312,14123.1119344426
313,14086.2666005865
314,17155.9057261044
315,13928.4155528096
316,15227.2639063919
317,16414.4274984654
318,12924.6567853994
319,12303.5209660223
320,12634.0629838238
321,11973.1210050506
322,11215.0142788094
323,14604.4415961166
324,12985.6037101228
325,19821.316403089
326,21222.0921575534
327,17320.4238883636
328,21554.2144912359
329,22704.7644991718
330,23474.7316851502
331,9658.60565462405
332,10255.5805993414
333,9659.00833586838
334,10674.511150273
335,9555.05729103918
336,9184.44848942697
337,10000.8847123035
338,18614.5504359568
339,20997.9614373462
340,18404.2915426248
341,18845.085448335
342,17314.0320736048
343,18188.513679457
344,18391.867707843
345,13589.0317924748
346,8583.39093711318
347,12533.1913321194
348,12608.9953366675
349,10507.4019225158
350,9845.90828581714
351,13783.0835054194
352,12004.7314827304
353,13309.3594305631
354,12531.6398909345
355,16589.802187487
356,13097.5490960462
357,13779.2884426947
358,12348.8226060093
359,19695.9965324564
360,20408.7423349182
361,20673.7065936865
362,20350.3535544906
363,19477.5419574081
364,23740.9889155308
365,18242.9805460886
366,17729.5991177521
367,20839.1036864585
368,20769.499114982
369,17294.9639982916
370,17584.2904723418
371,20364.2004425651
372,18932.8699595987
373,14056.5875293899
374,12190.3613025484
375,12342.5341660828
376,12727.6394924909
377,13218.4962122084
378,13818.9649484141
379,13680.1819759505
380,12644.6161552476
381,12494.3449951948
382,15610.896485677
383,12973.2040506198
384,17581.3578710072
385,12953.2899659961
386,9107.23235534552
387,18222.8355888413
388,17905.7647557543
389,20379.5066405772
390,18880.2533670298
391,18167.9102458123
392,19099.1106233224
393,17490.3584054073
394,11244.115000955
395,12520.614545477
396,10363.451119608
397,14450.4051251301
398,14821.2745511568
399,12690.1433493394
400,14772.550120593
401,20211.8767412194
402,20065.3007682838
403,19972.240754022
404,20981.270259421
405,22849.6402321947
406,22031.9959655853
407,23818.65199985
408,20326.8015896534
409,21166.9063130566
410,22672.6618253123
411,20182.7533519172
412,20986.5948084861
413,24224.1926597109
414,42033.5018930761
415,44679.319008938
416,39780.4106381681
417,39917.523601862
418,39841.0141654396
419,39065.9424629955
420,40820.625985158
421,33935.0668215413
422,33293.5955993257
423,33818.4906013082
424,35393.7796291222
425,34525.5988663494
426,36204.578314578
427,31999.3780800532
428,39343.5014880714
429,40865.8379322562
430,41097.9836696117
431,40413.0228730085
432,39576.9449620487
433,40466.8705120152
434,43325.0122913717
435,33095.0737458716
436,33660.1471793982
437,36460.3925524602
438,36027.8012483177
439,30420.4649210402
440,33187.8020798006
441,32339.2410502666
442,41582.0065252948
443,40881.9451820293
444,44464.3988721998
445,40318.48247348
446,40480.4719814336
447,39944.794278743
448,38820.1055633329
449,13457.6054122684
450,11473.9976027051
451,12774.1960568502
452,12005.1341639747
453,11727.6275028398
454,11584.0716392366
455,15347.9925137696
456,14789.6749685079
457,8976.76986600052
458,12506.6143699937
459,12826.6039024053
460,14286.4654699267
461,12674.9351301232
462,12119.2350129495
463,12185.4760776416
464,10563.9379905222
465,12861.8385112841
466,14413.9733675491
467,15413.1675915585
468,15331.4232989598
469,11063.0613928676
470,22709.2112377013
471,17637.4900114479
472,19847.0019990797
473,22200.7855199145
474,19511.6801702872
475,19104.6591251597
476,18824.7956603512
477,19870.8194762875
478,21418.2642144504
479,22170.5320626488
480,22059.735436666
481,18702.6411864898
482,20616.3245163697
483,19161.6385212322
484,17568.3888739184
485,19839.350398132
486,20164.6051958163
487,21738.2428518311
488,17986.8153335977
489,17551.3155678562
490,15247.8672025625
491,17090.8495649663
492,22099.8912560601
493,16516.1117815758
494,17496.5509186275
495,17363.0620861325
496,16823.1562303765
497,22764.677343625
498,16065.459616729
499,12909.8666825175
500,11964.9565057295
501,11565.8993925998
502,13239.4122349336
503,13454.5860762349
504,13153.1978018254
505,16057.7376171685
506,10925.8561917098
507,11941.2169492847
508,9087.36592466009
509,11217.7510477812
510,11811.6652363443
511,9860.56295983818
512,10424.5586893424
513,11738.9102708314
514,13061.2748303851
515,12906.2949152595
516,13726.011871883
517,11276.0281804755
518,11106.5703775247
519,10913.5253676909
520,18510.591984736
521,20477.1568423269
522,20081.4108720405
523,17420.2021760054
524,22743.3352376756
525,18596.5237835784
526,20782.6312129721
527,22262.3296373413
528,17998.4986349447
529,21484.0177929654
530,22716.7554215663
531,18980.7904844177
532,22061.3916964213
533,20136.6463494415
534,16569.1274616145
535,17812.8084847238
536,15000.1290391545
537,17148.4741244701
538,15446.4419147006
539,18722.7681662925
540,16316.4043339764
541,22387.2909848404
542,20537.9367234389
543,21887.5635606285
544,19931.1367350574
545,20341.6702636505
546,19551.9226506331
547,20644.647253186
548,22485.6114993655
549,22940.9542938125
550,18840.0975476357
551,17443.5499462367
552,16245.1705631144
553,19063.9883194825
554,19825.208165819
555,10605.1485662406
556,11412.4245305054
557,12965.0213518072
558,9685.78663861624
559,10595.1338990733
560,9350.66615044597
561,8200.54923285074
562,7947.26621880719
563,9352.05014874433
564,12932.419376775
565,11192.0716856081
566,10566.0630444772
567,14051.6532584161
568,9977.38371209047
569,35123.6103511687
570,37351.5559831507
571,40891.8178355555
572,23460.7514842224
573,24790.8076342402
574,25203.2648761662
575,23429.5843346088
576,25337.8501046608
577,26896.226520213
578,30718.4816231046
579,29612.427892667
580,27377.0326576649
581,35259.868906307
582,38512.8886917948
583,37214.1706779231
584,22105.7697438781
585,27950.8893459317
586,24019.4226646616
587,29560.1690237931
588,27379.9630741086
589,30859.0173773754
590,14917.2697135857
591,12796.6082241208
592,15993.1409876692
593,38107.815928303
594,40895.3768421686
595,38766.6921369136
596,13704.1220997185
597,13814.7173850792
598,31114.0694913283
599,27588.3041637194
600,28193.7354145676
601,13256.1984991952
602,11930.9745241094
603,13156.5348912239
604,13698.7451867125
605,26814.8018821255
606,24778.733863066
607,13354.4418277806
608,11264.9881347512
609,30274.3261450423
610,13073.5716598613
611,20585.635936868
612,20244.6055697435
613,19870.563739829
614,22128.1470900911
615,18494.4005873356
616,19355.4853822656
617,21054.759586511
618,20382.3225553039
619,19639.7783407617
620,20524.2270471079
621,19504.325148112
622,20220.2027076397
623,40206.939768801
624,40865.8379322562
625,39504.7753264251
626,43515.8832011835
627,39558.7346131651
628,41713.280610946
629,20421.4681757597
630,23931.6405825732
631,19596.172965508
632,18151.7133031503
633,16084.0348064111
634,17505.1679185587
635,21383.4806755775
636,22059.7838254276
637,20946.1688442365
638,13671.9966024696
639,14121.4295179623
640,17643.8734650024
641,19848.9031002625
642,17560.1339084096
643,17179.9318128517
644,27901.100829611
645,25102.0635002821
646,26673.2140679194
647,50110.3945863862
648,53872.7351450383
649,51122.4222462731
650,23360.3036183839
651,20292.114524043
652,23748.689678539
653,20188.9949112043
654,19167.0796059867
655,20634.4907071424
656,37311.6195390506
657,36801.6947440199
658,36607.5313833418
659,24704.8758353979
660,24199.6715675657
661,25251.8286129297
662,26916.3653141528
663,30902.4172588741
664,31010.0228439986
665,17432.2043435063
666,21196.6741930938
667,17858.9871787023
668,17683.8843581921
669,16036.8545481149
670,23502.3863512982
671,13772.2345138025
672,14917.8033701253
673,12828.89441517
674,7838.39673736944
675,9786.85963094275
676,9292.62076747025
677,20154.4035142699
678,18353.9563870838
679,20708.291565844
680,13280.2056871711
681,18430.168040909
682,8918.58242619501
683,12956.6106605311
684,14484.3833015143
685,20569.4121514054
686,20726.6998241376
687,13418.7466721907
688,8819.92552133448
689,22325.7656823375
690,13979.8237023704
691,14551.0863312431
692,17378.0212332705
693,21304.5067629275
694,11154.2500577375
695,16622.8150424055
696,13786.6717548059
697,14474.2499794972
698,13032.5160750871
699,14642.2936330835
700,13131.7770018141
701,20984.8638585769
702,22191.5472532748
703,19417.1141266717
704,8687.27920951077
705,10424.6474381671
706,9258.74317900562
707,16978.4565402492
708,18124.0846803644
709,17118.9330107275
710,20040.893018224
711,11048.0014930272
712,14349.3430278344
713,12499.3661075958
714,9886.92248894628
715,11984.5974205139
716,12510.7004662294
717,18815.7946161462
718,19052.7132446413
719,18134.1517114727
720,18382.4046986013
721,17836.3689312916
722,11967.9696079456
723,14774.7102448578
724,14037.7512037952
725,12598.6698465723
726,14320.7768347659
727,15663.2264104691
728,14321.4050701151
729,19496.9190458974
730,14113.6215480415
731,10249.492327463
732,16369.0434345071
733,18576.3000284732
734,20570.8670705385
735,20010.3347784329
736,20341.9021363158
737,20898.9625917776
738,20137.8543931745
739,20143.4209296835
740,43277.0932232966
741,42711.6171085257
742,40326.2450648557
743,35315.6594677224
744,44595.9639913619
745,40049.0887210241
746,32648.6118936445
747,38263.3090501596
748,42997.5207919991
749,34091.3071443409
750,34719.6912261159
751,42414.8410314554
752,32890.914354997
753,42338.3315950329
754,32797.4026134239
755,13271.9693586329
756,12205.4680830282
757,20726.7184611082
758,8938.65720461906
759,12847.1406458661
760,10482.3357547532
761,15532.9652617463
762,12796.6041497028
763,12436.7491741027
764,21523.9680410867
765,20070.6914303043
766,20415.0431779977
767,10842.5341278053
768,19143.2674785483
769,18071.3790522121
770,18304.9335166174
771,19027.3927150101
772,14836.4876646589
773,17718.830965497
774,15799.2494737819
775,16766.8925039039
776,13381.6601241896
777,8784.54962892489
778,9904.80885064741
779,13180.065797462
780,13231.2063154918
781,14324.4266100519
782,10264.9072930852
783,13908.4264755639
784,16968.7255002013
785,20908.2271143808
786,17075.1043496157
787,23743.5925946045
788,21169.4527402331
789,19862.823103298
790,17582.061893998
791,13524.8572544893
792,14044.7187409177
793,20402.4344847223
794,20600.3523163099
795,20469.3202181027
796,21442.0224078658
797,18667.3472938187
798,19730.0230976022
799,13004.2641361587
800,14185.6005673086
801,9758.65330686918
802,10477.6558743765
803,12098.5375756884
804,12399.7617834169
